year,round,target_round,strategy,listed,played,dnp,hits,bullseyes,misses,misses_rankable,misses_masked,def_played,def_hits,def_bulls,mid_played,mid_hits,mid_bulls,fwd_played,fwd_hits,fwd_bulls
2013,2,3,newsletter_current,30,30,0,13,10,16,15,1,10,2,2,10,6,4,10,5,4
2013,2,3,avg20,29,29,0,12,9,17,16,1,10,6,4,10,2,2,10,4,3
2013,2,3,avg5,30,30,0,13,10,16,15,1,10,2,2,10,6,4,10,5,4
2013,2,3,avg3,30,30,0,13,10,16,15,1,10,2,2,10,6,4,10,5,4
2013,2,3,ceiling_p100,29,27,2,13,10,16,15,1,9,4,3,10,4,3,9,5,4
2013,2,3,bayes_p80,29,28,1,10,6,20,19,1,10,5,3,10,2,1,9,3,2
2013,3,4,newsletter_current,30,30,0,15,5,15,13,2,10,4,2,10,4,0,10,7,3
2013,3,4,avg20,29,27,2,12,7,13,11,2,9,3,3,10,4,2,9,5,2
2013,3,4,avg5,30,30,0,15,5,15,13,2,10,4,2,10,4,0,10,7,3
2013,3,4,avg3,30,30,0,15,5,15,13,2,10,4,2,10,4,0,10,7,3
2013,3,4,ceiling_p100,29,26,3,9,2,18,16,2,9,1,0,9,3,1,9,5,1
2013,3,4,bayes_p80,29,27,2,10,6,14,12,2,10,2,2,9,3,1,9,5,3
2013,4,5,newsletter_current,30,29,1,13,4,16,14,2,10,3,0,9,3,1,10,7,3
2013,4,5,avg20,30,27,3,10,2,18,16,2,9,2,0,9,4,1,9,4,1
2013,4,5,avg5,30,29,1,13,4,16,14,2,10,3,0,9,3,1,10,7,3
2013,4,5,avg3,30,29,1,12,4,16,14,2,10,3,0,9,2,1,10,7,3
2013,4,5,ceiling_p100,30,25,5,11,2,18,16,2,8,2,0,8,3,1,9,6,1
2013,4,5,bayes_p80,30,26,4,9,3,17,15,2,10,4,1,8,2,1,8,3,1
2013,5,6,newsletter_current,30,28,2,15,5,18,17,1,10,4,2,9,6,2,9,5,1
2013,5,6,avg20,30,25,5,12,7,16,15,1,8,2,0,9,5,3,8,5,4
2013,5,6,avg5,30,28,2,15,5,18,17,1,10,4,2,9,6,2,9,5,1
2013,5,6,avg3,30,28,2,12,4,19,18,1,10,4,2,9,5,1,9,3,1
2013,5,6,ceiling_p100,30,24,6,11,4,19,18,1,8,3,1,7,3,1,9,5,2
2013,5,6,bayes_p80,30,23,7,12,4,19,18,1,8,2,0,8,6,2,7,4,2
2013,6,7,newsletter_current,29,26,3,8,4,19,18,1,10,3,1,9,1,1,8,4,2
2013,6,7,avg20,29,20,9,7,3,20,19,1,6,3,0,8,2,1,7,2,2
2013,6,7,avg5,29,26,3,8,4,19,18,1,10,3,1,9,1,1,8,4,2
2013,6,7,avg3,30,27,3,7,3,20,19,1,10,4,2,9,0,0,8,3,1
2013,6,7,ceiling_p100,29,23,6,9,5,18,17,1,6,3,1,9,4,2,9,2,2
2013,6,7,bayes_p80,30,24,6,11,5,18,17,1,7,4,1,9,3,1,8,4,3
2013,7,8,newsletter_current,28,25,3,13,8,16,16,0,9,6,2,10,4,3,8,4,4
2013,7,8,avg20,29,22,7,12,5,19,19,0,6,3,0,10,7,3,7,3,2
2013,7,8,avg5,28,25,3,13,8,16,16,0,9,6,2,10,4,3,8,4,4
2013,7,8,avg3,28,25,3,14,9,15,15,0,10,7,2,9,4,4,8,4,4
2013,7,8,ceiling_p100,27,22,5,10,8,16,16,0,8,3,2,8,4,3,9,4,4
2013,7,8,bayes_p80,29,23,6,11,4,20,20,0,6,3,0,10,5,2,8,3,2
2013,8,9,newsletter_current,27,25,2,13,6,12,11,1,9,6,1,10,5,3,9,2,2
2013,8,9,avg20,28,23,5,9,6,12,11,1,8,3,2,9,4,2,7,2,2
2013,8,9,avg5,27,25,2,13,6,12,11,1,9,6,1,10,5,3,9,2,2
2013,8,9,avg3,27,25,2,9,3,15,14,1,9,5,0,10,3,2,9,1,1
2013,8,9,ceiling_p100,26,20,6,9,6,12,11,1,8,2,2,7,3,1,8,4,3
2013,8,9,bayes_p80,26,24,2,8,4,14,13,1,10,4,2,9,2,1,8,2,1
2013,9,10,newsletter_current,27,21,6,9,3,13,11,2,9,3,1,8,4,1,7,4,3
2013,9,10,avg20,28,23,5,7,2,14,12,2,9,2,0,8,3,2,7,2,0
2013,9,10,avg5,26,21,5,9,3,13,11,2,9,3,1,8,4,1,8,4,3
2013,9,10,avg3,27,21,6,6,2,14,12,2,8,3,1,9,2,1,6,2,1
2013,9,10,ceiling_p100,26,17,9,7,2,14,12,2,8,2,0,5,3,2,6,3,1
2013,9,10,bayes_p80,26,21,5,7,2,14,12,2,9,2,0,8,3,2,6,3,0
2013,10,11,newsletter_current,28,17,11,4,3,11,11,0,5,1,1,7,2,1,7,3,3
2013,10,11,avg20,28,17,11,4,3,11,11,0,6,2,2,7,1,0,4,1,1
2013,10,11,avg5,26,16,10,3,3,11,11,0,5,1,1,6,1,1,8,3,3
2013,10,11,avg3,26,16,10,8,4,10,10,0,6,3,2,7,4,1,6,3,3
2013,10,11,ceiling_p100,25,15,10,5,2,12,12,0,6,3,1,5,2,1,7,2,2
2013,10,11,bayes_p80,27,13,14,4,3,11,11,0,5,2,2,4,1,0,4,1,1
2013,11,12,newsletter_current,27,17,10,6,4,5,4,1,6,1,1,7,4,2,5,1,1
2013,11,12,avg20,26,14,12,6,3,6,5,1,7,2,1,4,2,0,5,2,2
2013,11,12,avg5,26,14,12,5,3,6,5,1,5,1,1,6,3,1,4,1,1
2013,11,12,avg3,26,16,10,5,4,5,4,1,8,2,1,4,1,1,6,2,2
2013,11,12,ceiling_p100,25,7,18,2,2,7,6,1,4,1,1,1,0,0,4,1,1
2013,11,12,bayes_p80,26,13,13,6,3,6,5,1,6,2,1,4,3,1,5,2,2
2013,12,13,newsletter_current,25,17,8,10,5,11,9,2,7,4,2,7,5,3,6,3,1
2013,12,13,avg20,25,16,9,9,8,8,6,2,5,2,2,8,6,5,6,3,2
2013,12,13,avg5,25,15,10,9,5,11,9,2,6,3,2,6,4,2,5,3,1
2013,12,13,avg3,25,19,6,8,4,12,10,2,7,2,2,8,5,2,7,3,0
2013,12,13,ceiling_p100,23,18,5,9,7,9,7,2,7,3,2,8,6,5,7,3,2
2013,12,13,bayes_p80,26,21,5,13,9,7,5,2,8,4,2,9,7,7,8,5,2
2013,13,14,newsletter_current,24,22,2,11,6,20,16,4,9,6,3,10,5,4,8,3,1
2013,13,14,avg20,23,18,5,10,5,21,17,4,7,4,1,9,6,5,7,3,1
2013,13,14,avg5,25,23,2,12,6,20,16,4,9,6,3,10,5,3,8,3,1
2013,13,14,avg3,24,22,2,11,7,19,15,4,8,4,2,10,6,5,9,4,2
2013,13,14,ceiling_p100,23,20,3,10,4,22,18,4,8,3,1,9,5,3,7,4,1
2013,13,14,bayes_p80,26,20,6,10,4,22,18,4,6,3,1,10,5,4,8,4,1
2013,14,15,newsletter_current,26,25,1,14,8,22,20,2,9,4,3,10,7,4,10,6,3
2013,14,15,avg20,24,21,3,10,4,26,24,2,10,5,2,8,4,2,9,5,2
2013,14,15,avg5,26,25,1,14,8,22,20,2,9,4,3,10,7,4,10,6,3
2013,14,15,avg3,27,27,0,11,7,23,21,2,10,5,4,10,6,3,10,2,2
2013,14,15,ceiling_p100,25,24,1,10,4,26,24,2,10,4,1,9,4,2,10,5,3
2013,14,15,bayes_p80,26,19,7,10,5,25,23,2,7,4,3,8,5,2,8,5,3
2013,15,16,newsletter_current,26,24,2,13,5,16,13,3,9,4,1,9,4,1,10,7,5
2013,15,16,avg20,23,19,4,7,4,17,14,3,10,4,3,6,1,0,10,6,4
2013,15,16,avg5,26,23,3,12,4,17,14,3,9,4,1,9,4,1,9,6,4
2013,15,16,avg3,26,23,3,9,3,18,15,3,9,2,1,9,4,1,9,5,3
2013,15,16,ceiling_p100,24,22,2,9,6,15,12,3,10,5,3,8,1,1,10,5,4
2013,15,16,bayes_p80,24,20,4,8,3,18,15,3,10,4,2,7,2,0,9,5,3
2013,16,17,newsletter_current,28,23,5,9,5,10,10,0,8,2,0,8,3,3,9,4,2
2013,16,17,avg20,24,20,4,6,1,14,14,0,9,4,0,7,2,1,9,2,0
2013,16,17,avg5,29,24,5,7,3,12,12,0,9,2,0,7,2,2,9,3,1
2013,16,17,avg3,26,23,3,10,4,11,11,0,10,4,1,8,5,2,9,4,2
2013,16,17,ceiling_p100,23,20,3,8,2,13,13,0,9,6,1,9,3,1,9,2,0
2013,16,17,bayes_p80,23,19,4,7,1,14,14,0,9,4,0,7,3,1,9,3,0
2013,17,18,newsletter_current,25,18,7,6,5,14,13,1,7,1,1,7,3,3,9,4,3
2013,17,18,avg20,25,22,3,11,4,15,14,1,7,2,0,10,7,3,10,4,1
2013,17,18,avg5,25,19,6,6,4,15,14,1,7,1,1,8,3,2,9,4,3
2013,17,18,avg3,25,20,5,7,4,15,14,1,8,4,1,8,1,1,9,3,3
2013,17,18,ceiling_p100,22,18,4,6,3,16,15,1,7,1,1,10,4,2,9,4,2
2013,17,18,bayes_p80,23,20,3,12,6,13,12,1,8,3,1,10,7,4,9,5,2
2013,18,19,newsletter_current,25,19,6,11,1,19,18,1,8,5,0,8,4,1,8,5,1
2013,18,19,avg20,25,24,1,9,2,18,17,1,10,3,0,9,4,1,10,6,2
2013,18,19,avg5,25,20,5,12,1,19,18,1,8,5,0,9,5,1,8,5,1
2013,18,19,avg3,26,23,3,12,3,17,16,1,10,6,2,9,4,0,8,5,1
2013,18,19,ceiling_p100,23,23,0,13,4,16,15,1,10,4,2,10,6,2,10,7,2
2013,18,19,bayes_p80,23,18,5,10,3,17,16,1,8,4,1,9,5,1,8,5,2
2013,19,20,newsletter_current,26,22,4,12,3,19,19,0,8,4,1,8,4,0,10,7,2
2013,19,20,avg20,22,18,4,10,4,18,18,0,7,3,1,9,5,1,9,7,3
2013,19,20,avg5,26,25,1,13,4,18,18,0,9,3,1,10,6,1,10,7,2
2013,19,20,avg3,25,24,1,12,5,17,17,0,10,4,1,10,5,2,9,6,2
2013,19,20,ceiling_p100,24,21,3,11,4,18,18,0,8,2,1,9,5,0,10,7,3
2013,19,20,bayes_p80,22,16,6,10,2,20,20,0,6,4,1,9,6,0,8,7,2
2013,20,21,newsletter_current,28,26,2,11,5,15,13,2,9,3,2,10,5,2,9,4,2
2013,20,21,avg20,24,19,5,9,3,17,15,2,8,4,2,9,4,1,7,2,1
2013,20,21,avg5,28,25,3,12,5,15,13,2,8,4,2,10,5,2,9,4,2
2013,20,21,avg3,26,24,2,11,4,16,14,2,10,5,2,10,4,1,8,4,2
2013,20,21,ceiling_p100,26,21,5,8,3,17,15,2,8,4,1,9,5,2,7,1,1
2013,20,21,bayes_p80,24,19,5,8,3,17,15,2,7,2,1,9,4,2,8,3,1
2013,21,22,newsletter_current,26,24,2,11,2,14,12,2,10,6,0,10,2,1,8,6,2
2013,21,22,avg20,25,21,4,12,4,12,10,2,8,4,0,9,5,2,8,5,3
2013,21,22,avg5,26,24,2,10,2,14,12,2,10,5,0,10,2,1,8,6,2
2013,21,22,avg3,26,22,4,9,2,14,12,2,9,4,0,10,3,1,7,5,2
2013,21,22,ceiling_p100,26,23,3,9,3,13,11,2,9,4,0,9,3,1,8,4,2
2013,21,22,bayes_p80,23,21,2,8,2,14,12,2,9,3,0,9,4,1,9,5,2
2014,2,3,newsletter_current,26,26,0,12,4,15,12,3,10,5,1,10,6,2,10,3,1
2014,2,3,avg20,25,22,3,9,3,16,13,3,9,3,0,9,4,2,9,3,1
2014,2,3,avg5,26,26,0,12,4,15,12,3,10,5,1,10,6,2,10,3,1
2014,2,3,avg3,26,26,0,12,4,15,12,3,10,5,1,10,6,2,10,3,1
2014,2,3,ceiling_p100,27,24,3,8,5,14,11,3,9,2,0,8,4,3,9,3,3
2014,2,3,bayes_p80,25,24,1,11,4,15,12,3,9,3,0,10,6,3,10,4,2
2014,3,4,newsletter_current,29,27,2,12,9,20,17,3,9,5,5,9,5,4,10,2,0
2014,3,4,avg20,26,23,3,11,6,23,20,3,9,6,3,8,4,2,10,4,2
2014,3,4,avg5,29,27,2,12,9,20,17,3,9,5,5,9,5,4,10,2,0
2014,3,4,avg3,29,27,2,12,9,20,17,3,9,5,5,9,5,4,10,2,0
2014,3,4,ceiling_p100,26,20,6,10,7,22,19,3,9,5,4,6,3,2,7,4,2
2014,3,4,bayes_p80,26,22,4,13,7,22,19,3,9,6,4,7,4,2,10,6,2
2014,4,5,newsletter_current,29,29,0,17,9,14,12,2,10,6,2,10,7,4,10,5,3
2014,4,5,avg20,27,24,3,11,3,20,18,2,9,3,1,9,4,1,9,4,1
2014,4,5,avg5,29,29,0,17,9,14,12,2,10,6,2,10,7,4,10,5,3
2014,4,5,avg3,27,27,0,16,9,14,12,2,10,6,2,10,7,4,10,5,4
2014,4,5,ceiling_p100,28,26,2,10,5,18,16,2,10,4,2,10,4,3,8,3,1
2014,4,5,bayes_p80,27,23,4,11,4,19,17,2,9,3,2,9,6,2,8,3,1
2014,5,6,newsletter_current,28,25,3,11,3,14,13,1,10,4,0,7,5,1,10,3,3
2014,5,6,avg20,26,24,2,9,2,15,14,1,10,4,1,8,3,0,10,3,1
2014,5,6,avg5,28,25,3,11,3,14,13,1,10,4,0,7,5,1,10,3,3
2014,5,6,avg3,29,28,1,10,3,14,13,1,10,3,0,9,5,1,10,3,3
2014,5,6,ceiling_p100,28,25,3,10,3,14,13,1,10,4,0,7,2,1,10,5,3
2014,5,6,bayes_p80,27,22,5,9,3,14,13,1,10,4,1,7,3,1,8,3,2
2014,6,7,newsletter_current,28,24,4,9,4,20,17,3,10,2,2,7,4,1,9,3,1
2014,6,7,avg20,26,25,1,10,3,21,18,3,10,4,2,10,2,0,9,5,1
2014,6,7,avg5,28,24,4,9,4,20,17,3,10,2,2,7,4,1,9,3,1
2014,6,7,avg3,29,27,2,12,4,20,17,3,10,3,2,9,5,1,9,4,1
2014,6,7,ceiling_p100,27,22,5,11,3,21,18,3,9,5,2,6,2,0,10,5,1
2014,6,7,bayes_p80,27,24,3,11,6,18,15,3,10,5,3,8,1,1,9,6,3
2014,7,8,newsletter_current,29,16,13,7,2,8,6,2,6,2,0,6,3,1,4,2,1
2014,7,8,avg20,25,15,10,8,0,10,8,2,7,3,0,6,3,0,5,4,0
2014,7,8,avg5,29,16,13,7,1,9,7,2,6,2,0,6,3,1,4,2,0
2014,7,8,avg3,28,15,13,7,2,8,6,2,4,1,0,8,4,2,4,3,1
2014,7,8,ceiling_p100,28,19,9,7,2,8,6,2,7,1,0,7,3,0,6,3,2
2014,7,8,bayes_p80,26,17,9,7,1,9,7,2,7,1,0,5,2,0,6,4,1
2014,8,9,newsletter_current,28,15,13,8,2,12,12,0,5,3,0,5,2,1,7,3,1
2014,8,9,avg20,26,14,12,6,1,13,13,0,7,3,1,5,2,0,6,3,1
2014,8,9,avg5,28,15,13,8,2,12,12,0,5,3,0,5,2,1,7,3,1
2014,8,9,avg3,27,17,10,7,4,10,10,0,7,2,1,6,2,1,7,4,2
2014,8,9,ceiling_p100,28,14,14,7,3,11,11,0,6,4,1,4,2,2,5,1,0
2014,8,9,bayes_p80,25,17,8,6,2,12,12,0,7,2,0,7,2,1,8,4,2
2014,9,10,newsletter_current,29,15,14,8,2,10,9,1,4,2,1,6,3,0,6,3,1
2014,9,10,avg20,28,17,11,8,1,11,10,1,4,1,0,7,4,0,8,3,1
2014,9,10,avg5,29,15,14,8,2,10,9,1,4,2,1,6,3,0,6,3,1
2014,9,10,avg3,28,16,12,8,3,9,8,1,5,2,1,6,3,1,6,3,1
2014,9,10,ceiling_p100,29,14,15,7,2,10,9,1,3,1,0,5,3,1,7,3,1
2014,9,10,bayes_p80,26,9,17,4,0,12,11,1,1,1,0,5,2,0,6,1,0
2014,10,11,newsletter_current,29,28,1,14,6,18,15,3,10,4,4,10,7,1,9,3,1
2014,10,11,avg20,29,26,3,15,9,15,12,3,10,4,3,7,6,3,10,5,3
2014,10,11,avg5,28,27,1,13,6,18,15,3,10,4,4,10,6,1,9,3,1
2014,10,11,avg3,28,27,1,15,9,15,12,3,10,6,6,10,5,1,9,4,2
2014,10,11,ceiling_p100,28,26,2,18,10,14,11,3,9,7,6,9,7,2,10,4,2
2014,10,11,bayes_p80,25,22,3,9,8,16,13,3,9,4,4,8,1,1,10,4,3
2014,11,12,newsletter_current,28,27,1,14,7,11,9,2,10,5,2,10,6,4,9,5,3
2014,11,12,avg20,28,25,3,10,4,14,12,2,10,3,0,10,5,2,7,2,2
2014,11,12,avg5,28,27,1,14,7,11,9,2,10,5,2,10,6,4,9,5,3
2014,11,12,avg3,28,27,1,14,7,11,9,2,10,4,1,10,7,4,9,5,3
2014,11,12,ceiling_p100,26,24,2,8,4,14,12,2,10,3,0,9,4,3,8,2,2
2014,11,12,bayes_p80,25,22,3,8,2,16,14,2,10,3,1,9,3,1,7,3,1
2014,12,13,newsletter_current,29,25,4,11,5,24,21,3,9,3,2,8,4,1,9,4,2
2014,12,13,avg20,28,25,3,9,6,23,20,3,8,2,2,9,4,2,10,3,2
2014,12,13,avg5,29,25,4,11,5,24,21,3,9,3,2,8,4,1,9,4,2
2014,12,13,avg3,28,26,2,11,6,23,20,3,10,4,2,9,4,2,9,3,2
2014,12,13,ceiling_p100,29,24,5,10,6,23,20,3,8,2,2,8,3,1,9,5,3
2014,12,13,bayes_p80,26,24,2,11,7,22,19,3,8,3,2,10,6,3,10,4,2
2014,13,14,newsletter_current,30,30,0,9,2,14,14,0,10,2,0,10,4,2,10,3,0
2014,13,14,avg20,29,27,2,12,7,9,9,0,8,1,0,10,6,4,10,5,3
2014,13,14,avg5,30,30,0,8,2,14,14,0,10,2,0,10,4,2,10,2,0
2014,13,14,avg3,29,29,0,10,4,12,12,0,10,1,0,10,7,3,10,2,1
2014,13,14,ceiling_p100,28,27,1,11,5,11,11,0,10,3,0,10,5,4,9,4,2
2014,13,14,bayes_p80,26,26,0,11,7,9,9,0,10,1,0,10,6,5,10,5,3
2014,14,15,newsletter_current,27,26,1,10,4,12,12,0,9,1,1,10,4,0,10,5,3
2014,14,15,avg20,27,23,4,8,3,13,13,0,7,2,1,9,2,1,10,5,1
2014,14,15,avg5,28,27,1,9,3,13,13,0,9,0,0,10,4,0,10,5,3
2014,14,15,avg3,28,28,0,13,5,11,11,0,10,3,1,10,5,1,10,6,3
2014,14,15,ceiling_p100,26,21,5,7,1,15,15,0,8,0,0,8,3,0,8,5,1
2014,14,15,bayes_p80,25,22,3,9,3,13,13,0,8,3,2,10,4,1,9,5,1
2014,15,16,newsletter_current,28,27,1,15,6,19,18,1,9,5,1,10,5,2,10,6,3
2014,15,16,avg20,28,26,2,14,5,20,19,1,9,5,3,10,5,1,9,5,1
2014,15,16,avg5,28,27,1,12,5,20,19,1,9,4,1,10,4,2,10,5,2
2014,15,16,avg3,26,26,0,11,3,22,21,1,10,4,0,10,4,2,10,5,1
2014,15,16,ceiling_p100,28,24,4,11,4,21,20,1,8,4,3,9,3,0,9,5,1
2014,15,16,bayes_p80,27,22,5,10,3,22,21,1,7,3,2,10,6,1,8,3,1
2014,16,17,newsletter_current,28,25,3,13,6,14,12,2,8,4,2,9,4,2,10,6,2
2014,16,17,avg20,29,20,9,9,4,16,14,2,7,2,2,7,3,2,7,5,0
2014,16,17,avg5,27,24,3,11,5,15,13,2,8,4,2,9,3,1,10,5,2
2014,16,17,avg3,28,26,2,10,5,15,13,2,9,3,1,9,3,1,10,5,3
2014,16,17,ceiling_p100,28,19,9,9,3,17,15,2,8,3,0,7,2,1,6,4,2
2014,16,17,bayes_p80,28,18,10,13,6,14,12,2,6,4,1,7,5,3,7,6,2
2014,17,18,newsletter_current,26,21,5,7,3,21,19,2,8,3,2,8,3,0,9,1,1
2014,17,18,avg20,27,22,5,7,3,21,19,2,8,3,2,8,3,1,9,1,0
2014,17,18,avg5,27,22,5,7,4,20,18,2,8,3,2,8,3,1,9,1,1
2014,17,18,avg3,25,23,2,12,6,18,16,2,10,6,3,9,4,1,9,3,3
2014,17,18,ceiling_p100,29,24,5,11,4,20,18,2,10,5,1,6,3,1,9,3,2
2014,17,18,bayes_p80,27,20,7,7,4,20,18,2,8,3,2,6,1,1,9,3,1
2014,18,19,newsletter_current,28,26,2,13,8,11,11,0,9,4,1,9,4,4,10,7,5
2014,18,19,avg20,28,22,6,11,6,13,13,0,8,4,0,6,3,3,9,5,3
2014,18,19,avg5,28,26,2,12,7,12,12,0,9,4,1,9,4,4,10,6,4
2014,18,19,avg3,25,23,2,9,5,14,14,0,10,3,1,8,4,3,10,5,3
2014,18,19,ceiling_p100,29,21,8,9,4,15,15,0,9,5,0,4,1,1,8,3,3
2014,18,19,bayes_p80,27,22,5,13,9,10,10,0,9,4,1,6,4,3,9,7,7
2014,19,20,newsletter_current,28,24,4,13,6,13,13,0,8,4,0,8,4,2,9,6,4
2014,19,20,avg20,26,20,6,10,3,16,16,0,6,1,0,7,5,1,10,5,2
2014,19,20,avg5,27,23,4,12,6,13,13,0,8,4,1,8,4,2,9,5,3
2014,19,20,avg3,26,21,5,10,5,14,14,0,8,3,1,7,4,3,9,3,1
2014,19,20,ceiling_p100,28,19,9,8,3,16,16,0,5,0,0,6,3,0,10,6,3
2014,19,20,bayes_p80,26,20,6,6,4,15,15,0,7,1,0,7,3,2,8,3,2
2014,20,21,newsletter_current,27,24,3,11,5,10,10,0,8,1,1,9,6,4,9,5,1
2014,20,21,avg20,27,22,5,9,5,10,10,0,7,3,3,9,3,1,8,4,1
2014,20,21,avg5,27,23,4,8,3,12,12,0,8,0,0,8,5,3,9,4,1
2014,20,21,avg3,28,23,5,10,2,13,13,0,8,2,1,7,4,1,9,4,0
2014,20,21,ceiling_p100,28,21,7,9,2,13,13,0,6,2,1,7,4,0,9,4,1
2014,20,21,bayes_p80,27,20,7,9,5,10,10,0,6,3,3,8,4,1,8,3,1
2014,21,22,newsletter_current,26,22,4,8,3,22,21,1,9,2,0,8,4,2,8,4,1
2014,21,22,avg20,26,19,7,9,7,18,17,1,7,2,1,6,3,3,8,5,4
2014,21,22,avg5,26,23,3,10,4,21,20,1,9,2,0,8,5,2,9,5,2
2014,21,22,avg3,27,23,4,11,7,18,17,1,9,3,2,7,3,2,9,6,3
2014,21,22,ceiling_p100,27,20,7,9,6,19,18,1,8,3,1,6,3,3,8,4,3
2014,21,22,bayes_p80,25,18,7,8,6,19,18,1,6,1,1,6,3,3,8,5,3
2015,2,3,newsletter_current,27,26,1,11,4,19,16,3,9,3,1,10,4,2,10,5,1
2015,2,3,avg20,25,25,0,17,7,16,13,3,10,5,1,10,8,5,10,7,2
2015,2,3,avg5,27,26,1,11,4,19,16,3,9,3,1,10,4,2,10,5,1
2015,2,3,avg3,27,26,1,11,4,19,16,3,9,3,1,10,4,2,10,5,1
2015,2,3,ceiling_p100,24,23,1,10,5,18,15,3,10,4,1,9,4,3,10,4,2
2015,2,3,bayes_p80,26,25,1,16,6,17,14,3,10,5,1,10,8,5,9,6,1
2015,3,4,newsletter_current,29,28,1,9,5,22,20,2,10,3,2,9,3,3,10,3,0
2015,3,4,avg20,29,27,2,16,8,19,17,2,9,7,3,9,5,2,10,4,3
2015,3,4,avg5,29,28,1,9,5,22,20,2,10,3,2,9,3,3,10,3,0
2015,3,4,avg3,29,28,1,9,5,22,20,2,10,3,2,9,3,3,10,3,0
2015,3,4,ceiling_p100,29,27,2,11,5,22,20,2,9,4,2,10,3,1,9,4,2
2015,3,4,bayes_p80,29,27,2,14,8,19,17,2,9,5,3,10,5,2,9,4,3
2015,4,5,newsletter_current,30,29,1,11,4,20,18,2,10,6,2,9,3,1,10,2,1
2015,4,5,avg20,29,26,3,9,4,20,18,2,10,3,1,9,2,1,8,4,2
2015,4,5,avg5,30,29,1,11,4,20,18,2,10,6,2,9,3,1,10,2,1
2015,4,5,avg3,30,29,1,12,5,19,17,2,10,6,2,9,4,2,10,2,1
2015,4,5,ceiling_p100,29,26,3,7,3,21,19,2,9,3,1,10,2,1,8,2,1
2015,4,5,bayes_p80,29,27,2,9,4,20,18,2,10,2,0,10,2,1,8,5,3
2015,5,6,newsletter_current,30,27,3,9,5,19,19,0,9,3,2,8,2,1,10,4,2
2015,5,6,avg20,30,25,5,8,4,20,20,0,7,2,2,9,2,0,9,4,2
2015,5,6,avg5,30,27,3,9,5,19,19,0,9,3,2,8,2,1,10,4,2
2015,5,6,avg3,30,27,3,10,6,18,18,0,9,4,3,8,3,1,10,3,2
2015,5,6,ceiling_p100,29,24,5,8,4,20,20,0,8,3,2,8,2,0,8,3,2
2015,5,6,bayes_p80,29,27,2,9,4,20,20,0,9,4,2,9,2,0,10,4,2
2015,6,7,newsletter_current,30,28,2,8,1,14,14,0,9,3,1,9,3,0,10,2,0
2015,6,7,avg20,29,26,3,14,4,11,11,0,9,3,2,9,5,1,9,6,1
2015,6,7,avg5,30,28,2,8,1,14,14,0,9,3,1,9,3,0,10,2,0
2015,6,7,avg3,30,28,2,11,1,14,14,0,9,4,1,9,4,0,10,3,0
2015,6,7,ceiling_p100,30,25,5,11,2,13,13,0,10,2,1,8,5,0,7,4,1
2015,6,7,bayes_p80,29,28,1,9,2,13,13,0,10,1,0,9,4,1,10,4,1
2015,7,8,newsletter_current,30,27,3,12,5,16,16,0,10,4,2,7,3,1,10,5,2
2015,7,8,avg20,29,25,4,13,5,16,16,0,9,4,1,8,4,2,9,5,2
2015,7,8,avg5,30,27,3,12,5,16,16,0,10,4,2,7,3,1,10,5,2
2015,7,8,avg3,30,27,3,13,5,16,16,0,10,6,3,7,3,1,10,4,1
2015,7,8,ceiling_p100,29,24,5,12,4,17,17,0,9,4,1,7,3,1,8,5,2
2015,7,8,bayes_p80,29,27,2,17,8,13,13,0,10,7,3,8,3,2,10,7,3
2015,8,9,newsletter_current,30,27,3,14,5,14,14,0,9,3,3,8,7,2,10,4,0
2015,8,9,avg20,30,25,5,15,5,14,14,0,8,3,2,8,7,1,9,5,2
2015,8,9,avg5,30,27,3,14,5,14,14,0,9,3,3,8,7,2,10,4,0
2015,8,9,avg3,30,27,3,17,9,10,10,0,8,3,3,9,9,4,10,5,2
2015,8,9,ceiling_p100,30,27,3,13,5,14,14,0,10,5,3,8,5,1,9,3,1
2015,8,9,bayes_p80,29,27,2,18,5,14,14,0,9,5,1,10,9,2,9,5,2
2015,9,10,newsletter_current,30,30,0,17,4,17,16,1,10,5,1,10,7,1,10,5,2
2015,9,10,avg20,29,26,3,13,3,18,17,1,10,4,0,8,4,0,9,5,3
2015,9,10,avg5,30,30,0,17,4,17,16,1,10,5,1,10,7,1,10,5,2
2015,9,10,avg3,30,30,0,18,4,17,16,1,10,6,1,10,8,1,10,4,2
2015,9,10,ceiling_p100,28,25,3,15,3,18,17,1,10,5,1,8,5,0,9,5,2
2015,9,10,bayes_p80,28,25,3,13,3,18,17,1,10,4,0,8,3,0,9,6,3
2015,10,11,newsletter_current,30,14,16,9,5,10,10,0,7,6,3,3,1,1,4,2,1
2015,10,11,avg20,29,17,12,12,4,11,11,0,9,7,1,5,2,2,4,3,1
2015,10,11,avg5,30,15,15,9,5,10,10,0,7,6,3,3,1,1,5,2,1
2015,10,11,avg3,30,20,10,11,5,10,10,0,8,6,3,5,1,1,7,4,1
2015,10,11,ceiling_p100,29,18,11,9,5,10,10,0,5,4,2,8,2,2,6,3,1
2015,10,11,bayes_p80,29,19,10,12,5,10,10,0,9,8,3,6,1,1,5,3,1
2015,11,12,newsletter_current,30,20,10,12,4,9,8,1,6,5,3,9,3,1,5,4,0
2015,11,12,avg20,30,12,18,6,2,11,10,1,4,2,1,5,3,1,3,1,0
2015,11,12,avg5,30,20,10,12,4,9,8,1,6,5,3,9,3,1,5,4,0
