,coach_id,coach_team_id,coach_first_name,coach_team_name,player_id,points,on_field,feed_id,first_name,last_name,team,round_number
125,10857,189,Anthony,The Full Bonty,304,65,True,996464,Darcy,MacPherson,GCS,2
126,10857,189,Anthony,The Full Bonty,586,65,True,993979,Sam,Powell-Pepper,PTA,2
127,10857,189,Anthony,The Full Bonty,597,65,True,1000223,Liam,Baker,RIC,2
128,10857,189,Anthony,The Full Bonty,556,40,False,992128,Ryan,Burton,PTA,2
129,10857,189,Anthony,The Full Bonty,133,89,False,1006094,Sam,Walsh,CAR,2
130,10857,189,Anthony,The Full Bonty,353,71,False,999824,Quinton,Narkle,GEE,2
131,10857,189,Anthony,The Full Bonty,365,0,False,270912,Jack,Steven,GEE,2
132,8258,9856,Simon,It's always Sonny,715,149,True,290307,Dane,Rampe,SYD,2
133,8258,9856,Simon,It's always Sonny,270,148,True,281007,Michael,Walters,FRE,2
134,8258,9856,Simon,It's always Sonny,136,131,True,291776,Taylor,Adams,COL,2
135,8258,9856,Simon,It's always Sonny,325,130,True,220001,Gary,Ablett,GEE,2
136,8258,9856,Simon,It's always Sonny,335,101,True,270917,Patrick,Dangerfield,GEE,2
137,8258,9856,Simon,It's always Sonny,587,99,True,270919,Tom,Rockliff,PTA,2
138,8258,9856,Simon,It's always Sonny,455,96,True,297566,James,Sicily,HAW,2
139,8258,9856,Simon,It's always Sonny,495,94,True,296359,Christian,Salem,MEL,2
140,8258,9856,Simon,It's always Sonny,755,93,True,295467,Jack,Macrae,WBD,2
141,8258,9856,Simon,It's always Sonny,481,90,True,298264,Ed,Langdon,MEL,2
142,8258,9856,Simon,It's always Sonny,548,89,True,280944,Jack,Ziebell,NTH,2
143,8258,9856,Simon,It's always Sonny,797,85,True,271045,Nic,Naitanui,WCE,2
144,8258,9856,Simon,It's always Sonny,416,68,True,280744,Luke,Breust,HAW,2
145,8258,9856,Simon,It's always Sonny,471,61,True,297899,James,Harmes,MEL,2
146,8258,9856,Simon,It's always Sonny,22,60,True,270938,Tom,Lynch,ADE,2
147,8258,9856,Simon,It's always Sonny,574,60,True,994295,Dan,Houston,PTA,2
148,8258,9856,Simon,It's always Sonny,817,59,True,291594,Harley,Bennell,MEL,2
149,8258,9856,Simon,It's always Sonny,734,46,True,293651,Hayden,Crozier,WBD,2
150,8258,9856,Simon,It's always Sonny,635,38,False,1002583,Sydney,Stack,RIC,2
151,8258,9856,Simon,It's always Sonny,653,0,False,294429,Luke,Dunstan,STK,2
152,8258,9856,Simon,It's always Sonny,668,70,False,992468,Rowan,Marshall,STK,2
153,8258,9856,Simon,It's always Sonny,539,64,False,1005729,Tarryn,Thomas,NTH,2
154,71052,9867,James,Bad Boys For Fyfe,244,143,True,291570,Nat,Fyfe,FRE,2
155,71052,9867,James,Bad Boys For Fyfe,378,111,True,291969,Stephen,Coniglio,GWS,2
156,71052,9867,James,Bad Boys For Fyfe,816,110,True,292128,Elliot,Yeo,WCE,2
157,71052,9867,James,Bad Boys For Fyfe,714,109,True,290778,Luke,Parker,SYD,2
158,71052,9867,James,Bad Boys For Fyfe,220,105,True,291771,Devon,Smith,ESS,2
159,71052,9867,James,Bad Boys For Fyfe,121,103,True,994539,Sam,Petrevski-Seton,CAR,2
160,71052,9867,James,Bad Boys For Fyfe,218,100,True,295461,Adam,Saad,ESS,2
161,71052,9867,James,Bad Boys For Fyfe,752,97,True,1003130,Patrick,Lipinski,WBD,2
162,71052,9867,James,Bad Boys For Fyfe,219,96,True,291783,Dylan,Shiel,ESS,2
163,71052,9867,James,Bad Boys For Fyfe,293,95,True,281091,Hugh,Greenwood,GCS,2
164,71052,9867,James,Bad Boys For Fyfe,736,83,True,295136,Caleb,Daniel,WBD,2
165,71052,9867,James,Bad Boys For Fyfe,72,66,True,1000978,Hugh,McCluggage,BRL,2
166,71052,9867,James,Bad Boys For Fyfe,796,63,True,294859,Jeremy,McGovern,WCE,2
167,71052,9867,James,Bad Boys For Fyfe,403,63,True,998205,Harry,Perryman,GWS,2
168,71052,9867,James,Bad Boys For Fyfe,384,60,True,298111,Jeremy,Finlayson,GWS,2
169,71052,9867,James,Bad Boys For Fyfe,370,56,True,292511,Zach,Tuohy,GEE,2
170,71052,9867,James,Bad Boys For Fyfe,161,40,True,291849,Brody,Mihocek,COL,2
171,71052,9867,James,Bad Boys For Fyfe,69,38,True,280763,Stefan,Martin,BRL,2
172,71052,9867,James,Bad Boys For Fyfe,749,47,False,290797,Alex,Keath,WBD,2
173,71052,9867,James,Bad Boys For Fyfe,319,0,False,290832,David,Swallow,GCS,2
174,71052,9867,James,Bad Boys For Fyfe,388,0,False,999309,Jackson,Hately,GWS,2
175,71052,9867,James,Bad Boys For Fyfe,671,62,False,294596,Tim,Membrey,STK,2
0,45168,5524,Luke,The Dragon's Laird,76,166,True,293535,Lachie,Neale,BRL,3
1,45168,5524,Luke,The Dragon's Laird,553,159,True,250365,Travis,Boak,PTA,3
2,45168,5524,Luke,The Dragon's Laird,446,142,True,294613,Jaeger,O'Meara,HAW,3
3,45168,5524,Luke,The Dragon's Laird,459,122,True,291962,Chad,Wingard,HAW,3
4,45168,5524,Luke,The Dragon's Laird,565,116,True,261911,Brad,Ebert,PTA,3
5,45168,5524,Luke,The Dragon's Laird,146,114,True,293871,Jack,Crisp,COL,3
6,45168,5524,Luke,The Dragon's Laird,713,109,True,996765,Tom,Papley,SYD,3
7,45168,5524,Luke,The Dragon's Laird,21,107,True,293222,Rory,Laird,ADE,3
8,45168,5524,Luke,The Dragon's Laird,703,101,True,295342,Jake,Lloyd,SYD,3
9,45168,5524,Luke,The Dragon's Laird,761,101,True,1006130,Bailey,Smith,WBD,3
10,45168,5524,Luke,The Dragon's Laird,628,97,True,290627,Dion,Prestia,RIC,3
11,45168,5524,Luke,The Dragon's Laird,30,91,True,297523,Reilly,O'Brien,ADE,3
12,45168,5524,Luke,The Dragon's Laird,97,74,True,270146,Ed,Curnow,CAR,3
13,45168,5524,Luke,The Dragon's Laird,534,72,True,290738,Jared,Polec,NTH,3
14,45168,5524,Luke,The Dragon's Laird,676,58,True,293846,Sebastian,Ross,STK,3
15,45168,5524,Luke,The Dragon's Laird,588,30,True,1001299,Connor,Rozee,PTA,3
16,45168,5524,Luke,The Dragon's Laird,200,0,False,270935,Michael,Hurley,ESS,3
17,45168,5524,Luke,The Dragon's Laird,217,0,False,1001026,Jordan,Ridley,ESS,3
18,45168,5524,Luke,The Dragon's Laird,36,94,False,270963,Rory,Sloane,ADE,3
19,45168,5524,Luke,The Dragon's Laird,411,0,False,998172,Tim,Taranto,GWS,3
20,45168,5524,Luke,The Dragon's Laird,746,0,False,294557,Lachie,Hunter,WBD,3
21,45168,5524,Luke,The Dragon's Laird,426,75,False,291351,Jack,Gunston,HAW,3
22,86078,9806,Lester,HoweIMetYourMother,578,156,True,290746,Scott,Lycett,PTA,3
23,86078,9806,Lester,HoweIMetYourMother,536,140,True,993998,Jy,Simpkin,NTH,3
24,86078,9806,Lester,HoweIMetYourMother,307,126,True,298272,Touk,Miller,GCS,3
25,86078,9806,Lester,HoweIMetYourMother,700,126,True,260382,Josh P.,Kennedy,SYD,3
26,86078,9806,Lester,HoweIMetYourMother,94,123,True,990704,Patrick,Cripps,CAR,3
27,86078,9806,Lester,HoweIMetYourMother,591,114,True,260750,Justin,Westhoff,PTA,3
28,86078,9806,Lester,HoweIMetYourMother,67,114,True,293716,Jarryd,Lyons,BRL,3
29,86078,9806,Lester,HoweIMetYourMother,37,94,True,291748,Brodie,Smith,ADE,3
30,86078,9806,Lester,HoweIMetYourMother,268,90,True,993816,Darcy,Tucker,FRE,3
31,86078,9806,Lester,HoweIMetYourMother,789,89,True,240283,Shannon,Hurn,WCE,3
32,86078,9806,Lester,HoweIMetYourMother,153,88,True,291313,Jeremy,Howe,COL,3
33,86078,9806,Lester,HoweIMetYourMother,366,84,True,291800,Tom,Stewart,GEE,3
34,86078,9806,Lester,HoweIMetYourMother,232,82,True,1002232,Andrew,Brayshaw,FRE,3
35,86078,9806,Lester,HoweIMetYourMother,709,74,True,993905,Callum,Mills,SYD,3
36,86078,9806,Lester,HoweIMetYourMother,807,56,True,296296,Dom,Sheed,WCE,3
37,86078,9806,Lester,HoweIMetYourMother,377,49,True,293845,Jeremy,Cameron,GWS,3
38,86078,9806,Lester,HoweIMetYourMother,656,41,True,290117,Dan,Hannebery,STK,3
39,86078,9806,Lester,HoweIMetYourMother,583,33,True,280990,Steven,Motlop,PTA,3
40,86078,9806,Lester,HoweIMetYourMother,178,0,False,291790,Adam,Treloar,COL,3
41,86078,9806,Lester,HoweIMetYourMother,464,0,False,298279,Angus,Brayshaw,MEL,3
42,86078,9806,Lester,HoweIMetYourMother,699,84,False,294036,George,Hewett,SYD,3
43,86078,9806,Lester,HoweIMetYourMother,620,0,False,290847,Dustin,Martin,RIC,3
44,300791,182,Paul,Coronaviney,738,128,True,993834,Josh,Dunkley,WBD,3
45,300791,182,Paul,Coronaviney,159,125,True,992010,Brayden,Maynard,COL,3
46,300791,182,Paul,Coronaviney,698,123,True,298539,Isaac,Heeney,SYD,3
47,300791,182,Paul,Coronaviney,418,120,True,291327,Jonathon,Ceglar,HAW,3
48,300791,182,Paul,Coronaviney,787,117,True,290801,Andrew,Gaff,WCE,3
49,300791,182,Paul,Coronaviney,616,110,True,250312,Bachar,Houli,RIC,3
50,300791,182,Paul,Coronaviney,593,107,True,294318,Ollie,Wines,PTA,3
51,300791,182,Paul,Coronaviney,747,103,True,294101,Jason,Johannisen,WBD,3
52,300791,182,Paul,Coronaviney,395,95,True,270811,Sam,Jacobs,GWS,3
53,300791,182,Paul,Coronaviney,47,94,True,996059,Harris,Andrews,BRL,3
54,300791,182,Paul,Coronaviney,413,92,True,280109,Callan,Ward,GWS,3
55,300791,182,Paul,Coronaviney,606,85,True,270896,Trent,Cotchin,RIC,3
56,300791,182,Paul,Coronaviney,655,81,True,298421,Jade,Gresham,STK,3
57,300791,182,Paul,Coronaviney,550,77,True,297354,Karl,Amon,PTA,3
58,300791,182,Paul,Coronaviney,228,74,True,295067,James,Aish,FRE,3
59,300791,182,Paul,Coronaviney,564,51,True,1006096,Xavier,Duursma,PTA,3
60,300791,182,Paul,Coronaviney,414,8,True,294305,Lachie,Whitfield,GWS,3
61,300791,182,Paul,Coronaviney,690,113,False,992242,Jordan,Dawson,SYD,3
62,300791,182,Paul,Coronaviney,211,0,False,992016,Zach,Merrett,ESS,3
63,300791,182,Paul,Coronaviney,501,0,False,291902,Jack,Viney,MEL,3
64,300791,182,Paul,Coronaviney,513,0,False,280921,Ben,Cunnington,NTH,3
65,300791,182,Paul,Coronaviney,363,70,False,280317,Rhys,Stanley,GEE,3
66,180650,33301,Jordan,"What's Up, Doch?",112,127,True,296190,Jack,Martin,CAR,3
67,180650,33301,Jordan,"What's Up, Doch?",99,122,True,295518,Sam,Docherty,CAR,3
68,180650,33301,Jordan,"What's Up, Doch?",389,110,True,295265,Nick,Haynes,GWS,3
69,180650,33301,Jordan,"What's Up, Doch?",637,105,True,294674,Nick,Vlastuin,RIC,3
70,180650,33301,Jordan,"What's Up, Doch?",440,96,True,291856,Tom,Mitchell,HAW,3
71,180650,33301,Jordan,"What's Up, Doch?",691,95,True,998103,Oliver,Florent,SYD,3
72,180650,33301,Jordan,"What's Up, Doch?",392,83,True,993903,Jacob,Hopper,GWS,3
73,180650,33301,Jordan,"What's Up, Doch?",82,76,True,290311,Mitch,Robinson,BRL,3
74,180650,33301,Jordan,"What's Up, Doch?",570,71,True,261396,Robbie,Gray,PTA,3
75,180650,33301,Jordan,"What's Up, Doch?",643,70,True,296351,Jack,Billings,STK,3
76,180650,33301,Jordan,"What's Up, Doch?",601,70,True,290623,Josh,Caddy,RIC,3
77,180650,33301,Jordan,"What's Up, Doch?",767,68,True,291545,Mitch,Wallis,WBD,3
78,180650,33301,Jordan,"What's Up, Doch?",660,66,True,991988,Zak,Jones,STK,3
79,180650,33301,Jordan,"What's Up, Doch?",328,63,True,296733,Mark,Blicavs,GEE,3
80,180650,33301,Jordan,"What's Up, Doch?",609,55,True,260930,Shane,Edwards,RIC,3
81,180650,33301,Jordan,"What's Up, Doch?",763,56,False,270732,Matthew,Suckling,WBD,3
82,180650,33301,Jordan,"What's Up, Doch?",90,0,False,261224,Dayne,Zorko,BRL,3
83,180650,33301,Jordan,"What's Up, Doch?",197,0,False,290629,Dyson,Heppell,ESS,3
84,180650,33301,Jordan,"What's Up, Doch?",456,110,False,294877,Isaac,Smith,HAW,3
85,180650,33301,Jordan,"What's Up, Doch?",469,0,False,290528,Max,Gawn,MEL,3
86,180650,33301,Jordan,"What's Up, Doch?",387,0,False,295344,Toby,Greene,GWS,3
87,180650,33301,Jordan,"What's Up, Doch?",491,0,False,298210,Christian,Petracca,MEL,3
88,21562,186,Mark,GetRichOrDieTryin,74,132,True,1005521,Oscar,McInerney,BRL,3
89,21562,186,Mark,GetRichOrDieTryin,151,103,True,293957,Brodie,Grundy,COL,3
90,21562,186,Mark,GetRichOrDieTryin,80,102,True,271072,Daniel,Rich,BRL,3
91,21562,186,Mark,GetRichOrDieTryin,6,102,True,297401,Matt,Crouch,ADE,3
92,21562,186,Mark,GetRichOrDieTryin,808,99,True,281080,Brad,Sheppard,WCE,3
93,21562,186,Mark,GetRichOrDieTryin,343,97,True,261510,Tom,Hawkins,GEE,3
94,21562,186,Mark,GetRichOrDieTryin,361,93,True,250321,Joel,Selwood,GEE,3
95,21562,186,Mark,GetRichOrDieTryin,165,86,True,260257,Scott,Pendlebury,COL,3
96,21562,186,Mark,GetRichOrDieTryin,148,85,True,994185,Jordan,De Goey,COL,3
97,21562,186,Mark,GetRichOrDieTryin,809,83,True,280078,Luke,Shuey,WCE,3
98,21562,186,Mark,GetRichOrDieTryin,115,78,True,250105,Marc,Murphy,CAR,3
99,21562,186,Mark,GetRichOrDieTryin,574,73,True,994295,Dan,Houston,PTA,3
100,21562,186,Mark,GetRichOrDieTryin,680,73,True,296205,Jack,Steele,STK,3
101,21562,186,Mark,GetRichOrDieTryin,460,72,True,1002222,James,Worpel,HAW,3
102,21562,186,Mark,GetRichOrDieTryin,649,70,True,1002264,Hunter,Clark,STK,3
103,21562,186,Mark,GetRichOrDieTryin,261,67,True,998659,Luke,Ryan,FRE,3
104,21562,186,Mark,GetRichOrDieTryin,618,61,True,293813,Tom J.,Lynch,RIC,3
105,21562,186,Mark,GetRichOrDieTryin,617,59,True,290032,Kane,Lambert,RIC,3
106,21562,186,Mark,GetRichOrDieTryin,231,0,False,298450,Connor,Blakely,FRE,3
107,21562,186,Mark,GetRichOrDieTryin,397,0,False,296347,Josh,Kelly,GWS,3
108,21562,186,Mark,GetRichOrDieTryin,356,0,False,298419,Brandan,Parfitt,GEE,3
109,21562,186,Mark,GetRichOrDieTryin,783,63,False,290838,Jack,Darling,WCE,3
110,10857,189,Anthony,The Full Bonty,519,151,True,271129,Todd,Goldstein,NTH,3
111,10857,189,Anthony,The Full Bonty,173,150,True,280965,Steele,Sidebottom,COL,3
112,10857,189,Anthony,The Full Bonty,633,126,True,992049,Jayden,Short,RIC,3
113,10857,189,Anthony,The Full Bonty,337,123,True,281065,Mitch,Duncan,GEE,3
114,10857,189,Anthony,The Full Bonty,304,111,True,996464,Darcy,MacPherson,GCS,3
115,10857,189,Anthony,The Full Bonty,322,108,True,298524,Lachie,Weller,GCS,3
116,10857,189,Anthony,The Full Bonty,5,101,True,294307,Brad,Crouch,ADE,3
117,10857,189,Anthony,The Full Bonty,729,97,True,297373,Marcus,Bontempelli,WBD,3
118,10857,189,Anthony,The Full Bonty,559,77,True,991930,Darcy,Byrne-Jones,PTA,3
119,10857,189,Anthony,The Full Bonty,256,68,True,240052,David,Mundy,FRE,3
120,10857,189,Anthony,The Full Bonty,677,62,True,250267,Paddy,Ryder,STK,3
121,10857,189,Anthony,The Full Bonty,794,61,True,295898,Tim,Kelly,WCE,3
122,10857,189,Anthony,The Full Bonty,131,58,True,230202,Kade,Simpson,CAR,3
123,10857,189,Anthony,The Full Bonty,415,55,True,294685,Zac,Williams,GWS,3
124,10857,189,Anthony,The Full Bonty,586,36,True,993979,Sam,Powell-Pepper,PTA,3
125,10857,189,Anthony,The Full Bonty,365,20,True,270912,Jack,Steven,GEE,3
126,10857,189,Anthony,The Full Bonty,334,7,True,291526,Luke,Dahlhaus,GEE,3
127,10857,189,Anthony,The Full Bonty,133,75,False,1006094,Sam,Walsh,CAR,3
128,10857,189,Anthony,The Full Bonty,207,0,False,998102,Andrew,McGrath,ESS,3
129,10857,189,Anthony,The Full Bonty,353,111,False,999824,Quinton,Narkle,GEE,3
130,10857,189,Anthony,The Full Bonty,490,0,False,996701,Clayton,Oliver,MEL,3
131,10857,189,Anthony,The Full Bonty,175,68,False,1002240,Jaidyn,Stephenson,COL,3
132,8258,9856,Simon,It's always Sonny,797,137,True,271045,Nic,Naitanui,WCE,3
133,8258,9856,Simon,It's always Sonny,755,133,True,295467,Jack,Macrae,WBD,3
134,8258,9856,Simon,It's always Sonny,455,128,True,297566,James,Sicily,HAW,3
135,8258,9856,Simon,It's always Sonny,270,109,True,281007,Michael,Walters,FRE,3
136,8258,9856,Simon,It's always Sonny,734,107,True,293651,Hayden,Crozier,WBD,3
137,8258,9856,Simon,It's always Sonny,136,106,True,291776,Taylor,Adams,COL,3
138,8258,9856,Simon,It's always Sonny,548,99,True,280944,Jack,Ziebell,NTH,3
139,8258,9856,Simon,It's always Sonny,277,94,True,998260,Jack,Bowes,GCS,3
140,8258,9856,Simon,It's always Sonny,516,87,True,296035,Trent,Dumont,NTH,3
141,8258,9856,Simon,It's always Sonny,416,80,True,280744,Luke,Breust,HAW,3
142,8258,9856,Simon,It's always Sonny,335,75,True,270917,Patrick,Dangerfield,GEE,3
143,8258,9856,Simon,It's always Sonny,325,64,True,220001,Gary,Ablett,GEE,3
144,8258,9856,Simon,It's always Sonny,522,61,True,260227,Shaun,Higgins,NTH,3
145,8258,9856,Simon,It's always Sonny,587,61,True,270919,Tom,Rockliff,PTA,3
146,8258,9856,Simon,It's always Sonny,417,57,True,210012,Shaun,Burgoyne,HAW,3
147,8258,9856,Simon,It's always Sonny,22,35,True,270938,Tom,Lynch,ADE,3
148,8258,9856,Simon,It's always Sonny,715,32,True,290307,Dane,Rampe,SYD,3
149,8258,9856,Simon,It's always Sonny,560,32,True,294504,Tom,Clurey,PTA,3
150,8258,9856,Simon,It's always Sonny,495,0,False,296359,Christian,Salem,MEL,3
151,8258,9856,Simon,It's always Sonny,481,0,False,298264,Ed,Langdon,MEL,3
152,8258,9856,Simon,It's always Sonny,668,81,False,992468,Rowan,Marshall,STK,3
153,8258,9856,Simon,It's always Sonny,539,35,False,1005729,Tarryn,Thomas,NTH,3
154,71052,9867,James,Bad Boys For Fyfe,244,166,True,291570,Nat,Fyfe,FRE,3
155,71052,9867,James,Bad Boys For Fyfe,314,141,True,1009208,Matthew,Rowell,GCS,3
156,71052,9867,James,Bad Boys For Fyfe,736,134,True,295136,Caleb,Daniel,WBD,3
157,71052,9867,James,Bad Boys For Fyfe,293,116,True,281091,Hugh,Greenwood,GCS,3
158,71052,9867,James,Bad Boys For Fyfe,714,113,True,290778,Luke,Parker,SYD,3
159,71052,9867,James,Bad Boys For Fyfe,749,106,True,290797,Alex,Keath,WBD,3
160,71052,9867,James,Bad Boys For Fyfe,378,87,True,291969,Stephen,Coniglio,GWS,3
161,71052,9867,James,Bad Boys For Fyfe,816,71,True,292128,Elliot,Yeo,WCE,3
162,71052,9867,James,Bad Boys For Fyfe,370,70,True,292511,Zach,Tuohy,GEE,3
163,71052,9867,James,Bad Boys For Fyfe,319,58,True,290832,David,Swallow,GCS,3
164,71052,9867,James,Bad Boys For Fyfe,54,46,True,990609,Charlie,Cameron,BRL,3
165,71052,9867,James,Bad Boys For Fyfe,121,45,True,994539,Sam,Petrevski-Seton,CAR,3
166,71052,9867,James,Bad Boys For Fyfe,384,39,True,298111,Jeremy,Finlayson,GWS,3
167,71052,9867,James,Bad Boys For Fyfe,599,39,True,993993,Shai,Bolton,RIC,3
168,71052,9867,James,Bad Boys For Fyfe,634,32,True,998529,Ivan,Soldo,RIC,3
169,71052,9867,James,Bad Boys For Fyfe,218,0,False,295461,Adam,Saad,ESS,3
170,71052,9867,James,Bad Boys For Fyfe,796,0,False,294859,Jeremy,McGovern,WCE,3
171,71052,9867,James,Bad Boys For Fyfe,72,155,False,1000978,Hugh,McCluggage,BRL,3
172,71052,9867,James,Bad Boys For Fyfe,219,0,False,291783,Dylan,Shiel,ESS,3
173,71052,9867,James,Bad Boys For Fyfe,69,0,False,280763,Stefan,Martin,BRL,3
174,71052,9867,James,Bad Boys For Fyfe,220,0,False,291771,Devon,Smith,ESS,3
175,71052,9867,James,Bad Boys For Fyfe,752,0,False,1003130,Patrick,Lipinski,WBD,3
0,45168,5524,Luke,The Dragon's Laird,76,147,True,293535,Lachie,Neale,BRL,4
1,45168,5524,Luke,The Dragon's Laird,459,136,True,291962,Chad,Wingard,HAW,4
2,45168,5524,Luke,The Dragon's Laird,217,134,True,1001026,Jordan,Ridley,ESS,4
3,45168,5524,Luke,The Dragon's Laird,146,115,True,293871,Jack,Crisp,COL,4
4,45168,5524,Luke,The Dragon's Laird,565,107,True,261911,Brad,Ebert,PTA,4
5,45168,5524,Luke,The Dragon's Laird,703,102,True,295342,Jake,Lloyd,SYD,4
6,45168,5524,Luke,The Dragon's Laird,713,101,True,996765,Tom,Papley,SYD,4
7,45168,5524,Luke,The Dragon's Laird,534,94,True,290738,Jared,Polec,NTH,4
8,45168,5524,Luke,The Dragon's Laird,761,93,True,1006130,Bailey,Smith,WBD,4
9,45168,5524,Luke,The Dragon's Laird,553,90,True,250365,Travis,Boak,PTA,4
10,45168,5524,Luke,The Dragon's Laird,30,88,True,297523,Reilly,O'Brien,ADE,4
11,45168,5524,Luke,The Dragon's Laird,628,86,True,290627,Dion,Prestia,RIC,4
12,45168,5524,Luke,The Dragon's Laird,21,86,True,293222,Rory,Laird,ADE,4
13,45168,5524,Luke,The Dragon's Laird,36,84,True,270963,Rory,Sloane,ADE,4
14,45168,5524,Luke,The Dragon's Laird,134,70,True,993832,Jacob,Weitering,CAR,4
15,45168,5524,Luke,The Dragon's Laird,676,60,True,293846,Sebastian,Ross,STK,4
16,45168,5524,Luke,The Dragon's Laird,446,54,True,294613,Jaeger,O'Meara,HAW,4
17,45168,5524,Luke,The Dragon's Laird,588,53,True,1001299,Connor,Rozee,PTA,4
18,45168,5524,Luke,The Dragon's Laird,200,72,False,270935,Michael,Hurley,ESS,4
19,45168,5524,Luke,The Dragon's Laird,411,0,False,998172,Tim,Taranto,GWS,4
20,45168,5524,Luke,The Dragon's Laird,746,0,False,294557,Lachie,Hunter,WBD,4
21,45168,5524,Luke,The Dragon's Laird,426,53,False,291351,Jack,Gunston,HAW,4
22,86078,9806,Lester,HoweIMetYourMother,536,119,True,993998,Jy,Simpkin,NTH,4
23,86078,9806,Lester,HoweIMetYourMother,67,116,True,293716,Jarryd,Lyons,BRL,4
24,86078,9806,Lester,HoweIMetYourMother,464,114,True,298279,Angus,Brayshaw,MEL,4
25,86078,9806,Lester,HoweIMetYourMother,709,112,True,993905,Callum,Mills,SYD,4
26,86078,9806,Lester,HoweIMetYourMother,153,112,True,291313,Jeremy,Howe,COL,4
27,86078,9806,Lester,HoweIMetYourMother,307,111,True,298272,Touk,Miller,GCS,4
28,86078,9806,Lester,HoweIMetYourMother,37,106,True,291748,Brodie,Smith,ADE,4
29,86078,9806,Lester,HoweIMetYourMother,591,99,True,260750,Justin,Westhoff,PTA,4
30,86078,9806,Lester,HoweIMetYourMother,578,96,True,290746,Scott,Lycett,PTA,4
31,86078,9806,Lester,HoweIMetYourMother,700,93,True,260382,Josh P.,Kennedy,SYD,4
32,86078,9806,Lester,HoweIMetYourMother,807,87,True,296296,Dom,Sheed,WCE,4
33,86078,9806,Lester,HoweIMetYourMother,268,86,True,993816,Darcy,Tucker,FRE,4
34,86078,9806,Lester,HoweIMetYourMother,789,86,True,240283,Shannon,Hurn,WCE,4
35,86078,9806,Lester,HoweIMetYourMother,620,81,True,290847,Dustin,Martin,RIC,4
36,86078,9806,Lester,HoweIMetYourMother,94,81,True,990704,Patrick,Cripps,CAR,4
37,86078,9806,Lester,HoweIMetYourMother,656,73,True,290117,Dan,Hannebery,STK,4
38,86078,9806,Lester,HoweIMetYourMother,203,58,True,298630,Kyle,Langford,ESS,4
39,86078,9806,Lester,HoweIMetYourMother,366,18,True,291800,Tom,Stewart,GEE,4
40,86078,9806,Lester,HoweIMetYourMother,178,0,False,291790,Adam,Treloar,COL,4
41,86078,9806,Lester,HoweIMetYourMother,232,78,False,1002232,Andrew,Brayshaw,FRE,4
42,86078,9806,Lester,HoweIMetYourMother,214,62,False,993817,Darcy,Parish,ESS,4
43,86078,9806,Lester,HoweIMetYourMother,340,61,False,298211,Darcy,Fort,GEE,4
44,180650,33301,Jordan,"What's Up, Doch?",99,185,True,295518,Sam,Docherty,CAR,4
45,180650,33301,Jordan,"What's Up, Doch?",440,143,True,291856,Tom,Mitchell,HAW,4
46,180650,33301,Jordan,"What's Up, Doch?",469,141,True,290528,Max,Gawn,MEL,4
47,180650,33301,Jordan,"What's Up, Doch?",82,139,True,290311,Mitch,Robinson,BRL,4
48,180650,33301,Jordan,"What's Up, Doch?",645,118,True,992374,Dan,Butler,STK,4
49,180650,33301,Jordan,"What's Up, Doch?",643,113,True,296351,Jack,Billings,STK,4
50,180650,33301,Jordan,"What's Up, Doch?",328,107,True,296733,Mark,Blicavs,GEE,4
51,180650,33301,Jordan,"What's Up, Doch?",389,101,True,295265,Nick,Haynes,GWS,4
52,180650,33301,Jordan,"What's Up, Doch?",387,96,True,295344,Toby,Greene,GWS,4
53,180650,33301,Jordan,"What's Up, Doch?",491,89,True,298210,Christian,Petracca,MEL,4
54,180650,33301,Jordan,"What's Up, Doch?",274,69,True,998130,Ben,Ainsworth,GCS,4
55,180650,33301,Jordan,"What's Up, Doch?",392,68,True,993903,Jacob,Hopper,GWS,4
56,180650,33301,Jordan,"What's Up, Doch?",691,59,True,998103,Oliver,Florent,SYD,4
57,180650,33301,Jordan,"What's Up, Doch?",112,56,True,296190,Jack,Martin,CAR,4
58,180650,33301,Jordan,"What's Up, Doch?",637,50,True,294674,Nick,Vlastuin,RIC,4
59,180650,33301,Jordan,"What's Up, Doch?",8,48,True,1000932,Tom,Doedee,ADE,4
60,180650,33301,Jordan,"What's Up, Doch?",90,47,True,261224,Dayne,Zorko,BRL,4
61,180650,33301,Jordan,"What's Up, Doch?",660,45,True,991988,Zak,Jones,STK,4
62,180650,33301,Jordan,"What's Up, Doch?",609,119,False,260930,Shane,Edwards,RIC,4
63,180650,33301,Jordan,"What's Up, Doch?",197,0,False,290629,Dyson,Heppell,ESS,4
64,180650,33301,Jordan,"What's Up, Doch?",456,58,False,294877,Isaac,Smith,HAW,4
65,180650,33301,Jordan,"What's Up, Doch?",570,77,False,261396,Robbie,Gray,PTA,4
66,21562,186,Mark,GetRichOrDieTryin,165,150,True,260257,Scott,Pendlebury,COL,4
67,21562,186,Mark,GetRichOrDieTryin,151,135,True,293957,Brodie,Grundy,COL,4
68,21562,186,Mark,GetRichOrDieTryin,460,133,True,1002222,James,Worpel,HAW,4
69,21562,186,Mark,GetRichOrDieTryin,397,120,True,296347,Josh,Kelly,GWS,4
70,21562,186,Mark,GetRichOrDieTryin,680,114,True,296205,Jack,Steele,STK,4
71,21562,186,Mark,GetRichOrDieTryin,809,114,True,280078,Luke,Shuey,WCE,4
72,21562,186,Mark,GetRichOrDieTryin,356,104,True,298419,Brandan,Parfitt,GEE,4
