,coach_id,coach_team_id,coach_first_name,coach_team_name,player_id,points,on_field,feed_id,first_name,last_name,team,round_number,round_number_alt
111,300791,182,Paul,Coronaviney,159,118,True,992010,Brayden,Maynard,COL,4,R4
112,300791,182,Paul,Coronaviney,787,112,True,290801,Andrew,Gaff,WCE,4,R4
113,300791,182,Paul,Coronaviney,413,104,True,280109,Callan,Ward,GWS,4,R4
114,300791,182,Paul,Coronaviney,47,96,True,996059,Harris,Andrews,BRL,4,R4
115,300791,182,Paul,Coronaviney,501,91,True,291902,Jack,Viney,MEL,4,R4
116,300791,182,Paul,Coronaviney,747,87,True,294101,Jason,Johannisen,WBD,4,R4
117,300791,182,Paul,Coronaviney,418,86,True,291327,Jonathon,Ceglar,HAW,4,R4
118,300791,182,Paul,Coronaviney,414,85,True,294305,Lachie,Whitfield,GWS,4,R4
119,300791,182,Paul,Coronaviney,211,78,True,992016,Zach,Merrett,ESS,4,R4
120,300791,182,Paul,Coronaviney,751,78,True,290799,Tom,Liberatore,WBD,4,R4
121,300791,182,Paul,Coronaviney,593,72,True,294318,Ollie,Wines,PTA,4,R4
122,300791,182,Paul,Coronaviney,616,68,True,250312,Bachar,Houli,RIC,4,R4
123,300791,182,Paul,Coronaviney,698,64,True,298539,Isaac,Heeney,SYD,4,R4
124,300791,182,Paul,Coronaviney,596,63,True,290198,David,Astbury,RIC,4,R4
125,300791,182,Paul,Coronaviney,690,54,True,992242,Jordan,Dawson,SYD,4,R4
126,300791,182,Paul,Coronaviney,655,43,True,298421,Jade,Gresham,STK,4,R4
127,300791,182,Paul,Coronaviney,92,126,False,281124,Levi,Casboult,CAR,4,R4
128,300791,182,Paul,Coronaviney,513,0,False,280921,Ben,Cunnington,NTH,4,R4
129,300791,182,Paul,Coronaviney,606,113,False,270896,Trent,Cotchin,RIC,4,R4
130,300791,182,Paul,Coronaviney,738,0,False,993834,Josh,Dunkley,WBD,4,R4
131,300791,182,Paul,Coronaviney,227,0,False,296294,Blake,Acres,FRE,4,R4
132,71052,9867,James,Bad Boys For Fyfe,72,141,True,1000978,Hugh,McCluggage,BRL,4,R4
133,71052,9867,James,Bad Boys For Fyfe,218,131,True,295461,Adam,Saad,ESS,4,R4
134,71052,9867,James,Bad Boys For Fyfe,714,120,True,290778,Luke,Parker,SYD,4,R4
135,71052,9867,James,Bad Boys For Fyfe,736,114,True,295136,Caleb,Daniel,WBD,4,R4
136,71052,9867,James,Bad Boys For Fyfe,314,114,True,1009208,Matthew,Rowell,GCS,4,R4
137,71052,9867,James,Bad Boys For Fyfe,124,94,True,298290,Marc,Pittonet,CAR,4,R4
138,71052,9867,James,Bad Boys For Fyfe,752,85,True,1003130,Patrick,Lipinski,WBD,4,R4
139,71052,9867,James,Bad Boys For Fyfe,579,82,True,1004998,Todd,Marshall,PTA,4,R4
140,71052,9867,James,Bad Boys For Fyfe,121,82,True,994539,Sam,Petrevski-Seton,CAR,4,R4
141,71052,9867,James,Bad Boys For Fyfe,219,81,True,291783,Dylan,Shiel,ESS,4,R4
142,71052,9867,James,Bad Boys For Fyfe,384,74,True,298111,Jeremy,Finlayson,GWS,4,R4
143,71052,9867,James,Bad Boys For Fyfe,244,71,True,291570,Nat,Fyfe,FRE,4,R4
144,71052,9867,James,Bad Boys For Fyfe,220,70,True,291771,Devon,Smith,ESS,4,R4
145,71052,9867,James,Bad Boys For Fyfe,293,61,True,281091,Hugh,Greenwood,GCS,4,R4
146,71052,9867,James,Bad Boys For Fyfe,816,59,True,292128,Elliot,Yeo,WCE,4,R4
147,71052,9867,James,Bad Boys For Fyfe,378,49,True,291969,Stephen,Coniglio,GWS,4,R4
148,71052,9867,James,Bad Boys For Fyfe,749,40,True,290797,Alex,Keath,WBD,4,R4
149,71052,9867,James,Bad Boys For Fyfe,370,73,False,292511,Zach,Tuohy,GEE,4,R4
150,71052,9867,James,Bad Boys For Fyfe,796,0,False,294859,Jeremy,McGovern,WCE,4,R4
151,71052,9867,James,Bad Boys For Fyfe,388,47,False,999309,Jackson,Hately,GWS,4,R4
152,71052,9867,James,Bad Boys For Fyfe,69,0,False,280763,Stefan,Martin,BRL,4,R4
153,71052,9867,James,Bad Boys For Fyfe,509,17,False,291867,Ben,Brown,NTH,4,R4
154,8258,9856,Simon,It's always Sonny,522,141,True,260227,Shaun,Higgins,NTH,4,R4
155,8258,9856,Simon,It's always Sonny,335,140,True,270917,Patrick,Dangerfield,GEE,4,R4
156,8258,9856,Simon,It's always Sonny,136,122,True,291776,Taylor,Adams,COL,4,R4
157,8258,9856,Simon,It's always Sonny,455,114,True,297566,James,Sicily,HAW,4,R4
158,8258,9856,Simon,It's always Sonny,270,113,True,281007,Michael,Walters,FRE,4,R4
159,8258,9856,Simon,It's always Sonny,277,107,True,998260,Jack,Bowes,GCS,4,R4
160,8258,9856,Simon,It's always Sonny,755,92,True,295467,Jack,Macrae,WBD,4,R4
161,8258,9856,Simon,It's always Sonny,481,79,True,298264,Ed,Langdon,MEL,4,R4
162,8258,9856,Simon,It's always Sonny,715,74,True,290307,Dane,Rampe,SYD,4,R4
163,8258,9856,Simon,It's always Sonny,797,74,True,271045,Nic,Naitanui,WCE,4,R4
164,8258,9856,Simon,It's always Sonny,325,72,True,220001,Gary,Ablett,GEE,4,R4
165,8258,9856,Simon,It's always Sonny,352,68,True,1004938,Gryan,Miers,GEE,4,R4
166,8258,9856,Simon,It's always Sonny,581,67,True,290527,Trent,McKenzie,PTA,4,R4
167,8258,9856,Simon,It's always Sonny,403,66,True,998205,Harry,Perryman,GWS,4,R4
168,8258,9856,Simon,It's always Sonny,734,64,True,293651,Hayden,Crozier,WBD,4,R4
169,8258,9856,Simon,It's always Sonny,416,64,True,280744,Luke,Breust,HAW,4,R4
170,8258,9856,Simon,It's always Sonny,495,51,True,296359,Christian,Salem,MEL,4,R4
171,8258,9856,Simon,It's always Sonny,548,20,True,280944,Jack,Ziebell,NTH,4,R4
172,8258,9856,Simon,It's always Sonny,417,53,False,210012,Shaun,Burgoyne,HAW,4,R4
173,8258,9856,Simon,It's always Sonny,516,86,False,296035,Trent,Dumont,NTH,4,R4
174,8258,9856,Simon,It's always Sonny,587,81,False,270919,Tom,Rockliff,PTA,4,R4
175,8258,9856,Simon,It's always Sonny,668,117,False,992468,Rowan,Marshall,STK,4,R4
