,index,year,gametime (AET),ground,FanFooty draw ID,team,score,SC_total,previous SC match score,rolling 3 round SC match average,rolling 5 round SC match average,match_identifier
3464,5197,2018,2018-07-14 13:45:00,Launceston,6638,HW,65.0,1604.0,1753.0,1746.6666666666667,1778.6,6638_HW
3465,5197,2018,2018-07-14 13:45:00,Launceston,6638,BL,98.0,1698.0,1989.0,1826.6666666666667,1724.8,6638_BL
3466,5198,2018,2018-07-14 16:35:00,MCG,6639,ME,119.0,1726.0,1875.0,1663.3333333333333,1679.0,6639_ME
3467,5198,2018,2018-07-14 16:35:00,MCG,6639,WB,69.0,1575.0,1550.0,1613.3333333333333,1543.4,6639_WB
3468,5199,2018,2018-07-14 19:25:00,Gold Coast,6640,GC,51.0,1408.0,1447.0,1464.0,1432.8,6640_GC
3469,5199,2018,2018-07-14 19:25:00,Gold Coast,6640,ES,95.0,1894.0,1610.0,1717.3333333333333,1683.4,6640_ES
3470,5200,2018,2018-07-14 19:25:00,Showground,6641,WS,79.0,1718.0,1640.0,1662.3333333333333,1733.2,6641_WS
3471,5200,2018,2018-07-14 19:25:00,Showground,6641,RI,77.0,1582.0,1810.0,1772.6666666666667,1708.0,6641_RI
3472,5201,2018,2018-07-15 13:10:00,MCG,6642,CO,67.0,1530.0,1692.0,1749.6666666666667,1754.4,6642_CO
3473,5201,2018,2018-07-15 13:10:00,MCG,6642,WC,102.0,1768.0,1658.0,1583.0,1580.4,6642_WC
3474,5202,2018,2018-07-15 15:20:00,Docklands,6643,SY,104.0,1656.0,1538.0,1641.3333333333333,1707.2,6643_SY
3475,5202,2018,2018-07-15 15:20:00,Docklands,6643,NM,98.0,1643.0,1851.0,1679.3333333333333,1651.2,6643_NM
3476,5203,2018,2018-07-15 16:40:00,Perth,6644,PA,50.0,1573.0,1888.0,1792.0,1818.2,6644_PA
3477,5203,2018,2018-07-15 16:40:00,Perth,6644,FR,59.0,1726.0,1425.0,1550.3333333333333,1577.4,6644_FR
3478,5204,2018,2018-07-20 19:50:00,Docklands,6645,RI,111.0,1737.0,1582.0,1715.0,1679.8,6645_RI
3479,5204,2018,2018-07-20 19:50:00,Docklands,6645,SK,57.0,1566.0,1846.0,1658.0,1646.6,6645_SK
3480,5205,2018,2018-07-21 13:45:00,MCG,6646,CO,130.0,1919.0,1530.0,1671.6666666666667,1696.8,6646_CO
3481,5205,2018,2018-07-21 13:45:00,MCG,6646,NM,64.0,1379.0,1643.0,1693.6666666666667,1627.2,6646_NM
3482,5206,2018,2018-07-21 14:10:00,SCG,6647,SY,64.0,1658.0,1656.0,1580.0,1689.2,6647_SY
3483,5206,2018,2018-07-21 14:10:00,SCG,6647,GC,88.0,1646.0,1408.0,1454.6666666666667,1454.6,6647_GC
3484,5207,2018,2018-07-21 16:35:00,Docklands,6648,ES,99.0,1799.0,1894.0,1740.0,1747.0,6648_ES
3485,5207,2018,2018-07-21 16:35:00,Docklands,6648,FR,70.0,1501.0,1726.0,1532.0,1625.0,6648_FR
3486,5208,2018,2018-07-21 19:25:00,Gabba,6649,BL,88.0,1643.0,1698.0,1848.0,1757.8,6649_BL
3487,5208,2018,2018-07-21 19:25:00,Gabba,6649,AD,93.0,1656.0,1729.0,1632.6666666666667,1581.6,6649_AD
3488,5209,2018,2018-07-21 19:25:00,Kardinia,6650,GE,100.0,1677.0,1573.0,1682.0,1687.8,6650_GE
3489,5209,2018,2018-07-21 19:25:00,Kardinia,6650,ME,98.0,1624.0,1726.0,1726.6666666666667,1662.0,6650_ME
3490,5210,2018,2018-07-22 13:10:00,Docklands,6651,CA,52.0,1497.0,1456.0,1445.6666666666667,1479.0,6651_CA
3491,5210,2018,2018-07-22 13:10:00,Docklands,6651,HW,124.0,1803.0,1604.0,1660.0,1737.0,6651_HW
3492,5211,2018,2018-07-22 15:20:00,Perth,6652,WB,46.0,1473.0,1575.0,1571.6666666666667,1560.8,6652_WB
3493,5211,2018,2018-07-22 15:20:00,Perth,6652,WC,100.0,1830.0,1768.0,1681.0,1595.0,6652_WC
3494,5212,2018,2018-07-22 16:40:00,Adelaide,6653,WS,80.0,1750.0,1718.0,1679.0,1741.2,6653_WS
3495,5212,2018,2018-07-22 16:40:00,Adelaide,6653,PA,58.0,1548.0,1573.0,1728.6666666666667,1772.2,6653_PA
3496,5213,2018,2018-07-27 19:50:00,Docklands,6654,SY,66.0,1475.0,1658.0,1617.3333333333333,1647.6,6654_SY
3497,5213,2018,2018-07-27 19:50:00,Docklands,6654,ES,109.0,1827.0,1799.0,1767.6666666666667,1769.0,6654_ES
3498,5214,2018,2018-07-28 13:45:00,MCG,6655,CO,77.0,1664.0,1919.0,1713.6666666666667,1739.6,6655_CO
3499,5214,2018,2018-07-28 13:45:00,MCG,6655,RI,105.0,1639.0,1737.0,1709.6666666666667,1727.4,6655_RI
3500,5215,2018,2018-07-28 14:10:00,Kardinia,6656,GE,120.0,1775.0,1677.0,1671.6666666666667,1653.6,6656_GE
3501,5215,2018,2018-07-28 14:10:00,Kardinia,6656,BL,78.0,1525.0,1643.0,1776.6666666666667,1764.2,6656_BL
3502,5216,2018,2018-07-28 16:35:00,Showground,6657,WS,86.0,1691.0,1750.0,1702.6666666666667,1691.0,6657_WS
3503,5216,2018,2018-07-28 16:35:00,Showground,6657,SK,61.0,1609.0,1566.0,1608.0,1672.8,6657_SK
3504,5217,2018,2018-07-28 19:25:00,Gold Coast,6658,CA,79.0,1814.0,1497.0,1421.0,1474.0,6658_CA
3505,5217,2018,2018-07-28 19:25:00,Gold Coast,6658,GC,44.0,1488.0,1646.0,1500.3333333333333,1489.2,6658_GC
3506,5218,2018,2018-07-28 19:40:00,Adelaide,6659,ME,90.0,1591.0,1624.0,1741.6666666666667,1668.0,6659_ME
3507,5218,2018,2018-07-28 19:40:00,Adelaide,6659,AD,77.0,1706.0,1656.0,1624.6666666666667,1602.2,6659_AD
3508,5219,2018,2018-07-29 13:10:00,Hobart,6660,WC,41.0,1512.0,1830.0,1752.0,1669.4,6660_WC
3509,5219,2018,2018-07-29 13:10:00,Hobart,6660,NM,81.0,1786.0,1379.0,1624.3333333333333,1612.0,6660_NM
3510,5220,2018,2018-07-29 15:20:00,Ballarat,6661,WB,34.0,1540.0,1473.0,1532.6666666666667,1577.6,6661_WB
3511,5220,2018,2018-07-29 15:20:00,Ballarat,6661,PA,78.0,1758.0,1548.0,1669.6666666666667,1699.4,6661_PA
3512,5221,2018,2018-07-29 16:40:00,Perth,6662,HW,112.0,1894.0,1803.0,1720.0,1729.4,6662_HW
3513,5221,2018,2018-07-29 16:40:00,Perth,6662,FR,53.0,1407.0,1501.0,1550.6666666666667,1575.6,6662_FR
3514,5222,2018,2018-08-03 19:50:00,MCG,6663,GE,82.0,1714.0,1775.0,1675.0,1699.6,6663_GE
3515,5222,2018,2018-08-03 19:50:00,MCG,6663,RI,85.0,1582.0,1639.0,1652.6666666666667,1704.2,6663_RI
3516,5223,2018,2018-08-04 13:45:00,MCG,6664,ES,103.0,1582.0,1827.0,1840.0,1769.2,6664_ES
3517,5223,2018,2018-08-04 13:45:00,MCG,6664,HW,107.0,1715.0,1894.0,1767.0,1735.4,6664_HW
3518,5224,2018,2018-08-04 14:10:00,Gabba,6665,NM,107.0,1549.0,1786.0,1602.6666666666667,1649.2,6665_NM
3519,5224,2018,2018-08-04 14:10:00,Gabba,6665,BL,104.0,1749.0,1525.0,1622.0,1742.4,6665_BL
3520,5225,2018,2018-08-04 16:35:00,Adelaide,6666,PA,93.0,1540.0,1758.0,1626.3333333333333,1698.4,6666_PA
3521,5225,2018,2018-08-04 16:35:00,Adelaide,6666,AD,96.0,1759.0,1706.0,1697.0,1652.0,6666_AD
3522,5226,2018,2018-08-04 19:25:00,Docklands,6667,WB,103.0,1712.0,1540.0,1529.3333333333333,1545.6,6667_WB
3523,5226,2018,2018-08-04 19:25:00,Docklands,6667,SK,68.0,1587.0,1609.0,1673.6666666666667,1629.8,6667_SK
3524,5227,2018,2018-08-04 19:25:00,SCG,6668,CO,71.0,1636.0,1664.0,1704.3333333333333,1719.6,6668_CO
3525,5227,2018,2018-08-04 19:25:00,SCG,6668,SY,73.0,1659.0,1475.0,1596.3333333333333,1574.6,6668_SY
3526,5228,2018,2018-08-05 13:10:00,Docklands,6669,CA,46.0,1299.0,1814.0,1589.0,1529.6,6669_CA
3527,5228,2018,2018-08-05 13:10:00,Docklands,6669,WS,151.0,2004.0,1691.0,1719.6666666666667,1695.6,6669_WS
3528,5229,2018,2018-08-05 15:20:00,MCG,6670,GC,47.0,1264.0,1488.0,1514.0,1499.6,6670_GC
3529,5229,2018,2018-08-05 15:20:00,MCG,6670,ME,143.0,2036.0,1591.0,1647.0,1679.0,6670_ME
3530,5230,2018,2018-08-05 16:40:00,Perth,6671,WC,142.0,1893.0,1512.0,1703.3333333333333,1677.0,6671_WC
3531,5230,2018,2018-08-05 16:40:00,Perth,6671,FR,84.0,1404.0,1407.0,1544.6666666666667,1500.8,6671_FR
3532,5231,2018,2018-08-10 19:50:00,Docklands,6672,SK,79.0,1556.0,1587.0,1587.3333333333333,1604.0,6672_SK
3533,5231,2018,2018-08-10 19:50:00,Docklands,6672,ES,122.0,1742.0,1582.0,1736.0,1742.4,6672_ES
3534,5232,2018,2018-08-11 13:45:00,MCG,6673,GE,60.0,1540.0,1714.0,1722.0,1700.8,6673_GE
3535,5232,2018,2018-08-11 13:45:00,MCG,6673,HW,71.0,1757.0,1715.0,1804.0,1753.8,6673_HW
3536,5233,2018,2018-08-11 14:10:00,Gold Coast,6674,RI,125.0,1833.0,1582.0,1652.6666666666667,1670.0,6674_RI
3537,5233,2018,2018-08-11 14:10:00,Gold Coast,6674,GC,51.0,1470.0,1264.0,1466.0,1450.6,6674_GC
3538,5234,2018,2018-08-11 16:35:00,Adelaide,6675,WC,62.0,1593.0,1893.0,1745.0,1732.2,6675_WC
3539,5234,2018,2018-08-11 16:35:00,Adelaide,6675,PA,58.0,1707.0,1540.0,1615.3333333333333,1661.4,6675_PA
3540,5235,2018,2018-08-11 19:25:00,Docklands,6676,BL,73.0,1573.0,1749.0,1639.0,1720.8,6676_BL
3541,5235,2018,2018-08-11 19:25:00,Docklands,6676,CO,104.0,1726.0,1636.0,1739.6666666666667,1688.2,6676_CO
3542,5236,2018,2018-08-11 19:25:00,Canberra,6677,AD,92.0,1563.0,1759.0,1707.0,1667.8,6677_AD
3543,5236,2018,2018-08-11 19:25:00,Canberra,6677,WS,106.0,1741.0,2004.0,1815.0,1760.6,6677_WS
3544,5237,2018,2018-08-12 13:10:00,Docklands,6678,WB,92.0,1768.0,1712.0,1575.0,1570.0,6678_WB
3545,5237,2018,2018-08-12 13:10:00,Docklands,6678,NM,85.0,1531.0,1549.0,1571.3333333333333,1641.6,6678_NM
3546,5238,2018,2018-08-12 15:20:00,MCG,6679,SY,87.0,1746.0,1659.0,1597.3333333333333,1597.2,6679_SY
3547,5238,2018,2018-08-12 15:20:00,MCG,6679,ME,78.0,1553.0,2036.0,1750.3333333333333,1770.4,6679_ME
3548,5239,2018,2018-08-12 16:40:00,Perth,6680,FR,101.0,1761.0,1404.0,1437.3333333333333,1492.6,6680_FR
3549,5239,2018,2018-08-12 16:40:00,Perth,6680,CA,72.0,1539.0,1299.0,1536.6666666666667,1475.2,6680_CA
3550,5240,2018,2018-08-17 19:50:00,MCG,6681,ES,73.0,1638.0,1742.0,1717.0,1768.8,6681_ES
3551,5240,2018,2018-08-17 19:50:00,MCG,6681,RI,81.0,1661.0,1833.0,1684.6666666666667,1674.6,6681_RI
3552,5241,2018,2018-08-18 13:45:00,MCG,6682,CO,115.0,1754.0,1726.0,1675.3333333333333,1695.0,6682_CO
3553,5241,2018,2018-08-18 13:45:00,MCG,6682,PA,64.0,1547.0,1707.0,1668.3333333333333,1625.2,6682_PA
3554,5242,2018,2018-08-18 14:10:00,Kardinia,6683,FR,25.0,1316.0,1761.0,1524.0,1559.8,6683_FR
3555,5242,2018,2018-08-18 14:10:00,Kardinia,6683,GE,158.0,1985.0,1540.0,1676.3333333333333,1655.8,6683_GE
3556,5243,2018,2018-08-18 16:35:00,Showground,6684,WS,60.0,1524.0,1741.0,1812.0,1780.8,6684_WS
3557,5243,2018,2018-08-18 16:35:00,Showground,6684,SY,80.0,1774.0,1746.0,1626.6666666666667,1638.8,6684_SY
3558,5244,2018,2018-08-18 19:25:00,Gold Coast,6685,BL,78.0,1777.0,1573.0,1615.6666666666667,1637.6,6685_BL
3559,5244,2018,2018-08-18 19:25:00,Gold Coast,6685,GC,74.0,1525.0,1470.0,1407.3333333333333,1455.2,6685_GC
3560,5245,2018,2018-08-18 19:25:00,Docklands,6686,SK,76.0,1659.0,1556.0,1584.0,1632.8,6686_SK
3561,5245,2018,2018-08-18 19:25:00,Docklands,6686,HW,80.0,1637.0,1757.0,1788.6666666666667,1754.6,6686_HW
3562,5246,2018,2018-08-19 13:10:00,Docklands,6687,WB,66.0,1750.0,1768.0,1673.3333333333333,1613.6,6687_WB
3563,5246,2018,2018-08-19 13:10:00,Docklands,6687,CA,49.0,1555.0,1539.0,1550.6666666666667,1521.0,6687_CA
3564,5247,2018,2018-08-19 15:20:00,Perth,6688,WC,91.0,1566.0,1593.0,1666.0,1719.2,6688_WC
3565,5247,2018,2018-08-19 15:20:00,Perth,6688,ME,108.0,1734.0,1553.0,1726.6666666666667,1706.0,6688_ME
3566,5248,2018,2018-08-19 16:40:00,Adelaide,6689,NM,77.0,1501.0,1531.0,1622.0,1577.6,6689_NM
3567,5248,2018,2018-08-19 16:40:00,Adelaide,6689,AD,86.0,1797.0,1563.0,1676.0,1682.6,6689_AD
3568,5249,2018,2018-08-24 19:50:00,Adelaide,6690,ES,111.0,1760.0,1638.0,1654.0,1717.6,6690_ES
3569,5249,2018,2018-08-24 19:50:00,Adelaide,6690,PA,89.0,1539.0,1547.0,1598.0,1620.0,6690_PA
3570,5250,2018,2018-08-25 13:45:00,Kardinia,6691,GC,40.0,1350.0,1525.0,1419.6666666666667,1478.6,6691_GC
3571,5250,2018,2018-08-25 13:45:00,Kardinia,6691,GE,142.0,1949.0,1985.0,1746.3333333333333,1738.2,6691_GE
3572,5251,2018,2018-08-25 14:10:00,MCG,6692,WB,95.0,1751.0,1750.0,1743.3333333333333,1648.6,6692_WB
3573,5251,2018,2018-08-25 14:10:00,MCG,6692,RI,98.0,1553.0,1661.0,1692.0,1690.4,6692_RI
3574,5252,2018,2018-08-25 16:35:00,Perth,6693,FR,67.0,1685.0,1316.0,1493.6666666666667,1477.8,6693_FR
3575,5252,2018,2018-08-25 16:35:00,Perth,6693,CO,76.0,1613.0,1754.0,1705.3333333333333,1739.8,6693_CO
3576,5253,2018,2018-08-25 19:25:00,Docklands,6694,CA,61.0,1343.0,1555.0,1464.3333333333333,1540.8,6694_CA
3577,5253,2018,2018-08-25 19:25:00,Docklands,6694,AD,165.0,1956.0,1797.0,1706.3333333333333,1696.2,6694_AD
3578,5254,2018,2018-08-25 19:25:00,SCG,6695,HW,83.0,1675.0,1637.0,1703.0,1761.2,6695_HW
3579,5254,2018,2018-08-25 19:25:00,SCG,6695,SY,74.0,1623.0,1774.0,1726.3333333333333,1662.4,6695_SY
3580,5255,2018,2018-08-26 13:10:00,Gabba,6696,BL,72.0,1645.0,1777.0,1699.6666666666667,1653.4,6696_BL
3581,5255,2018,2018-08-26 13:10:00,Gabba,6696,WC,98.0,1655.0,1566.0,1684.0,1678.8,6696_WC
3582,5256,2018,2018-08-26 15:20:00,MCG,6697,WS,57.0,1532.0,1524.0,1756.3333333333333,1742.0,6697_WS
3583,5256,2018,2018-08-26 15:20:00,MCG,6697,ME,102.0,1768.0,1734.0,1774.3333333333333,1707.6,6697_ME
3584,5257,2018,2018-08-26 16:40:00,Docklands,6698,SK,94.0,1568.0,1659.0,1600.6666666666667,1595.4,6698_SK
3585,5257,2018,2018-08-26 16:40:00,Docklands,6698,NM,117.0,1735.0,1501.0,1527.0,1549.2,6698_NM
3586,5258,2018,2018-09-06 19:20:00,MCG,6701,RI,95.0,1697.0,1553.0,1682.3333333333333,1653.6,6701_RI
3587,5258,2018,2018-09-06 19:20:00,MCG,6701,HW,64.0,1603.0,1675.0,1689.6666666666667,1735.6,6701_HW
3588,5259,2018,2018-09-07 19:50:00,MCG,6702,ME,75.0,1820.0,1768.0,1685.0,1736.4,6702_ME
3589,5259,2018,2018-09-07 19:50:00,MCG,6702,GE,46.0,1481.0,1949.0,1824.6666666666667,1792.6,6702_GE
3590,5260,2018,2018-09-08 16:20:00,SCG,6703,SY,30.0,1487.0,1623.0,1714.3333333333333,1655.4,6703_SY
3591,5260,2018,2018-09-08 16:20:00,SCG,6703,WS,79.0,1817.0,1532.0,1599.0,1698.4,6703_WS
3592,5261,2018,2018-09-08 20:10:00,Perth,6704,WC,86.0,1628.0,1655.0,1604.6666666666667,1643.8,6704_WC
3593,5261,2018,2018-09-08 20:10:00,Perth,6704,CO,70.0,1673.0,1613.0,1697.6666666666667,1678.6,6704_CO
3594,5262,2018,2018-09-14 19:50:00,MCG,6705,HW,71.0,1606.0,1603.0,1638.3333333333333,1677.4,6705_HW
3595,5262,2018,2018-09-14 19:50:00,MCG,6705,ME,104.0,1693.0,1820.0,1774.0,1782.2,6705_ME
3596,5263,2018,2018-09-15 19:25:00,MCG,6706,CO,69.0,1822.0,1673.0,1680.0,1680.4,6706_CO
3597,5263,2018,2018-09-15 19:25:00,MCG,6706,WS,59.0,1480.0,1817.0,1624.3333333333333,1723.6,6706_WS
3598,5264,2018,2018-09-21 19:50:00,MCG,6707,RI,58.0,1398.0,1697.0,1637.0,1665.2,6707_RI
3599,5264,2018,2018-09-21 19:50:00,MCG,6707,CO,97.0,1903.0,1822.0,1702.6666666666667,1717.6,6707_CO
3600,5265,2018,2018-09-22 13:20:00,Perth,6708,WC,121.0,1904.0,1628.0,1616.3333333333333,1667.0,6708_WC
3601,5265,2018,2018-09-22 13:20:00,Perth,6708,ME,55.0,1395.0,1693.0,1760.3333333333333,1713.6,6708_ME
3602,5266,2018,2018-09-29 14:30:00,MCG,6709,WC,79.0,1629.0,1904.0,1729.0,1669.2,6709_WC
3603,5266,2018,2018-09-29 14:30:00,MCG,6709,CO,74.0,1671.0,1903.0,1799.3333333333333,1753.0,6709_CO
3604,5285,2019,2019-03-21 19:25:00,MCG,6901,RI,97.0,1612.0,1398.0,1549.3333333333333,1628.4,6901_RI
3605,5285,2019,2019-03-21 19:25:00,MCG,6901,CA,64.0,1687.0,1343.0,1479.0,1510.0,6901_CA
3606,5286,2019,2019-03-22 19:50:00,MCG,6902,CO,65.0,1608.0,1671.0,1798.6666666666667,1736.4,6902_CO
3607,5286,2019,2019-03-22 19:50:00,MCG,6902,GE,72.0,1693.0,1481.0,1805.0,1733.8,6902_GE
3608,5287,2019,2019-03-23 13:45:00,MCG,6903,PA,87.0,1830.0,1539.0,1597.6666666666667,1618.2,6903_PA
3609,5287,2019,2019-03-23 13:45:00,MCG,6903,ME,61.0,1470.0,1395.0,1636.0,1682.0,6903_ME
3610,5288,2019,2019-03-23 16:35:00,Adelaide,6904,AD,55.0,1658.0,1956.0,1772.0,1756.2,6904_AD
3611,5288,2019,2019-03-23 16:35:00,Adelaide,6904,HW,87.0,1640.0,1606.0,1628.0,1655.6,6904_HW
3612,5289,2019,2019-03-23 19:25:00,Docklands,6905,SY,65.0,1667.0,1487.0,1628.0,1657.8,6905_SY
3613,5289,2019,2019-03-23 19:25:00,Docklands,6905,WB,82.0,1634.0,1751.0,1756.3333333333333,1704.2,6905_WB
3614,5290,2019,2019-03-23 20:20:00,Gabba,6906,WC,58.0,1489.0,1629.0,1720.3333333333333,1676.4,6906_WC
3615,5290,2019,2019-03-23 20:20:00,Gabba,6906,BL,102.0,1812.0,1645.0,1665.0,1653.8,6906_BL
3616,5291,2019,2019-03-24 13:10:00,Docklands,6907,SK,85.0,1705.0,1568.0,1594.3333333333333,1595.8,6907_SK
3617,5291,2019,2019-03-24 13:10:00,Docklands,6907,GC,84.0,1594.0,1350.0,1448.3333333333333,1419.4,6907_GC
3618,5292,2019,2019-03-24 15:20:00,Showground,6908,WS,112.0,1956.0,1480.0,1609.6666666666667,1618.8,6908_WS
3619,5292,2019,2019-03-24 15:20:00,Showground,6908,ES,40.0,1341.0,1760.0,1713.3333333333333,1709.8,6908_ES
3620,5293,2019,2019-03-24 18:20:00,Perth,6909,FR,141.0,1725.0,1685.0,1587.3333333333333,1514.6,6909_FR
3621,5293,2019,2019-03-24 18:20:00,Perth,6909,NM,59.0,1575.0,1735.0,1589.0,1620.4,6909_NM
3622,5294,2019,2019-03-28 19:20:00,MCG,6910,CO,110.0,2045.0,1608.0,1727.3333333333333,1735.4,6910_CO
3623,5294,2019,2019-03-28 19:20:00,MCG,6910,RI,66.0,1255.0,1612.0,1569.0,1584.2,6910_RI
3624,5295,2019,2019-03-29 19:50:00,SCG,6911,AD,88.0,1729.0,1658.0,1803.6666666666667,1746.6,6911_AD
3625,5295,2019,2019-03-29 19:50:00,SCG,6911,SY,62.0,1558.0,1667.0,1592.3333333333333,1659.4,6911_SY
3626,5296,2019,2019-03-30 16:35:00,Docklands,6912,SK,76.0,1642.0,1705.0,1644.0,1615.0,6912_SK
3627,5296,2019,2019-03-30 16:35:00,Docklands,6912,ES,65.0,1654.0,1341.0,1579.6666666666667,1612.6,6912_ES
3628,5297,2019,2019-03-30 17:10:00,Adelaide,6913,CA,72.0,1439.0,1687.0,1528.3333333333333,1484.6,6913_CA
3629,5297,2019,2019-03-30 17:10:00,Adelaide,6913,PA,88.0,1861.0,1830.0,1638.6666666666667,1632.6,6913_PA
3630,5298,2019,2019-03-30 19:25:00,Kardinia,6914,ME,46.0,1470.0,1470.0,1519.3333333333333,1629.2,6914_ME
3631,5298,2019,2019-03-30 19:25:00,Kardinia,6914,GE,126.0,1813.0,1693.0,1707.6666666666667,1729.6,6914_GE
3632,5299,2019,2019-03-30 20:10:00,Perth,6915,WS,52.0,1516.0,1956.0,1751.0,1661.8,6915_WS
3633,5299,2019,2019-03-30 20:10:00,Perth,6915,WC,104.0,1771.0,1489.0,1674.0,1661.0,6915_WC
3634,5300,2019,2019-03-31 13:10:00,Docklands,6916,BL,107.0,1767.0,1812.0,1744.6666666666667,1711.2,6916_BL
3635,5300,2019,2019-03-31 13:10:00,Docklands,6916,NM,87.0,1534.0,1575.0,1603.6666666666667,1578.2,6916_NM
3636,5301,2019,2019-03-31 15:20:00,MCG,6917,WB,106.0,1757.0,1634.0,1711.6666666666667,1723.0,6917_WB
3637,5301,2019,2019-03-31 15:20:00,MCG,6917,HW,87.0,1541.0,1640.0,1616.3333333333333,1632.2,6917_HW
3638,5302,2019,2019-03-31 16:40:00,Gold Coast,6918,FR,58.0,1544.0,1725.0,1575.3333333333333,1578.2,6918_FR
3639,5302,2019,2019-03-31 16:40:00,Gold Coast,6918,GC,61.0,1751.0,1594.0,1489.6666666666667,1440.6,6918_GC
3640,5303,2019,2019-04-04 19:50:00,Adelaide,6919,AD,75.0,1587.0,1729.0,1781.0,1740.6,6919_AD
3641,5303,2019,2019-04-04 19:50:00,Adelaide,6919,GE,99.0,1716.0,1813.0,1662.3333333333333,1784.2,6919_GE
3642,5304,2019,2019-04-05 19:50:00,MCG,6920,ES,130.0,1764.0,1654.0,1585.0,1627.0,6920_ES
3643,5304,2019,2019-04-05 19:50:00,MCG,6920,ME,112.0,1537.0,1470.0,1445.0,1569.6,6920_ME
3644,5305,2019,2019-04-06 13:45:00,Docklands,6921,SY,93.0,1881.0,1558.0,1570.6666666666667,1621.8,6921_SY
3645,5305,2019,2019-04-06 13:45:00,Docklands,6921,CA,74.0,1416.0,1439.0,1489.6666666666667,1512.6,6921_CA
3646,5306,2019,2019-04-06 16:35:00,Showground,6922,RI,76.0,1490.0,1255.0,1421.6666666666667,1503.0,6922_RI
3647,5306,2019,2019-04-06 16:35:00,Showground,6922,WS,125.0,1810.0,1516.0,1650.6666666666667,1660.2,6922_WS
3648,5307,2019,2019-04-06 19:25:00,Gabba,6923,BL,107.0,1733.0,1767.0,1741.3333333333333,1714.8,6923_BL
3649,5307,2019,2019-04-06 19:25:00,Gabba,6923,PA,90.0,1568.0,1861.0,1743.3333333333333,1696.8,6923_PA
3650,5308,2019,2019-04-06 19:25:00,MCG,6924,CO,76.0,1697.0,2045.0,1774.6666666666667,1809.8,6924_CO
3651,5308,2019,2019-04-06 19:25:00,MCG,6924,WC,98.0,1603.0,1771.0,1629.6666666666667,1684.2,6924_WC
3652,5309,2019,2019-04-07 14:20:00,Docklands,6925,GC,73.0,1612.0,1751.0,1565.0,1538.0,6925_GC
3653,5309,2019,2019-04-07 14:20:00,Docklands,6925,WB,68.0,1689.0,1757.0,1714.0,1732.0,6925_WB
3654,5310,2019,2019-04-07 15:20:00,MCG,6926,NM,71.0,1629.0,1534.0,1614.6666666666667,1575.2,6926_NM
3655,5310,2019,2019-04-07 15:20:00,MCG,6926,HW,87.0,1672.0,1541.0,1595.6666666666667,1613.0,6926_HW
3656,5311,2019,2019-04-07 17:20:00,Perth,6927,SK,66.0,1584.0,1642.0,1638.3333333333333,1626.0,6927_SK
3657,5311,2019,2019-04-07 17:20:00,Perth,6927,FR,71.0,1717.0,1544.0,1651.3333333333333,1606.2,6927_FR
3658,5312,2019,2019-04-11 19:20:00,SCG,6928,ME,100.0,1586.0,1537.0,1492.3333333333333,1513.0,6928_ME
3659,5312,2019,2019-04-11 19:20:00,SCG,6928,SY,78.0,1712.0,1881.0,1702.0,1643.2,6928_SY
3660,5313,2019,2019-04-12 19:50:00,MCG,6929,CO,78.0,1696.0,1697.0,1783.3333333333333,1784.8,6929_CO
3661,5313,2019,2019-04-12 19:50:00,MCG,6929,WB,64.0,1604.0,1689.0,1693.3333333333333,1716.2,6929_WB
3662,5314,2019,2019-04-13 13:45:00,Kardinia,6930,GE,75.0,1520.0,1716.0,1740.6666666666667,1730.4,6930_GE
3663,5314,2019,2019-04-13 13:45:00,Kardinia,6930,WS,79.0,1781.0,1810.0,1760.6666666666667,1715.8,6930_WS
3664,5315,2019,2019-04-13 14:10:00,MCG,6931,BL,65.0,1511.0,1733.0,1770.6666666666667,1746.8,6931_BL
3665,5315,2019,2019-04-13 14:10:00,MCG,6931,ES,112.0,1787.0,1764.0,1586.3333333333333,1631.4,6931_ES
3666,5316,2019,2019-04-13 16:35:00,Adelaide,6932,PA,92.0,1745.0,1568.0,1753.0,1669.0,6932_PA
3667,5316,2019,2019-04-13 16:35:00,Adelaide,6932,RI,99.0,1556.0,1490.0,1452.3333333333333,1490.4,6932_RI
3668,5317,2019,2019-04-13 19:25:00,Docklands,6933,NM,71.0,1741.0,1629.0,1579.3333333333333,1594.8,6933_NM
3669,5317,2019,2019-04-13 19:25:00,Docklands,6933,AD,59.0,1563.0,1587.0,1658.0,1745.4,6933_AD
3670,5318,2019,2019-04-13 20:10:00,Perth,6934,WC,69.0,1760.0,1603.0,1621.0,1679.2,6934_WC
3671,5318,2019,2019-04-13 20:10:00,Perth,6934,FR,56.0,1542.0,1717.0,1662.0,1597.4,6934_FR
3672,5319,2019,2019-04-14 14:40:00,Gold Coast,6935,CA,57.0,1738.0,1416.0,1514.0,1488.0,6935_CA
3673,5319,2019,2019-04-14 14:40:00,Gold Coast,6935,GC,59.0,1563.0,1612.0,1652.3333333333333,1566.4,6935_GC
3674,5320,2019,2019-04-14 15:20:00,Docklands,6936,HW,69.0,1597.0,1672.0,1617.6666666666667,1612.4,6936_HW
3675,5320,2019,2019-04-14 15:20:00,Docklands,6936,SK,74.0,1707.0,1584.0,1643.6666666666667,1631.6,6936_SK
3676,5321,2019,2019-04-18 19:35:00,Gabba,6937,BL,61.0,1463.0,1511.0,1670.3333333333333,1693.6,6937_BL
