,round,coach_id,coach_team_id,coach_first_name,coach_team_name,player_id,played_position,points,on_field,feed_id,first_name,last_name,team,position,round_number_alt,player_round_id,source
141,5.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,86.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R5,293845_R5,waiver
142,6.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,119.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R6,293845_R6,waiver
143,7.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,105.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R7,293845_R7,waiver
144,8.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,48.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R8,293845_R8,waiver
145,9.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,63.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R9,293845_R9,waiver
146,10.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,88.0,True,293845.0,Jeremy,Cameron,GWS,FWD,R10,293845_R10,waiver
147,11.0,10857.0,189.0,Anthony,The Full Bonty,377.0,FWD,0.0,False,293845.0,Jeremy,Cameron,GWS,FWD,R11,293845_R11,waiver
148,1.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,66.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R1,1002232_R1,Draft
149,2.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,FWD,88.0,False,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R2,1002232_R2,Draft
150,3.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,MID,82.0,True,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R3,1002232_R3,Draft
151,4.0,86078.0,9806.0,Lester,HoweIMetYourMother,232.0,MID,78.0,False,1002232.0,Andrew,Brayshaw,FRE,FWD MID,R4,1002232_R4,Draft
