,round,coach_id,coach_team_id,coach_first_name,coach_team_name,player_id,played_position,points,on_field,feed_id,first_name,last_name,team,position,round_number_alt,source
1484,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,293.0,FWD,126.0,True,281091,Hugh,Greenwood,GCS,FWD MID,R6,Draft
1485,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,293.0,FWD,144.0,True,281091,Hugh,Greenwood,GCS,FWD MID,R7,Draft
1486,8.0,71052.0,9867.0,James,Bad Boys For Fyfe,293.0,FWD,97.0,True,281091,Hugh,Greenwood,GCS,FWD MID,R8,Draft
1487,9.0,71052.0,9867.0,James,Bad Boys For Fyfe,293.0,FWD,69.0,True,281091,Hugh,Greenwood,GCS,FWD MID,R9,Draft
1488,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,293.0,FWD,99.0,True,281091,Hugh,Greenwood,GCS,FWD MID,R10,Draft
1489,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,293.0,FWD,85.0,True,281091,Hugh,Greenwood,GCS,FWD MID,R11,Draft
1490,12.0,71052.0,9867.0,James,Bad Boys For Fyfe,293.0,FWD,96.0,True,281091,Hugh,Greenwood,GCS,FWD MID,R12,Draft
1491,13.0,71052.0,9867.0,James,Bad Boys For Fyfe,293.0,FWD,109.0,True,281091,Hugh,Greenwood,GCS,FWD MID,R13,Draft
1492,14.0,71052.0,9867.0,James,Bad Boys For Fyfe,293.0,FWD,118.0,True,281091,Hugh,Greenwood,GCS,FWD MID,R14,Draft
1493,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,114.0,True,291969,Stephen,Coniglio,GWS,MID,R1,Draft
1494,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,111.0,True,291969,Stephen,Coniglio,GWS,MID,R2,Draft
1495,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,87.0,True,291969,Stephen,Coniglio,GWS,MID,R3,Draft
1496,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,49.0,True,291969,Stephen,Coniglio,GWS,MID,R4,Draft
1497,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,103.0,True,291969,Stephen,Coniglio,GWS,MID,R5,Draft
1498,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,97.0,True,291969,Stephen,Coniglio,GWS,MID,R6,Draft
1499,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,141.0,True,291969,Stephen,Coniglio,GWS,MID,R7,Draft
1500,8.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,109.0,True,291969,Stephen,Coniglio,GWS,MID,R8,Draft
1501,9.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,121.0,True,291969,Stephen,Coniglio,GWS,MID,R9,Draft
1502,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,114.0,True,291969,Stephen,Coniglio,GWS,MID,R10,Draft
1503,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,0.0,False,291969,Stephen,Coniglio,GWS,MID,R11,Draft
1504,12.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,95.0,True,291969,Stephen,Coniglio,GWS,MID,R12,Draft
1505,13.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,53.0,True,291969,Stephen,Coniglio,GWS,MID,R13,Draft
1506,14.0,71052.0,9867.0,James,Bad Boys For Fyfe,378.0,MID,117.0,True,291969,Stephen,Coniglio,GWS,MID,R14,Draft
1507,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,121.0,DEF,113.0,True,994539,Sam,Petrevski-Seton,CAR,DEF MID,R1,Draft
1508,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,121.0,DEF,103.0,True,994539,Sam,Petrevski-Seton,CAR,DEF MID,R2,Draft
1509,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,121.0,DEF,45.0,True,994539,Sam,Petrevski-Seton,CAR,DEF MID,R3,Draft
1510,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,121.0,DEF,82.0,True,994539,Sam,Petrevski-Seton,CAR,DEF MID,R4,Draft
1511,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,121.0,DEF,51.0,True,994539,Sam,Petrevski-Seton,CAR,DEF MID,R5,Draft
1512,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,121.0,DEF,87.0,True,994539,Sam,Petrevski-Seton,CAR,DEF MID,R6,Draft
1513,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,121.0,DEF,73.0,True,994539,Sam,Petrevski-Seton,CAR,DEF MID,R7,Draft
1514,8.0,71052.0,9867.0,James,Bad Boys For Fyfe,121.0,DEF,101.0,True,994539,Sam,Petrevski-Seton,CAR,DEF MID,R8,Draft
1515,9.0,71052.0,9867.0,James,Bad Boys For Fyfe,121.0,DEF,40.0,True,994539,Sam,Petrevski-Seton,CAR,DEF MID,R9,Draft
1516,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,121.0,DEF,0.0,False,994539,Sam,Petrevski-Seton,CAR,DEF MID,R10,Draft
1517,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,121.0,DEF,72.0,False,994539,Sam,Petrevski-Seton,CAR,DEF MID,R11,Draft
1518,12.0,71052.0,9867.0,James,Bad Boys For Fyfe,121.0,DEF,64.0,False,994539,Sam,Petrevski-Seton,CAR,DEF MID,R12,Draft
1519,13.0,71052.0,9867.0,James,Bad Boys For Fyfe,121.0,DEF,40.0,False,994539,Sam,Petrevski-Seton,CAR,DEF MID,R13,Draft
1520,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,110.0,True,291570,Nat,Fyfe,FRE,MID,R1,Draft
1521,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,143.0,True,291570,Nat,Fyfe,FRE,MID,R2,Draft
1522,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,166.0,True,291570,Nat,Fyfe,FRE,MID,R3,Draft
1523,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,71.0,True,291570,Nat,Fyfe,FRE,MID,R4,Draft
1524,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,0.0,False,291570,Nat,Fyfe,FRE,MID,R5,Draft
1525,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,84.0,True,291570,Nat,Fyfe,FRE,MID,R6,Draft
1526,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,0.0,False,291570,Nat,Fyfe,FRE,MID,R7,Draft
1527,8.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,0.0,False,291570,Nat,Fyfe,FRE,MID,R8,Draft
1528,9.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,112.0,True,291570,Nat,Fyfe,FRE,MID,R9,Draft
1529,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,0.0,False,291570,Nat,Fyfe,FRE,MID,R10,Draft
1530,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,130.0,True,291570,Nat,Fyfe,FRE,MID,R11,Draft
1531,12.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,121.0,True,291570,Nat,Fyfe,FRE,MID,R12,Draft
1532,13.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,86.0,True,291570,Nat,Fyfe,FRE,MID,R13,Draft
1533,14.0,71052.0,9867.0,James,Bad Boys For Fyfe,244.0,MID,87.0,True,291570,Nat,Fyfe,FRE,MID,R14,Draft
1534,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,110.0,True,295461,Adam,Saad,ESS,DEF,R1,Draft
1535,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,100.0,True,295461,Adam,Saad,ESS,DEF,R2,Draft
1536,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,0.0,False,295461,Adam,Saad,ESS,DEF,R3,Draft
1537,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,131.0,True,295461,Adam,Saad,ESS,DEF,R4,Draft
1538,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,80.0,True,295461,Adam,Saad,ESS,DEF,R5,Draft
1539,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,92.0,True,295461,Adam,Saad,ESS,DEF,R6,Draft
1540,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,99.0,True,295461,Adam,Saad,ESS,DEF,R7,Draft
1541,8.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,107.0,True,295461,Adam,Saad,ESS,DEF,R8,Draft
1542,9.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,57.0,True,295461,Adam,Saad,ESS,DEF,R9,Draft
1543,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,115.0,True,295461,Adam,Saad,ESS,DEF,R10,Draft
1544,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,89.0,True,295461,Adam,Saad,ESS,DEF,R11,Draft
1545,12.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,107.0,True,295461,Adam,Saad,ESS,DEF,R12,Draft
1546,13.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,93.0,True,295461,Adam,Saad,ESS,DEF,R13,Draft
1547,14.0,71052.0,9867.0,James,Bad Boys For Fyfe,218.0,DEF,102.0,True,295461,Adam,Saad,ESS,DEF,R14,Draft
1548,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,105.0,True,291771,Devon,Smith,ESS,FWD MID,R1,Draft
1549,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,105.0,True,291771,Devon,Smith,ESS,FWD MID,R2,Draft
1550,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,0.0,False,291771,Devon,Smith,ESS,FWD MID,R3,Draft
1551,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,70.0,True,291771,Devon,Smith,ESS,FWD MID,R4,Draft
1552,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,70.0,True,291771,Devon,Smith,ESS,FWD MID,R5,Draft
1553,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,68.0,True,291771,Devon,Smith,ESS,FWD MID,R6,Draft
1554,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,71.0,True,291771,Devon,Smith,ESS,FWD MID,R7,Draft
1555,8.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,49.0,True,291771,Devon,Smith,ESS,FWD MID,R8,Draft
1556,9.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,73.0,True,291771,Devon,Smith,ESS,FWD MID,R9,Draft
1557,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,105.0,True,291771,Devon,Smith,ESS,FWD MID,R10,Draft
1558,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,64.0,True,291771,Devon,Smith,ESS,FWD MID,R11,Draft
1559,12.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,0.0,False,291771,Devon,Smith,ESS,FWD MID,R12,Draft
1560,13.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,113.0,True,291771,Devon,Smith,ESS,FWD MID,R13,Draft
1561,14.0,71052.0,9867.0,James,Bad Boys For Fyfe,220.0,FWD,89.0,True,291771,Devon,Smith,ESS,FWD MID,R14,Draft
1562,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,319.0,MID,92.0,True,290832,David,Swallow,GCS,MID,R1,Draft
1563,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,319.0,MID,0.0,False,290832,David,Swallow,GCS,MID,R2,Draft
1564,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,319.0,MID,58.0,True,290832,David,Swallow,GCS,MID,R3,Draft
1565,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,319.0,MID,92.0,True,290832,David,Swallow,GCS,MID,R6,Waiver
1566,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,319.0,MID,108.0,True,290832,David,Swallow,GCS,MID,R7,Waiver
1567,8.0,71052.0,9867.0,James,Bad Boys For Fyfe,319.0,MID,87.0,True,290832,David,Swallow,GCS,MID,R8,Waiver
1568,9.0,71052.0,9867.0,James,Bad Boys For Fyfe,319.0,MID,67.0,True,290832,David,Swallow,GCS,MID,R9,Waiver
1569,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,319.0,MID,74.0,True,290832,David,Swallow,GCS,MID,R10,Waiver
1570,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,319.0,MID,53.0,True,290832,David,Swallow,GCS,MID,R11,Waiver
1571,14.0,45168.0,5524.0,Luke,The Dragon's Laird,319.0,MID,89.0,True,290832,David,Swallow,GCS,MID,R14,Free Agent
1572,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,92.0,True,295136,Caleb,Daniel,WBD,DEF,R1,Draft
1573,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,83.0,True,295136,Caleb,Daniel,WBD,DEF,R2,Draft
1574,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,134.0,True,295136,Caleb,Daniel,WBD,DEF,R3,Draft
1575,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,114.0,True,295136,Caleb,Daniel,WBD,DEF,R4,Draft
1576,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,107.0,True,295136,Caleb,Daniel,WBD,DEF,R5,Draft
1577,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,81.0,True,295136,Caleb,Daniel,WBD,DEF,R6,Draft
1578,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,108.0,True,295136,Caleb,Daniel,WBD,DEF,R7,Draft
1579,8.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,128.0,True,295136,Caleb,Daniel,WBD,DEF,R8,Draft
1580,9.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,100.0,True,295136,Caleb,Daniel,WBD,DEF,R9,Draft
1581,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,86.0,True,295136,Caleb,Daniel,WBD,DEF,R10,Draft
1582,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,87.0,True,295136,Caleb,Daniel,WBD,DEF,R11,Draft
1583,12.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,95.0,True,295136,Caleb,Daniel,WBD,DEF,R12,Draft
1584,13.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,71.0,True,295136,Caleb,Daniel,WBD,DEF,R13,Draft
1585,14.0,71052.0,9867.0,James,Bad Boys For Fyfe,736.0,DEF,110.0,True,295136,Caleb,Daniel,WBD,DEF,R14,Draft
1586,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,85.0,True,1000978,Hugh,McCluggage,BRL,MID,R1,Draft
1587,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,66.0,True,1000978,Hugh,McCluggage,BRL,MID,R2,Draft
1588,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,155.0,False,1000978,Hugh,McCluggage,BRL,MID,R3,Draft
1589,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,141.0,True,1000978,Hugh,McCluggage,BRL,MID,R4,Draft
1590,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,116.0,True,1000978,Hugh,McCluggage,BRL,MID,R5,Draft
1591,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,74.0,True,1000978,Hugh,McCluggage,BRL,MID,R6,Draft
1592,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,89.0,True,1000978,Hugh,McCluggage,BRL,MID,R7,Draft
1593,8.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,131.0,True,1000978,Hugh,McCluggage,BRL,MID,R8,Draft
1594,9.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,74.0,True,1000978,Hugh,McCluggage,BRL,MID,R9,Draft
1595,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,114.0,True,1000978,Hugh,McCluggage,BRL,MID,R10,Draft
1596,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,117.0,True,1000978,Hugh,McCluggage,BRL,MID,R11,Draft
1597,12.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,60.0,True,1000978,Hugh,McCluggage,BRL,MID,R12,Draft
1598,13.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,107.0,True,1000978,Hugh,McCluggage,BRL,MID,R13,Draft
1599,14.0,71052.0,9867.0,James,Bad Boys For Fyfe,72.0,MID,0.0,False,1000978,Hugh,McCluggage,BRL,MID,R14,Draft
1600,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,796.0,DEF,83.0,True,294859,Jeremy,McGovern,WCE,DEF,R1,Draft
1601,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,796.0,DEF,63.0,True,294859,Jeremy,McGovern,WCE,DEF,R2,Draft
1602,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,796.0,DEF,0.0,False,294859,Jeremy,McGovern,WCE,DEF,R3,Draft
1603,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,796.0,DEF,0.0,False,294859,Jeremy,McGovern,WCE,DEF,R4,Draft
1604,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,796.0,DEF,82.0,True,294859,Jeremy,McGovern,WCE,DEF,R5,Draft
1605,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,796.0,DEF,122.0,True,294859,Jeremy,McGovern,WCE,DEF,R6,Draft
1606,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,796.0,DEF,85.0,True,294859,Jeremy,McGovern,WCE,DEF,R7,Draft
1607,8.0,8258.0,9856.0,Simon,It's always Sonny,796.0,DEF,0.0,False,294859,Jeremy,McGovern,WCE,DEF,R8,Trade
1608,9.0,8258.0,9856.0,Simon,It's always Sonny,796.0,DEF,0.0,False,294859,Jeremy,McGovern,WCE,DEF,R9,Trade
1609,10.0,8258.0,9856.0,Simon,It's always Sonny,796.0,DEF,0.0,False,294859,Jeremy,McGovern,WCE,DEF,R10,Trade
1610,11.0,8258.0,9856.0,Simon,It's always Sonny,796.0,DEF,0.0,False,294859,Jeremy,McGovern,WCE,DEF,R11,Trade
1611,12.0,8258.0,9856.0,Simon,It's always Sonny,796.0,DEF,96.0,True,294859,Jeremy,McGovern,WCE,DEF,R12,Trade
1612,13.0,8258.0,9856.0,Simon,It's always Sonny,796.0,DEF,130.0,True,294859,Jeremy,McGovern,WCE,DEF,R13,Trade
1613,14.0,8258.0,9856.0,Simon,It's always Sonny,796.0,DEF,77.0,True,294859,Jeremy,McGovern,WCE,DEF,R14,Trade
1614,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,64.0,True,292511,Zach,Tuohy,GEE,DEF,R1,Draft
1615,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,56.0,True,292511,Zach,Tuohy,GEE,DEF,R2,Draft
1616,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,70.0,True,292511,Zach,Tuohy,GEE,DEF,R3,Draft
1617,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,73.0,False,292511,Zach,Tuohy,GEE,DEF,R4,Draft
1618,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,93.0,False,292511,Zach,Tuohy,GEE,DEF,R5,Draft
1619,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,102.0,True,292511,Zach,Tuohy,GEE,DEF,R6,Draft
1620,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,88.0,True,292511,Zach,Tuohy,GEE,DEF,R7,Draft
1621,8.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,113.0,True,292511,Zach,Tuohy,GEE,DEF,R8,Draft
1622,9.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,85.0,True,292511,Zach,Tuohy,GEE,DEF,R9,Draft
1623,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,58.0,True,292511,Zach,Tuohy,GEE,DEF,R10,Draft
1624,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,79.0,True,292511,Zach,Tuohy,GEE,DEF,R11,Draft
1625,12.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,57.0,True,292511,Zach,Tuohy,GEE,DEF,R12,Draft
1626,13.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,0.0,False,292511,Zach,Tuohy,GEE,DEF,R13,Draft
1627,14.0,71052.0,9867.0,James,Bad Boys For Fyfe,370.0,DEF,56.0,True,292511,Zach,Tuohy,GEE,DEF,R14,Draft
1628,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,384.0,FWD,62.0,True,298111,Jeremy,Finlayson,GWS,FWD,R1,Draft
1629,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,384.0,FWD,60.0,True,298111,Jeremy,Finlayson,GWS,FWD,R2,Draft
1630,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,384.0,FWD,39.0,True,298111,Jeremy,Finlayson,GWS,FWD,R3,Draft
1631,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,384.0,FWD,74.0,True,298111,Jeremy,Finlayson,GWS,FWD,R4,Draft
1632,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,384.0,FWD,111.0,True,298111,Jeremy,Finlayson,GWS,FWD,R5,Draft
1633,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,384.0,FWD,61.0,True,298111,Jeremy,Finlayson,GWS,FWD,R6,Draft
1634,10.0,86078.0,9806.0,Lester,HoweIMetYourMother,384.0,FWD,49.0,True,298111,Jeremy,Finlayson,GWS,FWD,R10,Free Agent
1635,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,69.0,RUC,58.0,True,280763,Stefan,Martin,BRL,RUC,R1,Draft
1636,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,69.0,RUC,38.0,True,280763,Stefan,Martin,BRL,RUC,R2,Draft
1637,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,69.0,RUC,0.0,False,280763,Stefan,Martin,BRL,RUC,R3,Draft
1638,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,69.0,RUC,0.0,False,280763,Stefan,Martin,BRL,RUC,R4,Draft
1639,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,69.0,RUC,51.0,False,280763,Stefan,Martin,BRL,RUC,R5,Draft
1640,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,69.0,RUC,39.0,False,280763,Stefan,Martin,BRL,RUC,R6,Draft
1641,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,69.0,RUC,46.0,False,280763,Stefan,Martin,BRL,RUC,R7,Draft
1642,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,57.0,True,292128,Elliot,Yeo,WCE,MID,R1,Draft
1643,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,110.0,True,292128,Elliot,Yeo,WCE,MID,R2,Draft
1644,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,71.0,True,292128,Elliot,Yeo,WCE,MID,R3,Draft
1645,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,59.0,True,292128,Elliot,Yeo,WCE,MID,R4,Draft
1646,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,121.0,True,292128,Elliot,Yeo,WCE,MID,R5,Draft
1647,6.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,105.0,True,292128,Elliot,Yeo,WCE,MID,R6,Draft
1648,7.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,102.0,True,292128,Elliot,Yeo,WCE,MID,R7,Draft
1649,8.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,77.0,True,292128,Elliot,Yeo,WCE,MID,R8,Draft
1650,9.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,87.0,True,292128,Elliot,Yeo,WCE,MID,R9,Draft
1651,10.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,0.0,False,292128,Elliot,Yeo,WCE,MID,R10,Draft
1652,11.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,110.0,True,292128,Elliot,Yeo,WCE,MID,R11,Draft
1653,12.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,0.0,False,292128,Elliot,Yeo,WCE,MID,R12,Draft
1654,13.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,0.0,False,292128,Elliot,Yeo,WCE,MID,R13,Draft
1655,14.0,71052.0,9867.0,James,Bad Boys For Fyfe,816.0,MID,0.0,False,292128,Elliot,Yeo,WCE,MID,R14,Draft
1656,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,468.0,FWD,39.0,True,1001438,Bayley,Fritsch,MEL,DEF FWD,R1,Draft
1657,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,671.0,FWD,35.0,True,294596,Tim,Membrey,STK,FWD,R1,Draft
1658,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,671.0,FWD,62.0,False,294596,Tim,Membrey,STK,FWD,R2,Draft
1659,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,406.0,DEF,62.0,False,240700,Heath,Shaw,GWS,DEF,R1,Draft
1660,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,749.0,DEF,79.0,False,290797,Alex,Keath,WBD,DEF,R1,Draft
1661,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,749.0,DEF,47.0,False,290797,Alex,Keath,WBD,DEF,R2,Draft
1662,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,749.0,DEF,106.0,True,290797,Alex,Keath,WBD,DEF,R3,Draft
1663,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,749.0,DEF,40.0,True,290797,Alex,Keath,WBD,DEF,R4,Draft
1664,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,388.0,MID,0.0,False,999309,Jackson,Hately,GWS,MID,R1,Draft
1665,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,388.0,MID,0.0,False,999309,Jackson,Hately,GWS,MID,R2,Draft
1666,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,388.0,MID,47.0,False,999309,Jackson,Hately,GWS,MID,R4,Waiver
1667,1.0,71052.0,9867.0,James,Bad Boys For Fyfe,752.0,FWD,0.0,False,1003130,Patrick,Lipinski,WBD,FWD MID,R1,Draft
1668,2.0,71052.0,9867.0,James,Bad Boys For Fyfe,752.0,FWD,97.0,True,1003130,Patrick,Lipinski,WBD,FWD MID,R2,Draft
1669,3.0,71052.0,9867.0,James,Bad Boys For Fyfe,752.0,FWD,0.0,False,1003130,Patrick,Lipinski,WBD,FWD MID,R3,Draft
1670,4.0,71052.0,9867.0,James,Bad Boys For Fyfe,752.0,FWD,85.0,True,1003130,Patrick,Lipinski,WBD,FWD MID,R4,Draft
1671,5.0,71052.0,9867.0,James,Bad Boys For Fyfe,752.0,FWD,94.0,True,1003130,Patrick,Lipinski,WBD,FWD MID,R5,Draft
