,id,first_name,last_name,team_id,price,previous_games,previous_average,previous_total,feed_id,hs_url,active,positions,team,position,long_team
233,234,Odin,Jones,6,119900,0,0.0,0,1028371,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",FRE,RUC,Fremantle
234,235,Oscar,McDonald,6,119900,1,27.0,27,992472,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
235,236,Ollie,Murphy,6,119900,0,0.0,0,1027990,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
236,237,Quinton,Narkle,6,144900,10,26.9,269,999824,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
237,238,Charlie,Nicholls,6,113500,0,0.0,0,1027155,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
238,239,Nathan,O'Driscoll,6,198000,2,52.5,105,1013220,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,MID,Fremantle
239,240,Jaeger,O'Meara,6,351500,22,65.23,1435,294613,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,MID,Fremantle
240,241,Alex,Pearce,6,368200,15,68.33,1025,298409,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
241,242,Murphy,Reid,6,131500,0,0.0,0,1028513,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,MID,Fremantle
242,243,Liam,Reidy,6,132600,2,41.0,82,1023346,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",FRE,RUC,Fremantle
243,244,Aiden,Riddle,6,99100,0,0.0,0,1028228,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",FRE,RUC,Fremantle
244,245,Luke,Ryan,6,628300,23,116.61,2682,998659,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
245,246,Caleb,Serong,6,623400,23,115.7,2661,1009420,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,MID,Fremantle
246,247,Jeremy,Sharp,6,376900,23,69.96,1609,1009380,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,MID,Fremantle
247,248,Cooper,Simpson,6,119900,2,37.0,74,1027656,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
248,249,Sam,Sturt,6,285600,13,53.0,689,1013611,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
249,250,Sam,Switkowski,6,416500,20,77.3,1546,992059,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
250,251,Josh,Treacy,6,454000,20,84.25,1685,1012819,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
251,252,Patrick,Voss,6,223800,7,46.14,323,1017754,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
252,253,Corey,Wagner,6,341300,12,63.33,760,993940,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
253,254,Brandon,Walker,6,329300,19,61.11,1161,1009410,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
254,255,Michael,Walters,6,236800,17,43.94,747,281007,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",FRE,FWD,Fremantle
255,256,Karl,Worner,6,185400,4,43.0,172,1021015,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",FRE,DEF,Fremantle
256,257,Hayden,Young,6,546100,23,101.35,2331,1009256,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",FRE,MID,Fremantle
257,258,Ben,Ainsworth,17,355600,17,66.0,1122,998130,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
258,259,Noah,Anderson,17,574900,23,106.7,2454,1009199,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
259,260,Mac,Andrew,17,396900,20,73.65,1473,1017396,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
260,261,Charlie,Ballard,17,343900,23,63.83,1468,1008882,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
261,262,Cooper,Bell,17,113500,0,0.0,0,1029065,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,DEF FWD,Gold Coast
262,263,Thomas,Berry,17,275800,17,51.18,870,1006100,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
263,264,Connor,Budarick,17,341500,8,63.38,507,1008454,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
264,265,Sam,Clohesy,17,375600,20,69.7,1394,1013257,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
265,266,Sam,Collins,17,425900,23,79.04,1818,295446,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
266,267,Alex,Davies,17,333200,7,68.71,481,1013268,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
267,268,Asher,Eastham,17,99100,0,0.0,0,1028541,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
268,269,Zak,Evans,17,99100,0,0.0,0,1038801,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
269,270,Jy,Farrar,17,119900,0,0.0,0,999715,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
270,271,Brayden,Fiorini,17,393800,12,73.08,877,993799,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
271,272,Sam,Flanders,17,641500,22,119.05,2619,1009260,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,DEF MID,Gold Coast
272,273,Caleb,Graham,17,119900,0,0.0,0,1006087,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
273,274,Will,Graham,17,341700,17,63.41,1078,1026960,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
274,275,Lachlan,Gulbin,17,99100,0,0.0,0,1029304,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
275,276,Elliott,Himmelberg,17,295200,9,54.78,493,1005199,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
276,277,Nick,Holman,17,289900,21,53.81,1130,297456,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,FWD MID,Gold Coast
277,278,Bailey,Humphrey,17,270400,21,50.19,1054,1023500,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
278,279,Joel,Jeffrey,17,353400,12,65.58,787,1005992,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
279,280,Lloyd,Johnston,17,226500,7,46.71,327,1024666,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
280,281,Ben,King,17,318400,22,59.09,1300,1006144,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
281,282,Max,Knobel,17,119900,0,0.0,0,1027701,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GCS,RUC,Gold Coast
282,283,Sean,Lemmens,17,207500,3,55.0,165,294013,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
283,284,Leonardo,Lombard,17,167500,0,0.0,0,1029301,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
284,285,Ben,Long,17,318500,17,59.12,1005,993917,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
285,286,Touk,Miller,17,552600,18,102.56,1846,298272,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
286,287,Ned,Moyle,17,462100,8,85.75,686,1021013,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GCS,RUC,Gold Coast
287,288,John,Noble,17,421400,20,78.2,1564,1000072,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
288,289,Wil,Powell,17,477200,18,88.56,1594,1007881,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
289,290,Ethan,Read,17,169200,4,39.25,157,1027033,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
290,291,Daniel,Rioli,17,500400,23,92.87,2136,1000981,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
291,292,Jake,Rogers,17,210100,9,39.0,351,1018123,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
292,293,Malcolm,Rosas,17,212000,7,43.71,306,1005986,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
293,294,Matt,Rowell,17,550300,23,102.13,2349,1009208,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GCS,MID,Gold Coast
294,295,Alex,Sexton,17,402000,15,74.6,1119,294643,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
295,296,David,Swallow,17,233600,20,43.35,867,290832,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,DEF FWD,Gold Coast
296,297,Bodhi,Uwland,17,393100,21,72.95,1532,1017665,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
297,298,Jed,Walter,17,190500,14,35.36,495,1023736,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GCS,FWD,Gold Coast
298,299,Lachie,Weller,17,301500,6,62.17,373,298524,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GCS,DEF,Gold Coast
299,300,Jarrod,Witts,17,581300,16,107.88,1726,291975,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GCS,RUC,Gold Coast
300,301,Tom,Atkins,7,431600,20,80.1,1602,994386,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
301,302,Jed,Bews,7,172200,3,45.67,137,293883,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
302,303,Mark,Blicavs,7,367400,22,68.18,1500,296733,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
303,304,Jack,Bowes,7,449100,20,83.35,1667,998260,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
304,305,Tanner,Bruhn,7,393700,15,73.07,1096,1012805,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
305,306,Cillian,Burke,7,99100,0,0.0,0,1039509,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
306,307,Jeremy,Cameron,7,466100,22,86.5,1903,293845,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
307,308,Jhye,Clark,7,237400,15,44.07,661,1023537,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
308,309,Ted,Clohesy,7,119900,2,22.5,45,1023542,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,FWD MID,Geelong
309,310,Brad,Close,7,328500,23,60.96,1402,999326,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
310,311,Toby,Conway,7,343100,5,79.6,398,1017063,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GEE,RUC,Geelong
311,312,Patrick,Dangerfield,7,454200,14,84.29,1180,270917,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
312,313,Sam,De Koning,7,361900,19,67.16,1276,1009229,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
313,314,Oliver,Dempsey,7,408100,23,75.74,1742,1025034,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
314,315,Mitch,Duncan,7,423300,20,78.55,1571,281065,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
315,316,Mitchell,Edwards,7,119900,0,0.0,0,1024304,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GEE,RUC,Geelong
316,317,Cameron,Guthrie,7,278000,4,64.5,258,290550,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
317,318,Zach,Guthrie,7,451200,23,83.74,1926,1004870,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
318,319,Jack,Henry,7,360300,23,66.87,1538,1000937,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
319,320,Oliver,Henry,7,280200,21,52.0,1092,1012860,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
320,321,Lennox,Hoffman,7,113500,0,0.0,0,1032114,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
321,322,Max,Holmes,7,533900,23,99.09,2279,1015889,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,DEF MID,Geelong
322,323,Lawson,Humphries,7,418500,9,77.67,699,1013464,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
323,324,Xavier,Ivisic,7,99100,0,0.0,0,1028489,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
324,325,Mitch,Knevitt,7,149800,4,34.75,139,1021103,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
325,326,Jake,Kolodjashnij,7,374200,22,69.45,1528,296291,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
326,327,Shaun,Mannagh,7,405200,10,75.2,752,993878,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
327,328,Jack,Martin,7,150900,3,40.0,120,296190,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
328,329,Keighton,Matofai-Forbes,7,113500,0,0.0,0,1032141,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
329,330,Gryan,Miers,7,441400,23,81.91,1884,1004938,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
330,331,Jacob,Molier,7,113500,0,0.0,0,1027006,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GEE,RUC,Geelong
331,332,Oisin,Mullin,7,212300,10,39.4,394,1024982,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
332,333,Shannon,Neale,7,313800,13,58.23,757,1016433,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
333,334,Mark,O'Connor,7,304600,13,56.54,735,1007102,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,DEF MID,Geelong
334,335,Connor,O'Sullivan,7,148700,1,46.0,46,1027877,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
335,336,Joe,Pike,7,99100,0,0.0,0,1027854,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GEE,RUC,Geelong
336,337,Jay,Polkinghorne,7,113500,0,0.0,0,1027428,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
337,338,Patrick,Retschko,7,99100,0,0.0,0,1032081,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
338,339,Bailey,Smith,7,389200,0,0.0,0,1006130,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,FWD MID,Geelong
339,340,Rhys,Stanley,7,379000,12,70.33,844,280317,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GEE,RUC,Geelong
340,341,Tyson,Stengle,7,392200,23,72.78,1674,997230,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GEE,FWD,Geelong
341,342,George,Stevens,7,119900,0,0.0,0,1023681,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,MID,Geelong
342,343,Tom,Stewart,7,521000,22,96.68,2127,291800,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GEE,DEF,Geelong
343,344,Oliver,Wiltshire,7,119900,0,0.0,0,1020881,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GEE,FWD MID,Geelong
344,345,Leek,Aleer,18,319900,8,59.38,475,1008691,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
345,346,Cody,Angove,18,113500,0,0.0,0,1032619,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,MID FWD,GWS Giants
346,347,Ryan,Angwin,18,242500,4,56.25,225,1015777,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
347,348,Lachie,Ash,18,456700,17,84.76,1441,1009253,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
348,349,Toby,Bedford,18,330200,22,61.27,1348,1008139,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,FWD MID,GWS Giants
349,350,Kieren,Briggs,18,516300,22,95.82,2108,1008436,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GWS,RUC,GWS Giants
350,351,Callum M.,Brown,18,264900,13,49.15,639,1014038,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
351,352,Jack,Buckley,18,420300,21,78.0,1638,1009708,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
352,353,Aaron,Cadman,18,257100,21,47.71,1002,1019038,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
353,354,Finn,Callaghan,18,441600,22,81.95,1803,1023266,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
354,355,Stephen,Coniglio,18,427800,13,79.38,1032,291969,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
355,356,Brent,Daniels,18,485000,21,90.0,1890,1002251,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
356,357,Josaia,Delana,18,99100,0,0.0,0,1029030,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
357,358,Wade,Derksen,18,119900,0,0.0,0,1016140,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
358,359,Josh,Fahey,18,119900,0,0.0,0,1017751,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
359,360,Joe,Fonti,18,160600,4,37.25,149,1032629,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
360,361,Phoenix,Gothard,18,119900,0,0.0,0,1032042,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
361,362,Tom,Green,18,574200,23,106.57,2451,1009528,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
362,363,Toby,Greene,18,426400,22,79.14,1741,295344,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
363,364,Max,Gruzewski,18,119900,4,21.0,84,1027921,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
364,365,Oliver,Hannaford,18,127000,0,0.0,0,1028485,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}, {'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,MID FWD,GWS Giants
365,366,Harry,Himmelberg,18,491700,23,91.26,2099,993107,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
366,367,Jesse,Hogan,18,497800,23,92.39,2125,296324,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
367,368,Connor,Idun,18,458000,23,85.0,1955,1008083,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
368,369,Darcy,Jones,18,351100,12,65.17,782,1020650,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
369,370,Lachlan,Keeffe,18,179800,3,47.67,143,290314,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GWS,RUC,GWS Giants
370,371,Josh,Kelly,18,538500,15,99.93,1499,296347,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
371,372,James,Leake,18,119900,0,0.0,0,1032119,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
372,373,Nicholas,Madden,18,119900,0,0.0,0,1023743,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GWS,RUC,GWS Giants
373,374,Toby,McMullin,18,235800,13,43.77,569,1027971,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
374,375,Xavier,O'Halloran,18,281500,17,52.24,888,1006135,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}, {'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,FWD MID,GWS Giants
375,376,Harrison,Oliver,18,122500,0,0.0,0,1028562,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
376,377,Jack,Ough,18,113500,0,0.0,0,1028539,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
377,378,Jake,Riccardi,18,309100,19,57.37,1090,1008123,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
378,379,Harry,Rowston,18,119900,0,0.0,0,1021122,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
379,380,Logan,Smith,18,113500,0,0.0,0,1032161,,True,"[{'position': 'RUC', 'position_long': 'Ruck', 'sort': 3}]",GWS,RUC,GWS Giants
380,381,Conor,Stone,18,119900,4,19.75,79,1015862,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
381,382,Jake,Stringer,18,340200,23,63.13,1452,293884,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
382,383,Sam,Taylor,18,384300,16,71.31,1141,1005247,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
383,384,Harvey,Thomas,18,281400,22,52.23,1149,1027925,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
384,385,Callan,Ward,18,417000,18,77.39,1393,280109,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
385,386,Nathan,Wardius,18,119900,0,0.0,0,1034066,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",GWS,FWD,GWS Giants
386,387,Jacob,Wehr,18,298300,11,55.36,609,1004530,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",GWS,MID,GWS Giants
387,388,Lachie,Whitfield,18,598100,23,111.0,2553,294305,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",GWS,DEF,GWS Giants
388,389,Karl,Amon,8,493900,23,91.65,2108,297354,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
389,390,Cody,Anderson,8,113500,0,0.0,0,1028566,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
390,391,Tom,Barrass,8,452000,18,83.89,1510,990290,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
391,392,Josh,Battle,8,454300,23,84.3,1939,998134,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
392,393,James,Blanck,8,119900,0,0.0,0,1011839,,True,"[{'position': 'DEF', 'position_long': 'Defender', 'sort': 1}]",HAW,DEF,Hawthorn
393,394,Luke,Breust,8,220300,17,40.88,695,280744,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
394,395,Sam,Butler,8,126600,2,23.5,47,1010708,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
395,396,Mabior,Chol,8,341800,21,63.43,1332,994077,,True,"[{'position': 'FWD', 'position_long': 'Forward', 'sort': 4}]",HAW,FWD,Hawthorn
396,397,Massimo,D'Ambrosio,8,472500,22,87.68,1929,1005144,,True,"[{'position': 'MID', 'position_long': 'Midfielder', 'sort': 2}]",HAW,MID,Hawthorn
