feed_id,player_id,first_name,last_name,team_abbrev,pos_1,pos_2,round,points,played,avg,avg3,avg5,price
298280,191,Jayden,Laverde,ESS,DEF,,11,101,10,65.0,74.0,71.4,351700
298280,191,Jayden,Laverde,ESS,DEF,,12,56,11,64.1818,72.3333,71.6,358000
298280,191,Jayden,Laverde,ESS,DEF,,13,78,12,65.3333,78.3333,71.2,369300
298280,191,Jayden,Laverde,ESS,DEF,,15,128,13,70.1538,87.3333,84.6,391100
298280,191,Jayden,Laverde,ESS,DEF,,16,38,14,67.8571,81.3333,80.2,400300
298280,191,Jayden,Laverde,ESS,DEF,,17,46,15,66.4,70.6667,69.2,391900
298280,191,Jayden,Laverde,ESS,DEF,,19,67,16,66.4375,50.3333,71.4,356500
298280,191,Jayden,Laverde,ESS,DEF,,20,39,17,64.8235,50.6667,63.6,330500
298280,191,Jayden,Laverde,ESS,DEF,,21,37,18,63.2778,47.6667,45.4,307500
298280,191,Jayden,Laverde,ESS,DEF,,22,92,19,64.7895,56.0,56.2,302600
298280,191,Jayden,Laverde,ESS,DEF,,23,109,20,67.0,79.3333,68.8,330700
298280,191,Jayden,Laverde,ESS,DEF,,24,74,21,67.3333,91.6667,70.2,367900
1012013,193,Nic,Martin,ESS,DEF,MID,1,63,1,63.0,63.0,63.0,492800
1012013,193,Nic,Martin,ESS,DEF,MID,2,93,2,78.0,78.0,78.0,492800
1012013,193,Nic,Martin,ESS,DEF,MID,3,136,3,97.3333,97.3333,97.3333,497300
1012013,193,Nic,Martin,ESS,DEF,MID,4,133,4,106.25,120.667,106.25,533100
1012013,193,Nic,Martin,ESS,DEF,MID,5,100,5,105.0,123.0,105.0,563400
1012013,193,Nic,Martin,ESS,DEF,MID,6,114,6,106.5,115.667,115.2,575100
1012013,193,Nic,Martin,ESS,DEF,MID,7,124,7,109.0,112.667,121.4,579100
1012013,193,Nic,Martin,ESS,DEF,MID,8,122,8,110.625,120.0,118.6,593100
1012013,193,Nic,Martin,ESS,DEF,MID,9,83,9,107.556,109.667,108.6,589300
1012013,193,Nic,Martin,ESS,DEF,MID,10,100,10,106.8,101.667,108.6,573000
1012013,193,Nic,Martin,ESS,DEF,MID,11,97,11,105.909,93.3333,105.2,548700
1012013,193,Nic,Martin,ESS,DEF,MID,12,80,12,103.75,92.3333,96.4,530500
1012013,193,Nic,Martin,ESS,DEF,MID,13,92,13,102.846,89.6667,90.4,511300
1012013,193,Nic,Martin,ESS,DEF,MID,15,112,14,103.5,94.6667,96.2,505500
1012013,193,Nic,Martin,ESS,DEF,MID,16,75,15,101.6,93.0,91.2,500700
1012013,193,Nic,Martin,ESS,DEF,MID,17,99,16,101.438,95.3333,91.6,499700
1012013,193,Nic,Martin,ESS,DEF,MID,18,142,17,103.824,105.333,104.0,512100
1012013,193,Nic,Martin,ESS,DEF,MID,19,90,18,103.056,110.333,103.6,526700
1012013,193,Nic,Martin,ESS,DEF,MID,20,95,19,102.632,109.0,100.2,534900
1012013,193,Nic,Martin,ESS,DEF,MID,21,104,20,102.7,96.3333,106.0,523900
1012013,193,Nic,Martin,ESS,DEF,MID,22,130,21,104.0,109.667,112.2,535000
1012013,193,Nic,Martin,ESS,DEF,MID,23,135,22,105.409,123.0,110.8,561000
1012013,193,Nic,Martin,ESS,DEF,MID,24,97,23,105.043,120.667,112.2,576400
998102,194,Andrew,McGrath,ESS,DEF,,1,131,1,131.0,131.0,131.0,485500
998102,194,Andrew,McGrath,ESS,DEF,,2,95,2,113.0,113.0,113.0,485500
998102,194,Andrew,McGrath,ESS,DEF,,3,110,3,112.0,112.0,112.0,512000
998102,194,Andrew,McGrath,ESS,DEF,,4,69,4,101.25,91.3333,101.25,503600
998102,194,Andrew,McGrath,ESS,DEF,,5,99,5,100.8,92.6667,100.8,499900
998102,194,Andrew,McGrath,ESS,DEF,,6,96,6,100.0,88.0,93.8,490100
998102,194,Andrew,McGrath,ESS,DEF,,7,146,7,106.571,113.667,104.0,517800
998102,194,Andrew,McGrath,ESS,DEF,,8,87,8,104.125,109.667,99.4,533600
998102,194,Andrew,McGrath,ESS,DEF,,9,95,9,103.111,109.333,104.6,544800
998102,194,Andrew,McGrath,ESS,DEF,,10,104,10,103.2,95.3333,105.6,531600
998102,194,Andrew,McGrath,ESS,DEF,,11,82,11,101.273,93.6667,102.8,518800
998102,194,Andrew,McGrath,ESS,DEF,,12,76,12,99.1667,87.3333,88.8,501600
998102,194,Andrew,McGrath,ESS,DEF,,13,85,13,98.0769,81.0,88.4,478300
998102,194,Andrew,McGrath,ESS,DEF,,15,93,14,97.7143,84.6667,88.0,467500
998102,194,Andrew,McGrath,ESS,DEF,,16,77,15,96.3333,85.0,82.6,461700
998102,194,Andrew,McGrath,ESS,DEF,,17,82,16,95.4375,84.0,82.6,455400
998102,194,Andrew,McGrath,ESS,DEF,,18,55,17,93.0588,71.3333,78.4,432900
998102,194,Andrew,McGrath,ESS,DEF,,19,114,18,94.2222,83.6667,84.2,432200
998102,194,Andrew,McGrath,ESS,DEF,,20,72,19,93.0526,80.3333,80.0,426500
998102,194,Andrew,McGrath,ESS,DEF,,21,93,20,93.05,93.0,83.2,439800
998102,194,Andrew,McGrath,ESS,DEF,,22,104,21,93.5714,89.6667,87.6,445800
998102,194,Andrew,McGrath,ESS,DEF,,23,100,22,93.8636,99.0,96.6,462700
998102,194,Andrew,McGrath,ESS,DEF,,24,129,23,95.3913,111.0,99.6,491100
1002143,195,Ben,McKay,ESS,DEF,,1,77,1,77.0,77.0,77.0,353300
1002143,195,Ben,McKay,ESS,DEF,,2,31,2,54.0,54.0,54.0,353300
1002143,195,Ben,McKay,ESS,DEF,,3,98,3,68.6667,68.6667,68.6667,354900
1002143,195,Ben,McKay,ESS,DEF,,4,91,4,74.25,73.3333,74.25,362800
1002143,195,Ben,McKay,ESS,DEF,,5,81,5,75.6,90.0,75.6,392100
1002143,195,Ben,McKay,ESS,DEF,,6,64,6,73.6667,78.6667,73.0,397700
1002143,195,Ben,McKay,ESS,DEF,,7,53,7,70.7143,66.0,77.4,384100
1002143,195,Ben,McKay,ESS,DEF,,8,93,8,73.5,70.0,76.4,380200
1002143,195,Ben,McKay,ESS,DEF,,9,64,9,72.4444,70.0,71.0,377300
1002143,195,Ben,McKay,ESS,DEF,,10,77,10,72.9,78.0,70.2,384600
1002143,195,Ben,McKay,ESS,DEF,,11,50,11,70.8182,63.6667,67.4,369700
1002143,195,Ben,McKay,ESS,DEF,,12,40,12,68.25,55.6667,64.8,348500
1002143,195,Ben,McKay,ESS,DEF,,13,26,13,65.0,38.6667,51.4,308300
1002143,195,Ben,McKay,ESS,DEF,,15,55,14,64.2857,40.3333,49.6,281900
1002143,195,Ben,McKay,ESS,DEF,,16,37,15,62.4667,39.3333,41.6,262000
1002143,195,Ben,McKay,ESS,DEF,,17,76,16,63.3125,56.0,46.8,269800
1002143,195,Ben,McKay,ESS,DEF,,18,104,17,65.7059,72.3333,59.6,297700
1002143,195,Ben,McKay,ESS,DEF,,19,104,18,67.8333,94.6667,75.2,347900
1002143,195,Ben,McKay,ESS,DEF,,20,71,19,68.0,93.0,78.4,382100
1002143,195,Ben,McKay,ESS,DEF,,21,47,20,66.95,74.0,80.4,381300
1002143,195,Ben,McKay,ESS,DEF,,22,100,21,68.5238,72.6667,85.2,379600
1002143,195,Ben,McKay,ESS,DEF,,23,83,22,69.1818,76.6667,81.0,383500
1002143,195,Ben,McKay,ESS,DEF,,24,36,23,67.7391,73.0,67.4,381100
1013201,196,Jye,Menzie,ESS,FWD,,1,60,1,60.0,60.0,60.0,261900
1013201,196,Jye,Menzie,ESS,FWD,,2,21,2,40.5,40.5,40.5,261900
1013201,196,Jye,Menzie,ESS,FWD,,3,26,3,35.6667,35.6667,35.6667,242200
1013201,196,Jye,Menzie,ESS,FWD,,4,26,4,33.25,24.3333,33.25,212200
1013201,196,Jye,Menzie,ESS,FWD,,5,9,5,28.4,20.3333,28.4,184900
1013201,196,Jye,Menzie,ESS,FWD,,12,66,6,34.6667,33.6667,29.6,182300
1013201,196,Jye,Menzie,ESS,FWD,,13,92,7,42.8571,55.6667,43.8,209600
1013201,196,Jye,Menzie,ESS,FWD,,15,3,8,37.875,53.6667,39.2,227600
1013201,196,Jye,Menzie,ESS,FWD,,16,22,9,36.1111,39.0,38.4,221500
1013201,196,Jye,Menzie,ESS,FWD,,19,31,10,35.6,18.6667,42.8,188100
1013201,196,Jye,Menzie,ESS,FWD,,20,46,11,36.5455,33.0,38.8,183000
1013201,196,Jye,Menzie,ESS,FWD,,21,37,12,36.5833,38.0,27.8,186100
1013201,196,Jye,Menzie,ESS,FWD,,22,35,13,36.4615,39.3333,34.2,190500
1013201,196,Jye,Menzie,ESS,FWD,,23,1,14,33.9286,24.3333,30.0,173200
992016,197,Zach,Merrett,ESS,MID,,1,127,1,127.0,127.0,127.0,650100
992016,197,Zach,Merrett,ESS,MID,,2,132,2,129.5,129.5,129.5,650100
992016,197,Zach,Merrett,ESS,MID,,3,131,3,130.0,130.0,130.0,658200
992016,197,Zach,Merrett,ESS,MID,,4,136,4,131.5,133.0,131.5,668800
992016,197,Zach,Merrett,ESS,MID,,5,108,5,126.8,125.0,126.8,666400
992016,197,Zach,Merrett,ESS,MID,,6,109,6,123.833,117.667,123.2,653800
992016,197,Zach,Merrett,ESS,MID,,7,127,7,124.286,114.667,122.2,640000
992016,197,Zach,Merrett,ESS,MID,,8,121,8,123.875,119.0,120.2,636800
992016,197,Zach,Merrett,ESS,MID,,9,101,9,121.333,116.333,113.2,630600
992016,197,Zach,Merrett,ESS,MID,,10,94,10,118.6,105.333,110.4,608500
992016,197,Zach,Merrett,ESS,MID,,11,119,11,118.636,104.667,112.4,590300
992016,197,Zach,Merrett,ESS,MID,,12,97,12,116.833,103.333,106.4,576200
992016,197,Zach,Merrett,ESS,MID,,13,125,13,117.462,113.667,107.2,577600
992016,197,Zach,Merrett,ESS,MID,,15,135,14,118.714,119.0,114.0,587600
992016,197,Zach,Merrett,ESS,MID,,16,78,15,116.0,112.667,110.8,588200
992016,197,Zach,Merrett,ESS,MID,,17,145,16,117.812,119.333,116.0,597100
992016,197,Zach,Merrett,ESS,MID,,18,82,17,115.706,101.667,113.0,578800
992016,197,Zach,Merrett,ESS,MID,,19,108,18,115.278,111.667,109.6,577500
992016,197,Zach,Merrett,ESS,MID,,20,106,19,114.789,98.6667,103.8,558100
992016,197,Zach,Merrett,ESS,MID,,21,116,20,114.85,110.0,111.4,559600
992016,197,Zach,Merrett,ESS,MID,,22,145,21,116.286,122.333,111.4,578500
992016,197,Zach,Merrett,ESS,MID,,23,74,22,114.364,111.667,109.8,577400
992016,197,Zach,Merrett,ESS,MID,,24,135,23,115.261,118.0,115.2,584800
993817,198,Darcy,Parish,ESS,MID,,3,80,1,80.0,80.0,80.0,604200
993817,198,Darcy,Parish,ESS,MID,,4,72,2,76.0,76.0,76.0,604200
993817,198,Darcy,Parish,ESS,MID,,5,61,3,71.0,71.0,71.0,544400
993817,198,Darcy,Parish,ESS,MID,,6,84,4,74.25,72.3333,74.25,501400
993817,198,Darcy,Parish,ESS,MID,,7,125,5,84.4,90.0,84.4,493600
993817,198,Darcy,Parish,ESS,MID,,8,148,6,95.0,119.0,98.0,528600
993817,198,Darcy,Parish,ESS,MID,,9,63,7,90.4286,112.0,96.2,544700
993817,198,Darcy,Parish,ESS,MID,,20,59,8,86.5,90.0,95.8,522200
993817,198,Darcy,Parish,ESS,MID,,21,106,9,88.6667,76.0,100.2,486700
993817,198,Darcy,Parish,ESS,MID,,22,85,10,88.3,83.3333,92.2,471700
993817,198,Darcy,Parish,ESS,MID,,23,108,11,90.0909,99.6667,84.2,482600
993817,198,Darcy,Parish,ESS,MID,,24,81,12,89.3333,91.3333,87.8,478900
1015873,199,Archie,Perkins,ESS,FWD,MID,1,124,1,124.0,124.0,124.0,368900
1015873,199,Archie,Perkins,ESS,FWD,MID,2,73,2,98.5,98.5,98.5,368900
1015873,199,Archie,Perkins,ESS,FWD,MID,3,66,3,87.6667,87.6667,87.6667,392600
1015873,199,Archie,Perkins,ESS,FWD,MID,4,93,4,89.0,77.3333,89.0,396200
1015873,199,Archie,Perkins,ESS,FWD,MID,8,76,5,86.4,78.3333,86.4,400600
1015873,199,Archie,Perkins,ESS,FWD,MID,9,78,6,85.0,82.3333,77.2,409400
1015873,199,Archie,Perkins,ESS,FWD,MID,10,84,7,84.8571,79.3333,79.4,410100
1015873,199,Archie,Perkins,ESS,FWD,MID,11,44,8,79.75,68.6667,75.0,395200
1015873,199,Archie,Perkins,ESS,FWD,MID,12,82,9,80.0,70.0,72.8,386900
1015873,199,Archie,Perkins,ESS,FWD,MID,13,72,10,79.2,66.0,72.0,373700
1015873,199,Archie,Perkins,ESS,FWD,MID,15,40,11,75.6364,64.6667,64.4,363300
1015873,199,Archie,Perkins,ESS,FWD,MID,16,35,12,72.25,49.0,54.6,335300
1015873,199,Archie,Perkins,ESS,FWD,MID,17,65,13,71.6923,46.6667,58.8,311100
1015873,199,Archie,Perkins,ESS,FWD,MID,18,68,14,71.4286,56.0,56.0,305700
1015873,199,Archie,Perkins,ESS,FWD,MID,19,21,15,68.0667,51.3333,45.8,294600
1015873,199,Archie,Perkins,ESS,FWD,MID,20,10,16,64.4375,33.0,39.8,261100
1015873,199,Archie,Perkins,ESS,FWD,MID,23,66,17,64.5294,32.3333,46.0,235900
1015873,199,Archie,Perkins,ESS,FWD,MID,24,66,18,64.6111,47.3333,46.2,237800
1023534,2,Hugh,Bond,ADE,DEF,,18,46,1,46.0,46.0,46.0,123900
1023534,2,Hugh,Bond,ADE,DEF,,19,25,2,35.5,35.5,35.5,123900
1023534,2,Hugh,Bond,ADE,DEF,,20,56,3,42.3333,42.3333,42.3333,148700
1023534,2,Hugh,Bond,ADE,DEF,,21,39,4,41.5,40.0,41.5,163700
1023534,2,Hugh,Bond,ADE,DEF,,22,51,5,43.4,48.6667,43.4,186900
1023534,2,Hugh,Bond,ADE,DEF,,23,65,6,47.0,51.6667,47.2,207900
1023534,2,Hugh,Bond,ADE,DEF,,24,43,7,46.4286,53.0,50.8,225000
293222,20,Rory,Laird,ADE,MID,,1,124,1,124.0,124.0,124.0,653100
293222,20,Rory,Laird,ADE,MID,,2,120,2,122.0,122.0,122.0,653100
293222,20,Rory,Laird,ADE,MID,,3,111,3,118.333,118.333,118.333,644400
293222,20,Rory,Laird,ADE,MID,,4,116,4,117.75,115.667,117.75,634800
293222,20,Rory,Laird,ADE,MID,,5,80,5,110.2,102.333,110.2,610200
293222,20,Rory,Laird,ADE,MID,,6,74,6,104.167,90.0,100.2,574300
293222,20,Rory,Laird,ADE,MID,,7,149,7,110.571,101.0,106.0,562500
293222,20,Rory,Laird,ADE,MID,,8,98,8,109.0,107.0,103.4,563000
293222,20,Rory,Laird,ADE,MID,,9,115,9,109.667,120.667,103.2,582100
293222,20,Rory,Laird,ADE,MID,,10,65,10,105.2,92.6667,100.2,555400
293222,20,Rory,Laird,ADE,MID,,11,117,11,106.273,99.0,108.8,543600
293222,20,Rory,Laird,ADE,MID,,12,93,12,105.167,91.6667,97.6,525800
293222,20,Rory,Laird,ADE,MID,,13,86,13,103.692,98.6667,95.2,520100
293222,20,Rory,Laird,ADE,MID,,14,141,14,106.357,106.667,100.4,527700
293222,20,Rory,Laird,ADE,MID,,16,113,15,106.8,113.333,110.0,545000
293222,20,Rory,Laird,ADE,MID,,17,99,16,106.312,117.667,106.4,563100
293222,20,Rory,Laird,ADE,MID,,18,100,17,105.941,104.0,107.8,556900
293222,20,Rory,Laird,ADE,MID,,19,91,18,105.111,96.6667,108.8,540900
293222,20,Rory,Laird,ADE,MID,,20,115,19,105.632,102.0,103.6,535800
293222,20,Rory,Laird,ADE,MID,,21,109,20,105.8,105.0,102.8,536400
293222,20,Rory,Laird,ADE,MID,,22,100,21,105.524,108.0,103.0,541900
293222,20,Rory,Laird,ADE,MID,,23,83,22,104.5,97.3333,99.6,530900
293222,20,Rory,Laird,ADE,MID,,24,96,23,104.13,93.0,100.6,516600
997078,200,Mason,Redman,ESS,DEF,,1,85,1,85.0,85.0,85.0,507800
997078,200,Mason,Redman,ESS,DEF,,3,90,2,87.5,87.5,87.5,507800
997078,200,Mason,Redman,ESS,DEF,,4,55,3,76.6667,76.6667,76.6667,480300
997078,200,Mason,Redman,ESS,DEF,,5,105,4,83.75,83.3333,83.75,469800
997078,200,Mason,Redman,ESS,DEF,,6,91,5,85.2,83.6667,85.2,461900
997078,200,Mason,Redman,ESS,DEF,,7,65,6,81.8333,87.0,81.2,460400
997078,200,Mason,Redman,ESS,DEF,,8,90,7,83.0,82.0,81.2,453100
997078,200,Mason,Redman,ESS,DEF,,9,134,8,89.375,96.3333,97.0,467400
997078,200,Mason,Redman,ESS,DEF,,10,95,9,90.0,106.333,95.0,489700
997078,200,Mason,Redman,ESS,DEF,,11,105,10,91.5,111.333,97.8,512100
997078,200,Mason,Redman,ESS,DEF,,12,103,11,92.5455,101.0,105.4,515400
997078,200,Mason,Redman,ESS,DEF,,15,78,12,91.3333,95.3333,103.0,509400
997078,200,Mason,Redman,ESS,DEF,,16,57,13,88.6923,79.3333,87.6,484800
997078,200,Mason,Redman,ESS,DEF,,17,59,14,86.5714,64.6667,80.4,446000
997078,200,Mason,Redman,ESS,DEF,,18,78,15,86.0,64.6667,75.0,416900
997078,200,Mason,Redman,ESS,DEF,,19,86,16,86.0,74.3333,71.6,407600
997078,200,Mason,Redman,ESS,DEF,,20,61,17,84.5294,75.0,68.2,401200
997078,200,Mason,Redman,ESS,DEF,,21,116,18,86.2778,87.6667,80.0,414000
997078,200,Mason,Redman,ESS,DEF,,22,121,19,88.1053,99.3333,92.4,440100
997078,200,Mason,Redman,ESS,DEF,,23,87,20,88.05,108.0,94.2,470800
997078,200,Mason,Redman,ESS,DEF,,24,93,21,88.2857,100.333,95.6,482500
1012817,201,Zach,Reid,ESS,DEF,,1,15,1,15.0,15.0,15.0,123900
1001026,202,Jordan,Ridley,ESS,DEF,,11,162,1,162.0,162.0,162.0,530300
1001026,202,Jordan,Ridley,ESS,DEF,,12,111,2,136.5,136.5,136.5,530300
1001026,202,Jordan,Ridley,ESS,DEF,,13,112,3,128.333,128.333,128.333,563900
1001026,202,Jordan,Ridley,ESS,DEF,,15,84,4,117.25,102.333,117.25,554700
1001026,202,Jordan,Ridley,ESS,DEF,,16,63,5,106.4,86.3333,106.4,527700
1001026,202,Jordan,Ridley,ESS,DEF,,17,129,6,110.167,92.0,99.8,515000
1001026,202,Jordan,Ridley,ESS,DEF,,18,127,7,112.571,106.333,103.0,524700
1001026,202,Jordan,Ridley,ESS,DEF,,19,102,8,111.25,119.333,101.0,548300
1001026,202,Jordan,Ridley,ESS,DEF,,20,33,9,102.556,87.3333,90.8,521100
1023515,203,Archie,Roberts,ESS,DEF,,21,46,1,46.0,46.0,46.0,117300
1023515,203,Archie,Roberts,ESS,DEF,,22,75,2,60.5,60.5,60.5,117300
1023515,203,Archie,Roberts,ESS,DEF,,23,103,3,74.6667,74.6667,74.6667,188200
1023515,203,Archie,Roberts,ESS,DEF,,24,90,4,78.5,89.3333,78.5,260200
998215,204,Will,Setterfield,ESS,MID,,1,119,1,119.0,119.0,119.0,475000
998215,204,Will,Setterfield,ESS,MID,,2,126,2,122.5,122.5,122.5,475000
998215,204,Will,Setterfield,ESS,MID,,4,73,3,106.0,106.0,106.0,496500
998215,204,Will,Setterfield,ESS,MID,,13,111,4,107.25,103.333,107.25,505100
291783,205,Dylan,Shiel,ESS,MID,,10,5,1,5.0,5.0,5.0,388000
291783,205,Dylan,Shiel,ESS,MID,,17,124,2,64.5,64.5,64.5,388000
291783,205,Dylan,Shiel,ESS,MID,,18,101,3,76.6667,76.6667,76.6667,390600
291783,205,Dylan,Shiel,ESS,MID,,19,68,4,74.5,97.6667,74.5,420200
291783,205,Dylan,Shiel,ESS,MID,,20,60,5,71.6,76.3333,71.6,412300
291783,205,Dylan,Shiel,ESS,MID,,21,84,6,73.6667,70.6667,87.4,398900
291783,205,Dylan,Shiel,ESS,MID,,22,89,7,75.8571,77.6667,80.4,399400
291783,205,Dylan,Shiel,ESS,MID,,23,110,8,80.125,94.3333,82.2,422300
291783,205,Dylan,Shiel,ESS,MID,,24,50,9,76.7778,83.0,78.6,423300
293884,206,Jake,Stringer,ESS,FWD,,1,80,1,80.0,80.0,80.0,361600
293884,206,Jake,Stringer,ESS,FWD,,2,52,2,66.0,66.0,66.0,361600
293884,206,Jake,Stringer,ESS,FWD,,3,57,3,63.0,63.0,63.0,353300
293884,206,Jake,Stringer,ESS,FWD,,4,57,4,61.5,55.3333,61.5,336900
293884,206,Jake,Stringer,ESS,FWD,,5,68,5,62.8,60.6667,62.8,332500
293884,206,Jake,Stringer,ESS,FWD,,6,59,6,62.1667,61.3333,58.6,329900
293884,206,Jake,Stringer,ESS,FWD,,7,94,7,66.7143,73.6667,67.0,344700
293884,206,Jake,Stringer,ESS,FWD,,8,39,8,63.25,64.0,63.4,342800
293884,206,Jake,Stringer,ESS,FWD,,9,47,9,61.4444,60.0,61.4,335900
293884,206,Jake,Stringer,ESS,FWD,,10,72,10,62.5,52.6667,62.2,319400
293884,206,Jake,Stringer,ESS,FWD,,11,70,11,63.1818,63.0,64.4,320900
293884,206,Jake,Stringer,ESS,FWD,,12,56,12,62.5833,66.0,56.8,326700
293884,206,Jake,Stringer,ESS,FWD,,13,70,13,63.1538,65.3333,63.0,328700
293884,206,Jake,Stringer,ESS,FWD,,15,111,14,66.5714,79.0,75.8,349800
293884,206,Jake,Stringer,ESS,FWD,,16,39,15,64.7333,73.3333,69.2,358800
293884,206,Jake,Stringer,ESS,FWD,,17,58,16,64.3125,69.3333,66.8,359500
293884,206,Jake,Stringer,ESS,FWD,,18,62,17,64.1765,53.0,68.0,337200
293884,206,Jake,Stringer,ESS,FWD,,19,50,18,63.3889,56.6667,64.0,325000
293884,206,Jake,Stringer,ESS,FWD,,20,82,19,64.3684,64.6667,58.2,326500
293884,206,Jake,Stringer,ESS,FWD,,21,88,20,65.55,73.3333,68.0,339600
293884,206,Jake,Stringer,ESS,FWD,,22,51,21,64.8571,73.6667,66.6,350300
293884,206,Jake,Stringer,ESS,FWD,,23,57,22,64.5,65.3333,65.6,346500
293884,206,Jake,Stringer,ESS,FWD,,24,33,23,63.1304,47.0,62.2,318400
1023785,207,Elijah,Tsatas,ESS,MID,FWD,1,62,1,62.0,62.0,62.0,245900
1023785,207,Elijah,Tsatas,ESS,MID,FWD,2,46,2,54.0,54.0,54.0,245900
1023785,207,Elijah,Tsatas,ESS,MID,FWD,6,28,3,45.3333,45.3333,45.3333,243900
1023785,207,Elijah,Tsatas,ESS,MID,FWD,10,64,4,50.0,46.0,50.0,242600
1023785,207,Elijah,Tsatas,ESS,MID,FWD,11,65,5,53.0,52.3333,53.0,249900
1023785,207,Elijah,Tsatas,ESS,MID,FWD,12,3,6,44.6667,44.0,41.2,244300
1023785,207,Elijah,Tsatas,ESS,MID,FWD,13,8,7,39.4286,25.3333,33.6,213600
1008185,21,Ned,McHenry,ADE,FWD,,2,37,1,37.0,37.0,37.0,234700
1008185,21,Ned,McHenry,ADE,FWD,,3,58,2,47.5,47.5,47.5,234700
1008185,21,Ned,McHenry,ADE,FWD,,4,50,3,48.3333,48.3333,48.3333,239800
1008185,21,Ned,McHenry,ADE,FWD,,5,30,4,43.75,46.0,43.75,240600
1008185,21,Ned,McHenry,ADE,FWD,,6,37,5,42.4,39.0,42.4,231200
1008185,21,Ned,McHenry,ADE,FWD,,7,41,6,42.1667,36.0,43.2,220100
1008185,21,Ned,McHenry,ADE,FWD,,8,58,7,44.4286,45.3333,43.2,225000
1008185,21,Ned,McHenry,ADE,FWD,,9,52,8,45.375,50.3333,43.6,235600
1008185,21,Ned,McHenry,ADE,FWD,,10,28,9,43.4444,46.0,43.2,236500
1008185,21,Ned,McHenry,ADE,FWD,,13,23,10,41.4,34.3333,40.4,220200
993806,210,Sam,Weideman,ESS,FWD,,23,33,1,33.0,33.0,33.0,276600
298289,211,Peter,Wright,ESS,FWD,,1,59,1,59.0,59.0,59.0,359900
298289,211,Peter,Wright,ESS,FWD,,2,62,2,60.5,60.5,60.5,359900
298289,211,Peter,Wright,ESS,FWD,,7,60,3,60.3333,60.3333,60.3333,348400
298289,211,Peter,Wright,ESS,FWD,,8,85,4,66.5,69.0,66.5,352400
298289,211,Peter,Wright,ESS,FWD,,9,57,5,64.6,67.3333,64.6,353100
298289,211,Peter,Wright,ESS,FWD,,10,119,6,73.6667,87.0,76.6,379200
298289,211,Peter,Wright,ESS,FWD,,11,89,7,75.8571,88.3333,82.0,399500
298289,211,Peter,Wright,ESS,FWD,,12,88,8,77.375,98.6667,87.6,429400
298289,211,Peter,Wright,ESS,FWD,,13,51,9,74.4444,76.0,80.8,418500
298289,211,Peter,Wright,ESS,FWD,,15,76,10,74.6,71.6667,84.6,405800
298289,211,Peter,Wright,ESS,FWD,,16,91,11,76.0909,72.6667,79.0,399200
298289,211,Peter,Wright,ESS,FWD,,17,60,12,74.75,75.6667,73.2,397900
298289,211,Peter,Wright,ESS,FWD,,18,44,13,72.3846,65.0,64.4,381900
298289,211,Peter,Wright,ESS,FWD,,20,42,14,70.2143,48.6667,62.6,346400
295067,212,James,Aish,FRE,DEF,MID,1,102,1,102.0,102.0,102.0,409900
295067,212,James,Aish,FRE,DEF,MID,2,94,2,98.0,98.0,98.0,409900
295067,212,James,Aish,FRE,DEF,MID,3,88,3,94.6667,94.6667,94.6667,432400
295067,212,James,Aish,FRE,DEF,MID,4,105,4,97.25,95.6667,97.25,450800
295067,212,James,Aish,FRE,DEF,MID,5,53,5,88.4,82.0,88.4,446200
295067,212,James,Aish,FRE,DEF,MID,6,29,6,78.5,62.3333,73.8,415100
295067,212,James,Aish,FRE,DEF,MID,7,122,7,84.7143,68.0,79.4,399700
295067,212,James,Aish,FRE,DEF,MID,8,81,8,84.25,77.3333,78.0,401800
295067,212,James,Aish,FRE,DEF,MID,9,99,9,85.8889,100.667,76.8,435500
295067,212,James,Aish,FRE,DEF,MID,10,63,10,83.6,81.0,78.8,431500
295067,212,James,Aish,FRE,DEF,MID,11,65,11,81.9091,75.6667,86.0,420500
295067,212,James,Aish,FRE,DEF,MID,12,44,12,78.75,57.3333,70.4,388200
295067,212,James,Aish,FRE,DEF,MID,14,21,13,74.3077,43.3333,58.4,344300
295067,212,James,Aish,FRE,DEF,MID,15,68,14,73.8571,44.3333,52.2,313900
295067,212,James,Aish,FRE,DEF,MID,16,14,15,69.8667,34.3333,42.4,278700
295067,212,James,Aish,FRE,DEF,MID,17,70,16,69.875,50.6667,43.4,274800
295067,212,James,Aish,FRE,DEF,MID,18,64,17,69.5294,49.3333,47.4,269800
295067,212,James,Aish,FRE,DEF,MID,19,17,18,66.6111,50.3333,46.6,266900
295067,212,James,Aish,FRE,DEF,MID,20,16,19,63.9474,32.3333,36.2,239800
295067,212,James,Aish,FRE,DEF,MID,21,21,20,61.8,18.0,37.6,200400
1020594,213,Jye,Amiss,FRE,FWD,,1,71,1,71.0,71.0,71.0,300800
1020594,213,Jye,Amiss,FRE,FWD,,2,34,2,52.5,52.5,52.5,300800
1020594,213,Jye,Amiss,FRE,FWD,,3,72,3,59.0,59.0,59.0,302900
1020594,213,Jye,Amiss,FRE,FWD,,4,41,4,54.5,49.0,54.5,291000
1020594,213,Jye,Amiss,FRE,FWD,,5,68,5,57.2,60.3333,57.2,298100
1020594,213,Jye,Amiss,FRE,FWD,,6,0,6,47.6667,36.3333,43.0,270000
1020594,213,Jye,Amiss,FRE,FWD,,8,81,7,52.4286,49.6667,52.4,267900
