fanfooty_player_id,fanfooty_afl_player_id,fanfooty_first_name,fanfooty_surname,fanfooty_team,fanfooty_status,fanfooty_number,fanfooty_birth_date,fanfooty_height,fanfooty_weight,fanfooty_state_of_origin,fanfooty_recruited_from,fanfooty_games,fanfooty_goals
"10899","","Peter","Russo","Hawthorn","","","1959-10-29","","","","","195","122"
"39699","0","Hugh","Sandilands","Hawthorn","","40","1989-03-07","191","86","VIC","Oakleigh Chargers","",""
"50202","1008600","Jack","Saunders","Hawthorn","rookie","43","2002-02-11","177","73","SA","Norwood","",""
"42172","291537","Thomas","Schneider","Hawthorn","","45","1992-09-30","178","77","VIC","Oakleigh Chargers","",""
"40044","281301","Ryan","Schoenmakers","Hawthorn","","25","1990-11-08","195","93","SA","Norwood","121","51"
"10900","","Peter","Schwab","Hawthorn","","","1960-09-22","","","","","171","38"
"10340","","Don","Scott","Hawthorn","","","","","","","","",""
"1545","","Doug","Scott","Hawthorn","","","0000-00-00","0","0","","","",""
"47014","998114","Jack","Scrimshaw","Hawthorn","senior","14","1998-09-04","193","88","VIC","Sandringham Dragons","47","4"
"41001","280969","Tom","Scully","Hawthorn","","21","1991-05-15","181","80","VIC","Dandenong Stingrays","186","89"
"198","230197","Brad","Sewell","Hawthorn","","12","1984-02-02","181","86","VIC","North Ballarat Rebels","194","32"
"40067","280737","Liam","Shiels","Hawthorn","senior","26","1991-04-29","183","84","VIC","Eastern Ranges","241","85"
"44040","297566","James","Sicily","Hawthorn","senior","6","1995-01-06","186","87","VIC","Western Jets","93","58"
"1470","210062","Wayde","Skipper","Hawthorn","","42","1983-03-01","193","90","WA","West Perth","60","20"
"712","216245","Joel H.","Smith","Hawthorn","","11","1977-05-03","183","83","WA","Subiaco","221","90"
"2060","250654","Matt","Spangher","Hawthorn","","27","1987-04-23","194","95","VIC","Eastern Ranges","55","12"
"1299","","Shayne","Stevenson","Hawthorn","","","1970-06-12","0","0","","","45","39"
"46051","993859","Kade","Stewart","Hawthorn","","40","1997-01-16","180","70","WA","South Fremantle","7","5"
"39702","261175","Cameron","Stokes","Hawthorn","","44","1989-07-02","174","74","NT","Darwin","20","8"
"41092","280471","Ben","Stratton","Hawthorn","","24","1989-03-01","189","88","WA","East Perth","201","2"
"46044","999367","Luke","Surman","Hawthorn","","38","1997-12-07","196","97","SA","Norwood","",""
"11194","","Tony","Symonds","Hawthorn","","","1962-02-15","","","","","3","1"
"1145","","Rayden","Tallis","Hawthorn","","","1975-06-09","0","0","","","163","27"
"44135","296392","Shem-Kalvin","Tatupu","Hawthorn","","47","1995-11-30","197","105","N/A","Oakleigh Chargers","",""
"1652","250707","Simon","Taylor","Hawthorn","","13","1982-08-18","200","105","VIC","Box Hill Hawks","",""
"39519","240328","Mitch","Thorp","Hawthorn","","19","1988-12-25","194","87","TAS","South Launceston","1","1"
"1586","240725","Josh","Thurgood","Hawthorn","","33","1985-06-05","183","83","WA","Subiaco","13","1"
"358","","Craig","Treleven","Hawthorn","","","1970-06-14","0","0","","","78","22"
"10778","","Michael","Tuck","Hawthorn","","","1953-06-24","","","","","426","320"
"2056","250664","Travis","Tuck","Hawthorn","","22","1987-09-07","188","88","VIC","Dandenong Stingrays","20","1"
"10703","","Mark","Turner","Hawthorn","","","1960-04-14","","","","","35","6"
"1026","","Nathan","Turvey","Hawthorn","","","1977-10-17","0","0","","","10","0"
"1154","980048","Richard","Vandenberg","Hawthorn","","21","1990-06-07","183","83","WA","Subiaco","",""
"40011","270941","Tyrone","Vickery","Hawthorn","","27","1990-05-31","200","95","VIC","Sandringham Dragons","125","160"
"11064","","Scott","Wade","Hawthorn","","","1960-01-10","","","","","12","4"
"49092","1002590","Mathew","Walker","Hawthorn","","33","2000-02-14","188","84","VIC","GWS Academy","",""
"11163","","Terry","Wallace","Hawthorn","","","1958-12-13","","","","","254","123"
"10954","","Richard","Walter","Hawthorn","","","1959-04-08","","","","","20","18"
"41044","291300","Derick","Wanganeen","Hawthorn","","36","1991-02-05","174","68","SA","Port Lincoln","1","0"
"44080","296232","Zac","Webster","Hawthorn","","31","1995-08-11","180","71","TAS","Glenorchy","",""
"39640","261386","Brendan","Whitecross","Hawthorn","","11","1990-01-25","183","85","QLD","Zillmere","110","45"
"10493","","Gregory","Whittlesea","Hawthorn","","","","","","","","",""
"11001","","Robert","Wilkinson","Hawthorn","","","1956-12-25","","","","","17","9"
"1656","","Thomas","Willday","Hawthorn","","","0000-00-00","0","0","","","",""
"41097","281032","Jordan","Williams","Hawthorn","","40","1991-05-06","185","80","VIC","Bendigo Pioneers","",""
"44045","296279","Dallas","Willsmore","Hawthorn","","20","1995-05-29","191","85","VIC","North Ballarat Rebels","2","0"
"10816","","Nick","Wilton","Hawthorn","","","1958-02-24","","","","","13","7"
"42251","291962","Chad","Wingard","Hawthorn","senior","20","1993-07-29","183","85","SA","Sturt","194","274"
"1429","","Tony","Woods","Hawthorn","","","1969-07-02","0","0","","","173","36"
"42279","291772","Alex","Woodward","Hawthorn","","39","1993-06-11","179","79","VIC","Sandringham Dragons","2","0"
"48126","1002222","James","Worpel","Hawthorn","senior","5","1999-01-24","185","85","VIC","Geelong Falcons","68","26"
"139","","Barry","Young","Hawthorn","","","1970-06-26","0","0","","","142","68"
"1481","","Winston","Abraham","Kangaroos","","","1974-09-29","0","0","","","110","159"
"208","","Brady","Anderson","Kangaroos","","","1975-06-12","0","0","","","27","2"
"916","","Matt","Armstrong","Kangaroos","","","0000-00-00","0","0","","","",""
"713","220004","John","Baird","Kangaroos","","27","1980-06-11","0","0","","","46","7"
"717","","John","Blakey","Kangaroos","","","1966-07-24","0","0","","","359","110"
"456","","David","Bourke","Kangaroos","","","1976-01-09","0","0","","","86","19"
"211","","Brendan","Bower","Kangaroos","","","1966-08-04","0","0","","","97","25"
"144","","Ben","Buckley","Kangaroos","","","1967-06-29","0","0","","","74","15"
"925","","Matthew","Burton","Kangaroos","","","1970-05-19","0","0","","","147","65"
"458","","David","Calthorpe","Kangaroos","","","1973-08-17","0","0","","","114","70"
"1468","","Warren","Campbell","Kangaroos","","","1974-10-19","0","0","","","19","17"
"243","","Brett","Chandler","Kangaroos","","","1975-07-11","0","0","","","72","8"
"696","","Jeremy","Clayton","Kangaroos","","","1981-02-09","0","0","","","8","6"
"1266","","Shane","Clayton","Kangaroos","","","1978-10-24","0","0","","","117","52"
"811","960338","Leigh","Colbert","Kangaroos","","2","1975-06-07","0","0","","","209","64"
"428","","Darren","Crocker","Kangaroos","","","1967-03-26","0","0","","","165","119"
"668","","Jason","Daniltchenko","Kangaroos","","","1975-09-02","0","0","","","29","18"
"555","","Gary","Dhurrkay","Kangaroos","","","1974-03-04","0","0","","","72","66"
"108","","Anthony","Dwyer","Kangaroos","","","1970-01-01","0","0","","","30","27"
"590","","Greg","Eppelstun","Kangaroos","","","1966-11-16","0","0","","","103","1"
"612","","Ian","Fairley","Kangaroos","","","1964-09-18","0","0","","","217","149"
"1117","","Peter","German","Kangaroos","","","1965-02-02","0","0","","","185","201"
"574","","Glenn","Gorman","Kangaroos","","","1976-01-26","0","0","","","2","0"
"302","","Chris","Groom","Kangaroos","","","1973-08-28","0","0","","","24","27"
"1271","","Shane","Harvey","Kangaroos","","","1983-01-03","0","0","","","14","13"
"879","","Mark","Hilton","Kangaroos","","","1979-12-27","0","0","","","1","0"
"48","","Alex","Ishchenko","Kangaroos","","","1964-04-20","0","0","","","142","37"
"547","","Gareth","John","Kangaroos","","","1972-01-17","0","0","","","22","3"
"755","","Julian","Kirzner","Kangaroos","","","1976-10-24","0","0","","","4","6"
"498","","Dean","Laidley","Kangaroos","","","1967-03-27","0","0","","","151","15"
"20","","Adam","Lange","Kangaroos","","","1979-01-12","0","0","","","28","22"
"947","","Matthew","Larkin","Kangaroos","","","1964-08-19","0","0","","","172","143"
"1515","240709","Brent","LeCras","Kangaroos","","40","1981-10-12","0","0","","","6","1"
"535","","Eric","Lissenden","Kangaroos","","","0000-00-00","0","0","","","",""
"724","","John","Longmire","Kangaroos","","","1970-12-31","0","0","","","200","511"
"1457","200049","Troy","Makepeace","Kangaroos","","35","1979-03-06","0","0","","","139","37"
"40","","Adrian","McAdam","Kangaroos","","","1971-03-12","0","0","","","36","92"
"674","","Jason","McCartney","Kangaroos","","","1974-03-14","0","0","","","182","63"
"1218","","Sam","McFarlane","Kangaroos","","","1975-12-05","0","0","","","2","0"
"339","","Corey","McKernan","Kangaroos","","","1973-12-19","0","0","","","237","310"
"705","","Joe","McLaren","Kangaroos","","","1977-12-11","0","0","","","69","39"
"117","","Anthony","Mellington","Kangaroos","","","1974-07-27","0","0","","","44","43"
"513","","Dion","Miles","Kangaroos","","","1978-08-09","0","0","","","2","1"
"1160","","Ricky","Olarenshaw","Kangaroos","","","1973-02-01","0","0","","","83","14"
"1211","","Ryan","Pagan","Kangaroos","","","1977-07-12","0","0","","","3","0"
"2017","250711","Justin","Perkins","Kangaroos","","43","1983-01-07","0","0","","","4","0"
"1578","","Joel","Perry","Kangaroos","","37","1985-06-18","0","0","","","8","0"
"801","980004","Lance","Picioane","Kangaroos","","25","1980-06-07","0","0","","","77","28"
"206","","Bradley","Plain","Kangaroos","","","1969-09-25","0","0","","","56","96"
"895","","Mark","Porter","Kangaroos","","","1976-10-11","0","0","","","110","20"
"896","","Mark","Powell","Kangaroos","","41","1984-03-15","0","0","","","8","0"
"621","960415","Jade","Rawlings","Kangaroos","","27","1977-10-09","0","0","","","148","96"
"783","","Keenan","Reynolds","Kangaroos","","","1969-01-07","0","0","","","86","37"
"163","","Ben","Robbins","Kangaroos","","","1976-12-27","0","0","","","92","21"
"899","","Mark","Roberts","Kangaroos","","","1965-06-28","0","0","","","202","169"
"1225","960160","Saverio","Rocca","Kangaroos","","26","1973-11-20","0","0","","","257","748"
"1174","","Robert","Scott","Kangaroos","","","1969-03-01","0","0","","","245","222"
"354","","Craig","Sholl","Kangaroos","","","1967-12-30","0","0","","","235","165"
"1591","","Kris","Shore","Kangaroos","","","0000-00-00","0","0","","","",""
"1193","","Ross","Smith","Kangaroos","","","0000-00-00","0","0","","","",""
"729","","John","Spaull","Kangaroos","","","1977-08-20","0","0","","","8","5"
"201","","Brad","Stephens","Kangaroos","","","1979-07-11","0","0","","","2","0"
"120","","Anthony","Stevens","Kangaroos","","","1971-07-02","0","0","","","292","127"
"421","","Danny","Stevens","Kangaroos","","","1976-11-10","0","0","","","15","7"
"1000","990066","Michael","Stevens","Kangaroos","","12","1980-11-07","0","0","","","61","19"
"752","","Joshua","Thewlis","Kangaroos","","","0000-00-00","0","0","","","",""
"1519","240703","Cameron","Thurley","Kangaroos","","12","1981-11-26","0","0","","","12","12"
"131","220113","Ashley","Watson","Kangaroos","","1","1984-03-26","0","0","","","7","1"
"1104","","Paul","Wynd","Kangaroos","","","1976-05-02","0","0","","","3","0"
"10555","","John","Ahern","Melbourne","","","1970-09-10","","","","","2","0"
"40104","250345","Rohan","Bail","Melbourne","","44","1988-06-26","183","82","QLD","Mt Gravatt","71","28"
"10128","","Bret","Bailey","Melbourne","","","1964-01-22","","","","","81","39"
"10374","","Gary","Baker","Melbourne","","","","","","","","",""
"48218","1008855","Oskar","Baker","Melbourne","senior","33","1998-05-25","184","82","QLD","Aspley","13","4"
"46008","996498","Harley","Balic","Melbourne","","27","1997-01-05","187","82","VIC","Sandringham Dragons","4","3"
"11176","","Tony","Barnes","Melbourne","","","1956-05-16","","","","","7","6"
"2069","250245","Clint","Bartram","Melbourne","","3","1988-02-16","181","82","VIC","Geelong Falcons ","95","16"
"1611","250510","Matthew","Bate","Melbourne","","6","1987-05-24","192","91","VIC","Eastern Ranges","90","90"
"10006","","Adrian","Battiston","Melbourne","","","1963-09-16","","","","","105","78"
"143","","Ben","Beams","Melbourne","","","1978-08-17","0","0","","","23","17"
"49055","1008139","Toby","Bedford","Melbourne","senior","12","2000-05-27","178","69","VIC","Dandenong Stingrays","2","0"
"383","230008","Daniel","Bell","Melbourne","","21","1985-04-13","186","89","SA","Glenelg","66","1"
"42002","291594","Harley","Bennell","Melbourne","","13","1992-10-02","185","85","WA","Peel Thunder","88","98"
"423","","Darren","Bennett","Melbourne","","","1965-09-01","0","0","","","78","215"
"11099","","Stephen","Bickford","Melbourne","","","1960-09-27","","","","","15","4"
"10935","","Ray","Biffin","Melbourne","","","1949-05-06","","","","","170","131"
"329","960374","Clint","Bizzell","Melbourne","","3","1976-06-28","183","83","WA","Subiaco","163","79"
"2125","240273","Jace","Bode","Melbourne","","43","1987-09-14","183","82","SA","Sturt","9","3"
"10265","","Daryl","Bourke","Melbourne","","","1965-04-07","","","","","18","0"
"50121","1012825","Jake","Bowey","Melbourne","senior","17","2002-09-12","175","67","VIC","Sandringham Dragons","8","0"
"11068","","Shane","Braddy","Melbourne","","","1960-07-22","","","","","2","3"
"868","","Mark","Bradly","Melbourne","","","1977-01-24","0","0","","","4","3"
"49131","1014081","Austin","Bradtke","Melbourne","rookie","46","2000-05-27","204","91","VIC","Haileybury College","",""
"45002","298279","Angus","Brayshaw","Melbourne","senior","10","1996-01-09","187","87","VIC","Sandringham Dragons","120","45"
"1448","","Troy","Broadbridge","Melbourne","","","1980-10-05","0","0","","","40","2"
"44043","291867","Ben","Brown","Melbourne","senior","50","1992-11-20","200","101","VIC","Werribee","133","295"
"40048","290622","Mitch W.","Brown","Melbourne","rookie","38","1990-08-28","196","91","VIC","Sandringham Dragons","78","72"
"1027","980086","Nathan D.","Brown","Melbourne","","25","1976-08-14","183","83","WA","Subiaco","146","36"
"11069","","Shane","Burgmann","Melbourne","","","1974-01-07","","","","","1","0"
"1284","230022","Shannon","Byrnes","Melbourne","","10","1984-04-07","175","77","VIC","Murray Bushrangers","128","113"
"34","","Adrian","Campbell","Melbourne","","","1969-01-04","0","0","","","32","36"
"1576","","Joel","Campbell","Melbourne","","","0000-00-00","0","0","","","",""
"1162","210091","Robert","Campbell","Melbourne","","26","1982-06-02","199","109","VIC","Murray Bushrangers","116","25"
"1016","230277","Nathan","Carroll","Melbourne","","41","1980-10-20","191","91","WA","Claremont","71","1"
"1529","","Dale","Carson","Melbourne","","","0000-00-00","0","0","","","",""
"1036","","Nick","Carter","Melbourne","","","1978-04-28","0","0","","","25","6"
"11197","","Trevor","Castles","Melbourne","","","1961-04-19","","","","","1","0"
"11206","","Vin","Catoggio","Melbourne","","","1954-05-13","","","","","88","121"
"49112","1005330","Kade","Chandler","Melbourne","rookie","37","2000-01-13","174","75","SA","Norwood","2","0"
"10318","","Dean","Chiron","Melbourne","","","1961-03-27","","","","","37","21"
"1232","","Scott","Chisholm","Melbourne","","","1973-05-28","0","0","","","81","33"
"973","","Michael","Clark","Melbourne","","","1981-07-15","0","0","","","1","1"
"45","","Alastair","Clarkson","Melbourne","","","1968-04-27","0","0","","","134","85"
"10164","","Cameron","Clayton","Melbourne","","","1957-02-05","","","","","118","39"
"460","","David","Cockatoo-Collins","Melbourne","","","1978-04-01","0","0","","","2","0"
"518","","Don","Cockatoo-Collins","Melbourne","","","0000-00-00","0","0","","","",""
"10496","","Henry","Coles","Melbourne","","","1951-03-11","","","","","121","154"
"931","","Matthew","Collins","Melbourne","","","1977-02-02","0","0","","","43","7"
"10173","","Chris","Connolly","Melbourne","","","1963-03-25","","","","","84","38"
"626","","James","Cook","Melbourne","","","1974-01-07","0","0","","","77","139"
"42017","290625","Lucas","Cook","Melbourne","","21","1992-03-03","196","81","VIC","North Ballarat Rebels","",""
"10282","","David","Cordner","Melbourne","","","1962-05-25","","","","","58","67"
"42375","270174","Tom","Couch","Melbourne","","47","1988-06-17","177","79","VIC","Collingwood VFL","3","0"
"387","210049","Daniel","Cross","Melbourne","","18","1983-03-30","187","86","VIC","Murray Bushrangers","247","34"
"10122","","Brent","Crosswell","Melbourne","","","1950-08-08","","","","","222","257"
"429","","Darren","Cuthbertson","Melbourne","","","1970-04-07","0","0","","","32","43"
"10038","","Andrew","Dale","Melbourne","","","1962-04-19","","","","","2","0"
"1","200002","Aaron","Davey","Melbourne","","36","1983-06-10","177","74","VIC","Port Melbourne","178","177"
"42122","290795","Troy","Davis","Melbourne","","41","1992-06-10","192","90","VIC","Geelong Falcons","2","1"
"41109","290199","Majak","Daw","Melbourne","senior","28","1991-03-11","195","97","VIC","Western Jets","54","43"
"39503","260394","Chris","Dawes","Melbourne","","6","1988-05-16","193","105","VIC","Sandringham","120","130"
"11209","","Warren","Dean","Melbourne","","","1964-03-09","","","","","32","25"
"50242","0","Kye","Declase","Melbourne","rookie","0","1996-10-15","195","85","VIC","Werribee VFL","",""
"10564","","John","Dellamarta","Melbourne","","","1954-08-26","","","","","19","4"
"10082","","Barry","Denny","Melbourne","","","1953-05-10","","","","","22","3"
"10215","","Dale","Dickson","Melbourne","","","1962-07-03","","","","","86","23"
"11044","","Russell","Dickson","Melbourne","","","","","","","","",""
"10169","","Carl","Ditterich","Melbourne","","","1945-10-10","","","","","285","199"
"589","","Greg","Doyle","Melbourne","","","1970-09-24","0","0","","","31","17"
"10067","","Anthony","Dullard","Melbourne","","","","","","","","",""
"49144","1006106","Kyle","Dunkley","Melbourne","","48","2000-06-20","185","84","VIC","Gippsland Power","5","3"
"10544","","Jim","Durnan","Melbourne","","","1960-04-18","","","","","26","2"
"10525","","Jamie","Duursma","Melbourne","","","1963-11-14","","","","","59","4"
"10829","","Paul","Earley","Melbourne","","","1964-07-03","","","","","1","1"
"11019","","Roger","Ellingworth","Melbourne","","","1962-12-14","","","","","42","20"
"10153","","Bruce","Elliott","Melbourne","","","1956-07-30","","","","","5","0"
"10428","","Glenn","Elliott","Melbourne","","","1950-08-15","","","","","153","80"
"10974","","Robert","Elliott","Melbourne","","","1953-04-29","","","","","103","23"
"347","","Craig","Ellis","Melbourne","","","1975-06-04","0","0","","","122","7"
"11182","","Tony","Elshaug","Melbourne","","","1960-07-19","","","","","137","171"
"42175","294741","Michael","Evans","Melbourne","","32","1992-07-13","180","75","WA","Claremont","16","7"
"937","","Matthew","Febey","Melbourne","","","1969-08-19","0","0","","","143","44"
"1350","","Steven","Febey","Melbourne","","","1969-08-19","0","0","","","258","40"
"1203","230252","Ryan","Ferguson","Melbourne","","35","1981-09-29","183","83","WA","Subiaco","47","6"
"11149","","Ted","Fidge","Melbourne","","","1963-06-07","","","","","42","61"
"47101","1000840","Lachlan","Filipovic","Melbourne","","47","1998-08-29","200","92","VIC","Sandringham Dragons","0","0"
"1486","","Adam","Fisher","Melbourne","","","0000-00-00","0","0","","","",""
"11036","","Ross","Fisher","Melbourne","","","1964-06-09","","","","","1","0"
"11073","","Shane","Fitzsimmons","Melbourne","","","1955-12-24","","","","","63","33"
"10287","","David","Flintoff","Melbourne","","","1964-01-11","","","","","32","20"
"10977","","Robert","Flower","Melbourne","","","1955-08-05","","","","","272","315"
"11172","","Tom","Flower","Melbourne","","","1957-12-03","","","","","26","28"
"10040","","Andrew","Ford","Melbourne","","","1970-09-16","","","","","8","1"
"10643","","Laurie","Fowler","Melbourne","","","1951-12-29","","","","","189","25"
"48216","1001438","Bayley","Fritsch","Melbourne","senior","31","1996-12-06","188","82","VIC","Casey Demons","86","122"
"1191","","Ross","Funcke","Melbourne","","","1977-11-16","0","0","","","40","5"
"10652","","Len","Gandini","Melbourne","","","1962-01-05","","","","","5","1"
"39531","270830","Colin","Garland","Melbourne","","20","1988-04-28","191","90","TAS","Tassie Mariners","141","16"
"40117","270653","Jeff","Garlett","Melbourne","","36","1989-08-03","180","75","WA","Swan Districts","185","321"
"374","","Damien","Gaspar","Melbourne","","","1975-03-28","0","0","","","29","0"
"10456","","Graham","Gaunt","Melbourne","","","1953-08-02","","","","","88","40"
"41056","290528","Max","Gawn","Melbourne","senior","11","1991-12-30","208","109","VIC","Sandringham Dragons","160","75"
"44126","281292","Alexis","Georgiou","Melbourne","","41","1990-02-01","187","88","SA","Norwood","7","0"
"2126","","Andre","Gianfagna","Melbourne","","42","1987-12-04","0","0","","","0","0"
"10429","","Glenn","Giles","Melbourne","","","1956-11-14","","","","","2","0"
"10871","","Peter","Giles","Melbourne","","","1958-06-10","","","","","124","32"
"40088","280125","Tom","Gillies","Melbourne","","27","1990-03-07","192","93","VIC","Dandenong Stingrays","15","1"
"1312","200089","Simon","Godfrey","Melbourne","","30","1980-10-18","183","83","WA","Subiaco","105","23"
"100","","Andy","Goodwin","Melbourne","","","1963-06-29","0","0","","","73","9"
"11223","","Wayne","Gordon","Melbourne","","","1954-07-11","","","","","101","28"
"11074","","Shane","Grambeau","Melbourne","","","1952-10-17","","","","","111","47"
"463","","David","Grant","Melbourne","","","1966-08-07","0","0","","","198","75"
"187","200054","Brad","Green","Melbourne","","18","1981-03-13","184","83","VIC","Northern Knights","241","331"
"39647","261297","Jack","Grimes","Melbourne","","31","1989-05-11","187","85","VIC","Northern Knights","100","11"
"11007","","Rod","Grinter","Melbourne","","","1965-05-26","","","","","134","57"
"1180","","Rodney","Grinter","Melbourne","","","0000-00-00","0","0","","","",""
"11142","","Stewart","Gull","Melbourne","","","1951-06-24","","","","","89","152"
"10873","","Peter","Hamilton","Melbourne","","","","","","","","",""
"10382","","Gary","Hardeman","Melbourne","","","1950-02-26","","","","","219","113"
"44114","297899","James","Harmes","Melbourne","senior","4","1995-10-05","185","82","VIC","Dandenong Stingrays","123","65"
"39596","0","Daniel","Hayes","Melbourne","","42","1990-06-07","183","83","WA","Subiaco","",""
"40124","280105","Rhys","Healey","Melbourne","","50","1990-04-13","185","78","VIC","Bendigo Pioneers","",""
"10420","","Gerard","Healy","Melbourne","","","1961-03-01","","","","","211","276"
"592","","Greg","Healy","Melbourne","","","1965-09-16","0","0","","","141","167"
"908","","Martin","Heppell","Melbourne","","","1974-11-14","0","0","","","7","0"
"42158","290160","Michael","Hibberd","Melbourne","senior","14","1990-01-03","186","90","VIC","Frankston","173","14"
"10981","","Robert","Hickmott","Melbourne","","","1969-01-28","","","","","2","0"
"693","","Jeff","Hilton","Melbourne","","","1972-05-27","0","0","","","49","29"
"10938","","Ray","Holden","Melbourne","","","1959-09-03","","","","","3","1"
"154","960520","Ben","Holland","Melbourne","","4","1977-05-10","197","97","SA","North Adelaide","191","179"
"1081","","Paul","Hopgood","Melbourne","","","1973-07-21","0","0","","","113","10"
"49087","996692","Marty","Hore","Melbourne","senior","34","1996-03-05","190","84","VIC","Collingwood VFL","14","1"
"10744","","Michael","Howard","Melbourne","","","1965-03-08","","","","","2","0"
"2127","250572","Daniel","Hughes","Melbourne","","38","1986-10-12","186","82","VIC","Sandringham Dragons","0","0"
"10231","","Danny","Hughes","Melbourne","","","1986-12-10","","","","","2","2"
"46087","993835","Liam","Hulett","Melbourne","","27","1997-03-17","193","90","VIC","Dandenong Stingrays","",""
"10457","","Graham","Hunnibell","Melbourne","","","1955-01-02","","","","","12","2"
"44109","994385","Jayden","Hunt","Melbourne","senior","29","1995-04-03","187","82","VIC","Brighton Grammar","94","43"
"280","","Cameron","Hunter","Melbourne","","","1984-03-30","0","0","","","2","0"
"10129","","Bret","Hutchinson","Melbourne","","","1964-03-06","","","","","1","0"
"10478","","Greg","Hutchison","Melbourne","","","1957-06-13","","","","","96","21"
"11107","","Stephen","Icke","Melbourne","","","","","","","","",""
"111","","Anthony","Ingerson","Melbourne","","","1969-10-13","0","0","","","158","40"
"496","","Dean","Irving","Melbourne","","","1966-09-01","0","0","","","66","13"
"49907","1009399","Luke","Jackson","Melbourne","senior","6","2001-09-29","198","94","WA","East Fremantle","31","19"
"10685","","Mark","Jackson","Melbourne","","","1959-08-30","","","","","82","308"
"10960","","Ricky","Jackson","Melbourne","","","1967-06-19","","","","","80","131"
"10008","","Alan","Jarrott","Melbourne","","","1956-08-17","","","","","170","57"
"40024","281280","Neville","Jetta","Melbourne","senior","39","1990-02-12","180","83","WA","Swan Districts","159","24"
"10010","","Alan","Johnson","Melbourne","","","1956-11-20","","","","","135","95"
"42177","291447","Cameron","Johnston","Melbourne","","20","1992-02-24","181","78","VIC","Geelong Falcons","",""
"47090","993996","Dion","Johnstone","Melbourne","","37","1998-07-01","179","77","VIC","Oakleigh Chargers","0","0"
"43108","296027","Matt","Jones","Melbourne","","45","1987-10-18","188","81","VIC","Box Hill Hawks","61","11"
"2031","250222","Nathan","Jones","Melbourne","senior","2","1988-01-20","180","87","VIC","Dandenong Stingrays","301","141"
"49073","1013409","James","Jordon","Melbourne","rookie","23","2000-12-20","186","80","VIC","Oakleigh Chargers","22","6"
"40112","260952","Liam","Jurrah","Melbourne","","24","1988-09-22","188","84","NT","Yuendemu Magpies","35","81"
"10881","","Peter","Keenan","Melbourne","","","1951-04-07","","","","","213","123"
"47117","992465","Declan","Keilty","Melbourne","","45","1995-05-08","194","93","VIC","Casey Scorpions","2","0"
"43010","293431","Ben","Kennedy","Melbourne","","35","1994-03-03","174","76","SA","Glenelg","40","28"
"44025","296343","Jay","Kennedy-Harris","Melbourne","","24","1995-03-21","173","75","VIC","Oakleigh Chargers","39","12"
"44049","298128","Max M.","King","Melbourne","","47","1995-09-24","200","89","VIC","Murray Bushrangers","",""
"46086","993823","Mitchell","King","Melbourne","","34","1997-01-01","200","99","VIC","Murray Bushrangers","0","0"
"10817","","Nigel","Kol","Melbourne","","","1962-01-01","","","","","30","13"
"44005","296209","Kade","Kolodjashnij","Melbourne","","16","1995-08-09","190","86","TAS","Launceston","80","14"
"11199","","Trevor","Korn","Melbourne","","","1959-01-24","","","","","3","1"
"438","","Darren","Kowal","Melbourne","","","1972-06-18","0","0","","","105","46"
"601","","Hayden","Lamaro","Melbourne","","","1978-10-03","0","0","","","2","0"
"310","","Chris","Lamb","Melbourne","","","1981-03-11","0","0","","","21","1"
"75","","Andrew","Lamprill","Melbourne","","","1969-05-04","0","0","","","36","3"
"45071","298264","Ed","Langdon","Melbourne","senior","15","1996-02-01","182","78","VIC","Sandringham Dragons","110","49"
"50122","1012826","Bailey","Laurie","Melbourne","senior","16","2002-03-24","179","78","VIC","Oakleigh Chargers","",""
"42176","291592","Kelvin","Lawrence","Melbourne","","45","1992-10-14","180","75","WA","Peel Thunder","",""
"76","","Andrew","Leoncelli","Melbourne","","","1974-07-17","0","0","","","146","66"
"45003","298281","Jake","Lever","Melbourne","senior","8","1996-03-05","195","91","VIC","Calder Cannons","118","3"
"1582","250089","Jordan","Lewis","Melbourne","","6","1986-04-24","186","87","VIC","Geelong Falcons","318","161"
"49143","298390","Jay","Lockhart","Melbourne","senior","41","1996-02-03","177","75","TAS","Casey Demons","22","9"
"10063","","Andy","Lovell","Melbourne","","","1970-07-28","","","","","164","166"
"253","","Brett","Lovett","Melbourne","","","1966-05-20","0","0","","","235","48"
"576","","Glenn","Lovett","Melbourne","","","1969-07-23","0","0","","","127","74"
"1559","240073","Heritier","Lumumba","Melbourne","","8","1986-11-15","188","92","WA","Claremont","222","29"
"549","","Garry","Lyon","Melbourne","","","1967-09-13","0","0","","","226","426"
"709","230130","Joel","MacDonald","Melbourne","","28","1984-10-10","188","88","QLD","Mt Gravatt","124","6"
"10710","","Mathew","Mahoney","Melbourne","","","1968-12-12","","","","","6","0"
"11188","","Tony","Martyn","Melbourne","","","1957-03-09","","","","","32","5"
"42006","281085","Steven","May","Melbourne","senior","1","1992-01-10","193","100","NT","Southern Districts","172","23"
"47132","1007125","Corey","Maynard","Melbourne","","20","1991-10-07","185","91","QLD","Townsville Crocs","2","1"
"10888","","Peter","Maynard","Melbourne","","","1960-06-28","","","","","8","1"
"11113","","Stephen","McCarthy","Melbourne","","","1962-05-18","","","","","12","9"
"115","","Anthony","McDonald","Melbourne","","","1972-06-13","0","0","","","104","41"
"42125","291533","Tom","McDonald","Melbourne","senior","25","1992-09-18","194","99","VIC","North Ballarat","194","142"
"10272","","Dave","McGlashan","Melbourne","","","1958-01-02","","","","","6","7"
