,fanfooty_player_id,fanfooty_afl_player_id,fanfooty_first_name,fanfooty_surname,fanfooty_team,fanfooty_status,fanfooty_number,fanfooty_birth_date,fanfooty_height,fanfooty_weight,fanfooty_state_of_origin,fanfooty_recruited_from,fanfooty_games,fanfooty_goals,short_team
2508,49111,1006159.0,Damon,Greaves,Hawthorn,rookie,44.0,2000-04-25,186.0,77.0,WA,East Perth,,,HAW
2510,1351,210028.0,Steven,Greene,Hawthorn,,29.0,1982-01-25,0.0,0.0,,,42.0,11.0,HAW
2512,225,200060.0,Brent,Guerra,Hawthorn,,18.0,1982-05-29,182.0,90.0,VIC,Bendigo Pioneers,240.0,102.0,HAW
2513,41085,291351.0,Jack,Gunston,Hawthorn,senior,19.0,1991-10-16,193.0,87.0,VIC,Sandringham Dragons,201.0,380.0,HAW
2514,465,220036.0,David,Hale,Hawthorn,,20.0,1984-05-22,201.0,102.0,QLD,Broadbeach,230.0,212.0,HAW
2516,47105,1001043.0,Oliver,Hanrahan,Hawthorn,senior,41.0,1998-08-27,181.0,75.0,VIC,St Kevin's College,13.0,9.0,HAW
2517,45161,990589.0,Jared,Hardisty,Hawthorn,,44.0,1996-03-07,178.0,86.0,WA,Claremont,,,HAW
2518,46033,993794.0,Blake,Hardwick,Hawthorn,senior,15.0,1997-02-05,181.0,79.0,VIC,Eastern Ranges,75.0,5.0,HAW
2519,42307,294077.0,Michael,Hartley,Hawthorn,senior,27.0,1993-06-07,199.0,100.0,NSW,Penrith,44.0,1.0,HAW
2522,44133,296383.0,Kurt,Heatherley,Hawthorn,,34.0,1995-01-01,193.0,90.0,VIC,Sandringham Dragons,5.0,0.0,HAW
2524,40121,291201.0,Ricky,Henderson,Hawthorn,senior,31.0,1988-09-11,188.0,89.0,VIC,Trentham,159.0,79.0,HAW
2527,1042,960380.0,Nick,Holland,Hawthorn,,2.0,1974-07-29,0.0,0.0,,,179.0,239.0,HAW
2528,2086,250381.0,Rhan,Hooper,Hawthorn,,20.0,1988-01-09,177.0,72.0,QLD,Ipswich,54.0,56.0,HAW
2530,45045,992462.0,Daniel,Howe,Hawthorn,senior,17.0,1995-12-04,191.0,87.0,VIC,Murray Bushrangers,62.0,11.0,HAW
2533,44022,296254.0,Jarman,Impey,Hawthorn,senior,4.0,1995-07-09,178.0,82.0,VIC,Murray Bushrangers,118.0,52.0,HAW
2534,415,990034.0,Danny,Jacobs,Hawthorn,,8.0,1980-06-25,189.0,94.0,VIC,South Melbourne District,126.0,29.0,HAW
2535,49975,1005150.0,Emerson,Jeka,Hawthorn,rookie,39.0,2001-09-18,197.0,87.0,VIC,Western Jets,,,HAW
2537,48131,998390.0,Changkuoth,Jiath,Hawthorn,senior,29.0,1999-06-13,185.0,74.0,VIC,Gipplsand Power,2.0,0.0,HAW
2538,1083,230108.0,Paul,Johnson,Hawthorn,,11.0,1984-06-26,199.0,105.0,VIC,Dandenong Stingrays,,,HAW
2539,40153,281002.0,Michael,Johnston,Hawthorn,,46.0,1991-03-09,181.0,77.0,NSW,East Coast Eagles,,,HAW
2541,48125,1004991.0,Harry,Jones,Hawthorn,rookie,40.0,1999-03-15,185.0,80.0,VIC,Murray Bushrangers,1.0,0.0,HAW
2544,41122,271208.0,Jarrod,Kayler-Thomson,Hawthorn,,45.0,1985-07-26,187.0,87.0,WA,Perth,3.0,1.0,HAW
2547,39570,250218.0,Haydn,Kiel,Hawthorn,,46.0,1988-01-15,180.0,84.0,QLD,Southport,0.0,0.0,HAW
2552,49083,1006030.0,Jacob,Koschitzke,Hawthorn,senior,34.0,2000-07-11,196.0,94.0,VIC,Murray Bushrangers,,,HAW
2554,1155,220060.0,Rick,Ladson,Hawthorn,,4.0,1984-02-18,181.0,86.0,VIC,Bendigo Pioneers,125.0,45.0,HAW
2555,262,220039.0,Brian,Lake,Hawthorn,,17.0,1982-02-27,195.0,104.0,SA,Woodville-West Torrens,244.0,33.0,HAW
2557,45186,999241.0,Lachlan,Langford,Hawthorn,,46.0,1996-01-01,189.0,83.0,VIC,Melbourne Grammar,,,HAW
2558,42104,290683.0,Will,Langford,Hawthorn,,0.0,1992-07-03,187.0,83.0,NSW,Easts,72.0,24.0,HAW
2560,102,960414.0,Angelo,Lekkas,Hawthorn,,37.0,1976-06-29,0.0,0.0,,,180.0,120.0,HAW
2561,47097,1000887.0,Mitch,Lewis,Hawthorn,senior,2.0,1998-10-14,198.0,95.0,VIC,Calder Cannons,18.0,21.0,HAW
2562,42127,294178.0,Angus,Litherland,Hawthorn,,17.0,1992-10-12,190.0,86.0,WA,Claremont,25.0,1.0,HAW
2563,1613,240542.0,Matt,Little,Hawthorn,,28.0,1986-01-03,183.0,83.0,WA,Subiaco,1.0,0.0,HAW
2565,46039,993960.0,Kieran,Lovell,Hawthorn,,21.0,1997-05-16,174.0,80.0,TAS,Kingston Rvoers,2.0,0.0,HAW
2567,49933,1009421.0,Finn,Maginness,Hawthorn,senior,32.0,2001-02-23,187.0,80.0,VIC,Sandringham Dragons,,,HAW
2569,42105,290669.0,Jack H.,Mahony,Hawthorn,,49.0,1992-05-07,179.0,78.0,NSW,Woollongong,,,HAW
2573,41151,291731.0,Broc,McCauley,Hawthorn,,40.0,1986-12-20,202.0,98.0,QLD,Southport,,,HAW
2575,39657,261323.0,Ben,McEvoy,Hawthorn,senior,7.0,1989-07-11,200.0,102.0,VIC,Murray Bushrangers,216.0,87.0,HAW
2579,45063,992018.0,Teia,Miles,Hawthorn,,42.0,1996-02-11,180.0,70.0,VIC,Geelong Falcons,12.0,5.0,HAW
2580,1555,240070.0,Harry,Miller,Hawthorn,,14.0,1985-06-11,0.0,0.0,,,18.0,13.0,HAW
2581,45173,298453.0,Jermaine,Miller-Lewis,Hawthorn,,45.0,1996-02-23,187.0,75.0,WA,South Fremantle,,,HAW
2582,40054,280059.0,Riley,Milne,Hawthorn,,32.0,1990-07-20,193.0,78.0,VIC,Murray Bushrangers,3.0,0.0,HAW
2583,42388,296452.0,Darren,Minchington,Hawthorn,rookie,38.0,1993-12-09,179.0,81.0,VIC,Dandenong Stingrays,30.0,22.0,HAW
2584,44055,291334.0,David,Mirra,Hawthorn,,32.0,1991-03-20,186.0,90.0,VIC,Box Hill Hawks,11.0,0.0,HAW
2585,42258,291856.0,Tom,Mitchell,Hawthorn,senior,3.0,1993-05-31,182.0,84.0,WA,Claremont,119.0,62.0,HAW
2586,42311,261189.0,Tim,Mohr,Hawthorn,,39.0,1988-10-19,196.0,104.0,VIC,Casey Scorpions,48.0,1.0,HAW
2588,48140,1006314.0,Dylan,Moore,Hawthorn,senior,36.0,1999-08-04,176.0,70.0,VIC,Eastern Ranges,7.0,2.0,HAW
2590,49961,1008537.0,Josh,Morris,Hawthorn,senior,35.0,2001-11-07,186.0,76.0,SA,Woodville-West Torrens,3.0,1.0,HAW
2591,47034,1000963.0,Harry,Morrison,Hawthorn,senior,1.0,1998-11-12,180.0,79.0,VIC,Murray Bushrangers,38.0,5.0,HAW
2593,39521,260806.0,Jarryd,Morton,Hawthorn,,19.0,1988-10-05,191.0,86.0,WA,Claremont,22.0,12.0,HAW
2594,39523,250351.0,Garry,Moss,Hawthorn,,28.0,1988-07-05,179.0,74.0,WA,East Perth,14.0,12.0,HAW
2597,2033,260279.0,Beau,Muston,Hawthorn,,17.0,1987-03-01,189.0,86.0,VIC,Murray Bushrangers,13.0,8.0,HAW
2598,47131,1007124.0,Conor,Nash,Hawthorn,senior,11.0,1998-07-28,197.0,93.0,,Leinster (Ireland),20.0,11.0,HAW
2599,177,230161.0,Bo,Nixon,Hawthorn,,34.0,1984-07-25,0.0,0.0,,,4.0,0.0,HAW
2601,43052,296041.0,Tim,O'Brien,Hawthorn,senior,23.0,1994-03-28,193.0,90.0,SA,Glenelg,71.0,54.0,HAW
2604,42265,294613.0,Jaeger,O'Meara,Hawthorn,senior,10.0,1994-02-23,183.0,82.0,WA,Dongara,101.0,56.0,HAW
2605,43004,294615.0,Jono,O'Rourke,Hawthorn,,13.0,1994-04-21,184.0,80.0,VIC,Calder Cannons,21.0,4.0,HAW
2607,993,210092.0,Michael,Osborne,Hawthorn,,7.0,1982-07-29,178.0,81.0,QLD,Labrador,166.0,109.0,HAW
2609,1490,250690.0,Adam,Pattison,Hawthorn,,47.0,1986-03-05,197.0,99.0,VIC,Northern Knights,66.0,16.0,HAW
2610,42236,291821.0,Jonathon,Patton,Hawthorn,senior,25.0,1993-05-20,198.0,102.0,VIC,Eastern Ranges,92.0,129.0,HAW
2611,49990,1011873.0,Harrison,Pepper,Hawthorn,rookie,42.0,2001-08-09,180.0,83.0,VIC,Gippsland Power,,,HAW
2612,39542,270854.0,Carl,Peterson,Hawthorn,,48.0,1987-07-03,183.0,70.0,WA,St Marys,17.0,13.0,HAW
2617,42135,260710.0,Paul,Puopolo,Hawthorn,senior,28.0,1987-12-02,173.0,78.0,SA,Norwood,193.0,181.0,HAW
2618,49991,1001024.0,Ned,Reeves,Hawthorn,rookie,43.0,1998-10-31,208.0,96.0,VIC,Oakleigh Chargers,,,HAW
2622,1047,210021.0,Nick,Ries,Hawthorn,,16.0,1982-07-14,0.0,0.0,,,81.0,18.0,HAW
2623,39639,260955.0,Cyril,Rioli,Hawthorn,,33.0,1989-07-14,177.0,80.0,NT,St Marys,189.0,275.0,HAW
2627,39593,260258.0,Ben,Ross,Hawthorn,,21.0,1988-09-21,179.0,79.0,VIC,Gippsland Power,18.0,5.0,HAW
2628,48223,1004919.0,Jackson,Ross,Hawthorn,senior,37.0,1999-06-22,193.0,79.0,VIC,Eastern Ranges,0.0,0.0,HAW
2629,1568,240357.0,Jarryd,Roughead,Hawthorn,,2.0,1987-01-23,193.0,98.0,VIC,Gippsland Power,282.0,576.0,HAW
2632,42172,291537.0,Thomas,Schneider,Hawthorn,,45.0,1992-09-30,178.0,77.0,VIC,Oakleigh Chargers,,,HAW
2633,40044,281301.0,Ryan,Schoenmakers,Hawthorn,,25.0,1990-11-08,195.0,93.0,SA,Norwood,121.0,51.0,HAW
2637,47014,998114.0,Jack,Scrimshaw,Hawthorn,senior,14.0,1998-09-04,193.0,88.0,VIC,Sandringham Dragons,20.0,0.0,HAW
2638,41001,280969.0,Tom,Scully,Hawthorn,senior,21.0,1991-05-15,181.0,80.0,VIC,Dandenong Stingrays,182.0,86.0,HAW
2639,198,230197.0,Brad,Sewell,Hawthorn,,12.0,1984-02-02,181.0,86.0,VIC,North Ballarat Rebels,194.0,32.0,HAW
2640,40067,280737.0,Liam,Shiels,Hawthorn,senior,26.0,1991-04-29,183.0,84.0,VIC,Eastern Ranges,214.0,78.0,HAW
2641,44040,297566.0,James,Sicily,Hawthorn,senior,6.0,1995-01-06,186.0,87.0,VIC,Western Jets,92.0,58.0,HAW
2642,1470,210062.0,Wayde,Skipper,Hawthorn,,42.0,1983-03-01,193.0,90.0,WA,West Perth,60.0,20.0,HAW
2643,42107,294877.0,Isaac,Smith,Hawthorn,senior,16.0,1988-12-30,188.0,83.0,VIC,North Ballarat,209.0,165.0,HAW
2644,712,216245.0,Joel H.,Smith,Hawthorn,,11.0,1977-05-03,183.0,83.0,WA,Subiaco,221.0,90.0,HAW
2645,2060,250654.0,Matt,Spangher,Hawthorn,,27.0,1987-04-23,194.0,95.0,VIC,Eastern Ranges,55.0,12.0,HAW
2647,46051,993859.0,Kade,Stewart,Hawthorn,,40.0,1997-01-16,180.0,70.0,WA,South Fremantle,7.0,5.0,HAW
2648,39702,261175.0,Cameron,Stokes,Hawthorn,,44.0,1989-07-02,174.0,74.0,NT,Darwin,20.0,8.0,HAW
2649,41092,280471.0,Ben,Stratton,Hawthorn,senior,24.0,1989-03-01,189.0,88.0,WA,East Perth,197.0,1.0,HAW
2650,46044,999367.0,Luke,Surman,Hawthorn,,38.0,1997-12-07,196.0,97.0,SA,Norwood,,,HAW
2653,44135,296392.0,Shem-Kalvin,Tatupu,Hawthorn,,47.0,1995-11-30,197.0,105.0,,Oakleigh Chargers,,,HAW
2654,1652,250707.0,Simon,Taylor,Hawthorn,,13.0,1982-08-18,200.0,105.0,VIC,Box Hill Hawks,,,HAW
2655,39519,240328.0,Mitch,Thorp,Hawthorn,,19.0,1988-12-25,194.0,87.0,TAS,South Launceston,1.0,1.0,HAW
2656,1586,240725.0,Josh,Thurgood,Hawthorn,,33.0,1985-06-05,183.0,83.0,WA,Subiaco,13.0,1.0,HAW
2659,2056,250664.0,Travis,Tuck,Hawthorn,,22.0,1987-09-07,188.0,88.0,VIC,Dandenong Stingrays,20.0,1.0,HAW
2662,1154,980048.0,Richard,Vandenberg,Hawthorn,,21.0,1990-06-07,183.0,83.0,WA,Subiaco,,,HAW
2663,40011,270941.0,Tyrone,Vickery,Hawthorn,,27.0,1990-05-31,200.0,95.0,VIC,Sandringham Dragons,125.0,160.0,HAW
2665,49092,1002590.0,Mathew,Walker,Hawthorn,senior,33.0,2000-02-14,188.0,84.0,VIC,GWS Academy,,,HAW
2668,41044,291300.0,Derick,Wanganeen,Hawthorn,,36.0,1991-02-05,174.0,68.0,SA,Port Lincoln,1.0,0.0,HAW
2669,44080,296232.0,Zac,Webster,Hawthorn,,31.0,1995-08-11,180.0,71.0,TAS,Glenorchy,,,HAW
2670,39640,261386.0,Brendan,Whitecross,Hawthorn,,11.0,1990-01-25,183.0,85.0,QLD,Zillmere,110.0,45.0,HAW
2674,41097,281032.0,Jordan,Williams,Hawthorn,,40.0,1991-05-06,185.0,80.0,VIC,Bendigo Pioneers,,,HAW
2675,44045,296279.0,Dallas,Willsmore,Hawthorn,,20.0,1995-05-29,191.0,85.0,VIC,North Ballarat Rebels,2.0,0.0,HAW
2677,42251,291962.0,Chad,Wingard,Hawthorn,senior,20.0,1993-07-29,183.0,85.0,SA,Sturt,171.0,257.0,HAW
2679,42279,291772.0,Alex,Woodward,Hawthorn,,39.0,1993-06-11,179.0,79.0,VIC,Sandringham Dragons,2.0,0.0,HAW
2680,48126,1002222.0,James,Worpel,Hawthorn,senior,5.0,1999-01-24,185.0,85.0,VIC,Geelong Falcons,43.0,14.0,HAW
2685,713,220004.0,John,Baird,Kangaroos,,27.0,1980-06-11,0.0,0.0,,,46.0,7.0,
2696,811,960338.0,Leigh,Colbert,Kangaroos,,2.0,1975-06-07,0.0,0.0,,,209.0,64.0,
2714,1515,240709.0,Brent,LeCras,Kangaroos,,40.0,1981-10-12,0.0,0.0,,,6.0,1.0,
2717,1457,200049.0,Troy,Makepeace,Kangaroos,,35.0,1979-03-06,0.0,0.0,,,139.0,37.0,
2727,2017,250711.0,Justin,Perkins,Kangaroos,,43.0,1983-01-07,0.0,0.0,,,4.0,0.0,
2729,801,980004.0,Lance,Picioane,Kangaroos,,25.0,1980-06-07,0.0,0.0,,,77.0,28.0,
2733,621,960415.0,Jade,Rawlings,Kangaroos,,27.0,1977-10-09,0.0,0.0,,,148.0,96.0,
2737,1225,960160.0,Saverio,Rocca,Kangaroos,,26.0,1973-11-20,0.0,0.0,,,257.0,748.0,
2746,1000,990066.0,Michael,Stevens,Kangaroos,,12.0,1980-11-07,0.0,0.0,,,61.0,19.0,
2748,1519,240703.0,Cameron,Thurley,Kangaroos,,12.0,1981-11-26,0.0,0.0,,,12.0,12.0,
2749,131,220113.0,Ashley,Watson,Kangaroos,,1.0,1984-03-26,0.0,0.0,,,7.0,1.0,
2752,40104,250345.0,Rohan,Bail,Melbourne,,44.0,1988-06-26,183.0,82.0,QLD,Mt Gravatt,71.0,28.0,MEL
2755,48218,1008855.0,Oskar,Baker,Melbourne,senior,33.0,1998-05-25,184.0,82.0,QLD,Aspley,9.0,2.0,MEL
2756,46008,996498.0,Harley,Balic,Melbourne,,27.0,1997-01-05,187.0,82.0,VIC,Sandringham Dragons,4.0,3.0,MEL
2758,2069,250245.0,Clint,Bartram,Melbourne,,3.0,1988-02-16,181.0,82.0,VIC,Geelong Falcons ,95.0,16.0,MEL
2759,1611,250510.0,Matthew,Bate,Melbourne,,6.0,1987-05-24,192.0,91.0,VIC,Eastern Ranges,90.0,90.0,MEL
2762,49055,1008139.0,Toby,Bedford,Melbourne,senior,12.0,2000-05-27,178.0,69.0,VIC,Dandenong Stingrays,1.0,0.0,MEL
2763,383,230008.0,Daniel,Bell,Melbourne,,21.0,1985-04-13,186.0,89.0,SA,Glenelg,66.0,1.0,MEL
2764,42002,291594.0,Harley,Bennell,Melbourne,senior,13.0,1992-10-02,185.0,85.0,WA,Peel Thunder,88.0,98.0,MEL
2768,329,960374.0,Clint,Bizzell,Melbourne,,3.0,1976-06-28,183.0,83.0,WA,Subiaco,163.0,79.0,MEL
2769,2125,240273.0,Jace,Bode,Melbourne,,43.0,1987-09-14,183.0,82.0,SA,Sturt,9.0,3.0,MEL
2773,49131,1014081.0,Austin,Bradtke,Melbourne,rookie,46.0,2000-05-27,204.0,91.0,VIC,Haileybury College,,,MEL
2774,45002,298279.0,Angus,Brayshaw,Melbourne,senior,10.0,1996-01-09,187.0,87.0,VIC,Sandringham Dragons,90.0,40.0,MEL
2776,40048,290622.0,Mitch W.,Brown,Melbourne,rookie,38.0,1990-08-28,196.0,91.0,VIC,Sandringham Dragons,73.0,68.0,MEL
2777,1027,980086.0,Nathan D.,Brown,Melbourne,,25.0,1976-08-14,183.0,83.0,WA,Subiaco,146.0,36.0,MEL
2779,1284,230022.0,Shannon,Byrnes,Melbourne,,10.0,1984-04-07,175.0,77.0,VIC,Murray Bushrangers,128.0,113.0,MEL
2782,1162,210091.0,Robert,Campbell,Melbourne,,26.0,1982-06-02,199.0,109.0,VIC,Murray Bushrangers,116.0,25.0,MEL
2783,1016,230277.0,Nathan,Carroll,Melbourne,,41.0,1980-10-20,191.0,91.0,WA,Claremont,71.0,1.0,MEL
2788,49112,1005330.0,Kade,Chandler,Melbourne,rookie,37.0,2000-01-13,174.0,75.0,SA,Norwood,1.0,0.0,MEL
2800,42017,290625.0,Lucas,Cook,Melbourne,,21.0,1992-03-03,196.0,81.0,VIC,North Ballarat Rebels,,,MEL
2802,42375,270174.0,Tom,Couch,Melbourne,,47.0,1988-06-17,177.0,79.0,VIC,Collingwood VFL,3.0,0.0,MEL
2803,387,210049.0,Daniel,Cross,Melbourne,,18.0,1983-03-30,187.0,86.0,VIC,Murray Bushrangers,247.0,34.0,MEL
2807,1,200002.0,Aaron,Davey,Melbourne,,36.0,1983-06-10,177.0,74.0,VIC,Port Melbourne,178.0,177.0,MEL
2808,42122,290795.0,Troy,Davis,Melbourne,,41.0,1992-06-10,192.0,90.0,VIC,Geelong Falcons,2.0,1.0,MEL
2809,39503,260394.0,Chris,Dawes,Melbourne,,6.0,1988-05-16,193.0,105.0,VIC,Sandringham,120.0,130.0,MEL
2818,49144,1006106.0,Kyle,Dunkley,Melbourne,senior,48.0,2000-06-20,185.0,84.0,VIC,Gippsland Power,5.0,3.0,MEL
2828,42175,294741.0,Michael,Evans,Melbourne,,32.0,1992-07-13,180.0,75.0,WA,Claremont,16.0,7.0,MEL
2831,1203,230252.0,Ryan,Ferguson,Melbourne,,35.0,1981-09-29,183.0,83.0,WA,Subiaco,47.0,6.0,MEL
2833,47101,1000840.0,Lachlan,Filipovic,Melbourne,,47.0,1998-08-29,200.0,92.0,VIC,Sandringham Dragons,0.0,0.0,MEL
2842,48216,1001438.0,Bayley,Fritsch,Melbourne,senior,31.0,1996-12-06,188.0,82.0,VIC,Casey Demons,55.0,51.0,MEL
2845,39531,270830.0,Colin,Garland,Melbourne,,20.0,1988-04-28,191.0,90.0,TAS,Tassie Mariners,141.0,16.0,MEL
2846,40117,270653.0,Jeff,Garlett,Melbourne,,36.0,1989-08-03,180.0,75.0,WA,Swan Districts,185.0,321.0,MEL
2849,41056,290528.0,Max,Gawn,Melbourne,senior,11.0,1991-12-30,208.0,109.0,VIC,Sandringham Dragons,129.0,58.0,MEL
2850,44126,281292.0,Alexis,Georgiou,Melbourne,,41.0,1990-02-01,187.0,88.0,SA,Norwood,7.0,0.0,MEL
2854,40088,280125.0,Tom,Gillies,Melbourne,,27.0,1990-03-07,192.0,93.0,VIC,Dandenong Stingrays,15.0,1.0,MEL
2855,1312,200089.0,Simon,Godfrey,Melbourne,,30.0,1980-10-18,183.0,83.0,WA,Subiaco,105.0,23.0,MEL
2860,187,200054.0,Brad,Green,Melbourne,,18.0,1981-03-13,184.0,83.0,VIC,Northern Knights,241.0,331.0,MEL
2861,39647,261297.0,Jack,Grimes,Melbourne,,31.0,1989-05-11,187.0,85.0,VIC,Northern Knights,100.0,11.0,MEL
2866,47078,1001449.0,Mitch,Hannan,Melbourne,senior,19.0,1994-03-09,189.0,86.0,VIC,Footscray VFL,48.0,55.0,MEL
2868,44114,297899.0,James,Harmes,Melbourne,senior,4.0,1995-10-05,185.0,82.0,VIC,Dandenong Stingrays,101.0,57.0,MEL
2870,40124,280105.0,Rhys,Healey,Melbourne,,50.0,1990-04-13,185.0,78.0,VIC,Bendigo Pioneers,,,MEL
2874,42158,290160.0,Michael,Hibberd,Melbourne,senior,14.0,1990-01-03,186.0,90.0,VIC,Frankston,151.0,14.0,MEL
2878,154,960520.0,Ben,Holland,Melbourne,,4.0,1977-05-10,197.0,97.0,SA,North Adelaide,191.0,179.0,MEL
2880,49087,996692.0,Marty,Hore,Melbourne,senior,34.0,1996-03-05,190.0,84.0,VIC,Collingwood VFL,14.0,1.0,MEL
2882,2127,250572.0,Daniel,Hughes,Melbourne,,38.0,1986-10-12,186.0,82.0,VIC,Sandringham Dragons,0.0,0.0,MEL
2884,46087,993835.0,Liam,Hulett,Melbourne,,27.0,1997-03-17,193.0,90.0,VIC,Dandenong Stingrays,,,MEL
2886,44109,994385.0,Jayden,Hunt,Melbourne,senior,29.0,1995-04-03,187.0,82.0,VIC,Brighton Grammar,71.0,35.0,MEL
2893,49907,1009399.0,Luke,Jackson,Melbourne,senior,6.0,2001-09-29,198.0,94.0,WA,East Fremantle,6.0,3.0,MEL
2897,40024,281280.0,Neville,Jetta,Melbourne,senior,39.0,1990-02-12,180.0,83.0,WA,Swan Districts,153.0,24.0,MEL
2899,42177,291447.0,Cameron,Johnston,Melbourne,,20.0,1992-02-24,181.0,78.0,VIC,Geelong Falcons,,,MEL
2900,47090,993996.0,Dion,Johnstone,Melbourne,,37.0,1998-07-01,179.0,77.0,VIC,Oakleigh Chargers,0.0,0.0,MEL
2901,43108,296027.0,Matt,Jones,Melbourne,,45.0,1987-10-18,188.0,81.0,VIC,Box Hill Hawks,61.0,11.0,MEL
2902,2031,250222.0,Nathan,Jones,Melbourne,senior,2.0,1988-01-20,180.0,87.0,VIC,Dandenong Stingrays,291.0,139.0,MEL
2903,49073,1013409.0,James,Jordon,Melbourne,senior,23.0,2000-12-20,186.0,80.0,VIC,Oakleigh Chargers,,,MEL
2904,40112,260952.0,Liam,Jurrah,Melbourne,,24.0,1988-09-22,188.0,84.0,NT,Yuendemu Magpies,35.0,81.0,MEL
2906,47117,992465.0,Declan,Keilty,Melbourne,,45.0,1995-05-08,194.0,93.0,VIC,Casey Scorpions,2.0,0.0,MEL
2907,43010,293431.0,Ben,Kennedy,Melbourne,,35.0,1994-03-03,174.0,76.0,SA,Glenelg,40.0,28.0,MEL
2908,44025,296343.0,Jay,Kennedy-Harris,Melbourne,,24.0,1995-03-21,173.0,75.0,VIC,Oakleigh Chargers,39.0,12.0,MEL
2909,44049,298128.0,Max M.,King,Melbourne,,47.0,1995-09-24,200.0,89.0,VIC,Murray Bushrangers,,,MEL
2910,46086,993823.0,Mitchell,King,Melbourne,,34.0,1997-01-01,200.0,99.0,VIC,Murray Bushrangers,0.0,0.0,MEL
2912,44005,296209.0,Kade,Kolodjashnij,Melbourne,senior,16.0,1995-08-09,190.0,86.0,TAS,Launceston,80.0,14.0,MEL
2918,45071,298264.0,Ed,Langdon,Melbourne,senior,15.0,1996-02-01,182.0,78.0,VIC,Sandringham Dragons,78.0,33.0,MEL
2919,42176,291592.0,Kelvin,Lawrence,Melbourne,,45.0,1992-10-14,180.0,75.0,WA,Peel Thunder,,,MEL
2921,45003,298281.0,Jake,Lever,Melbourne,senior,8.0,1996-03-05,195.0,91.0,VIC,Calder Cannons,85.0,3.0,MEL
2922,1582,250089.0,Jordan,Lewis,Melbourne,,6.0,1986-04-24,186.0,87.0,VIC,Geelong Falcons,318.0,161.0,MEL
2923,49143,298390.0,Jay,Lockhart,Melbourne,senior,41.0,1996-02-03,177.0,75.0,TAS,Casey Demons,20.0,9.0,MEL
2927,1559,240073.0,Heritier,Lumumba,Melbourne,,8.0,1986-11-15,188.0,92.0,WA,Claremont,222.0,29.0,MEL
2929,709,230130.0,Joel,MacDonald,Melbourne,,28.0,1984-10-10,188.0,88.0,QLD,Mt Gravatt,124.0,6.0,MEL
2932,42006,281085.0,Steven,May,Melbourne,senior,1.0,1992-01-10,193.0,100.0,NT,Southern Districts,141.0,22.0,MEL
2933,47132,1007125.0,Corey,Maynard,Melbourne,,20.0,1991-10-07,185.0,91.0,QLD,Townsville Crocs,2.0,1.0,MEL
2937,45039,992472.0,Oscar,McDonald,Melbourne,senior,28.0,1996-03-18,196.0,100.0,VIC,North Ballarat,79.0,1.0,MEL
2938,42125,291533.0,Tom,McDonald,Melbourne,senior,25.0,1992-09-18,194.0,99.0,VIC,North Ballarat,168.0,107.0,MEL
2941,45096,999233.0,Patrick,McKenna,Melbourne,,40.0,1996-08-12,186.0,85.0,VIC,Gisborne,0.0,0.0,MEL
2942,40113,270906.0,Jordie,McKenzie,Melbourne,,13.0,1990-06-21,186.0,82.0,VIC,Geelong Falcons,79.0,10.0,MEL
2945,39649,261390.0,Tom W.,McNamara,Melbourne,,30.0,1990-04-29,190.0,89.0,SA,South Adelaide,83.0,1.0,MEL
2946,1580,250086.0,John,Meesen,Melbourne,,26.0,1986-06-20,200.0,95.0,VIC,Geelong Falcons,6.0,0.0,MEL
2947,41027,280824.0,Jake,Melksham,Melbourne,senior,18.0,1991-08-29,186.0,83.0,VIC,Calder Cannons,178.0,137.0,MEL
2948,42117,291446.0,Viv,Michie,Melbourne,,22.0,1992-02-23,187.0,80.0,VIC,Oakleigh Chargers,22.0,1.0,MEL
2953,1288,990048.0,Shannon,Motlop,Melbourne,,44.0,1978-08-18,0.0,0.0,,,64.0,36.0,MEL
2954,45031,296420.0,Alex,Neal-Bullen,Melbourne,senior,30.0,1996-01-09,182.0,80.0,SA,Glenelg,76.0,60.0,MEL
2956,478,960429.0,David,Neitz,Melbourne,,9.0,1975-01-22,191.0,100.0,VIC,Parkmore,306.0,631.0,MEL
2961,42025,291607.0,Ben,Newton,Melbourne,,19.0,1992-08-08,183.0,75.0,WA,South Fremantle,17.0,12.0,MEL
2963,1623,240355.0,Michael,Newton,Melbourne,,29.0,1987-04-27,193.0,91.0,VIC,Murray Bushrangers,28.0,35.0,MEL
2965,50,970083.0,Alistair,Nicholson,Melbourne,,8.0,1978-03-04,0.0,0.0,,,110.0,3.0,MEL
2966,42174,294874.0,Daniel,Nicholson,Melbourne,,26.0,1990-11-02,183.0,78.0,VIC,University Blues,32.0,4.0,MEL
2967,49084,1004695.0,Aaron,Nietschke,Melbourne,senior,27.0,2000-05-26,184.0,82.0,SA,Central District,,,MEL
2978,46027,996701.0,Clayton,Oliver,Melbourne,senior,13.0,1997-07-22,187.0,85.0,VIC,Murray Bushrangers,92.0,28.0,MEL
2981,42178,292029.0,Cameron,Pedersen,Melbourne,,21.0,1987-03-17,193.0,99.0,VIC,Box Hill Hawks,80.0,70.0,MEL
2983,45001,298210.0,Christian,Petracca,Melbourne,senior,5.0,1996-01-04,186.0,96.0,VIC,Eastern Ranges,95.0,87.0,MEL
2984,48090,1008893.0,Harrison,Petty,Melbourne,senior,35.0,1999-11-12,197.0,89.0,SA,Norwood,11.0,6.0,MEL
