,player_id,trade_status,user_team_id,feed_id,first_name,last_name,team,position,round,points,price,total_points,games,total_games,price_change,total_price_change,last_position,round_position,minutes_played,total_minutes_played,updated_at,kicks,total_kicks,handballs,total_handballs,marks,total_marks,tackles,total_tackles,freekicks_for,total_freekicks_for,freekicks_against,total_freekicks_against,hitouts,total_hitouts,goals,total_goals,behinds,total_behinds,avg5,own_raw,avg,avg3,opp,oppavg,opph,opp1,opp1h,opp2,opp2h,opp3,opp3h,ven,venavg,ven1,ven2,ven3,livepts,livegames,owned,points_per_min,total_points_per_min,mvp_value,position_change,coach_id,coach_team_id,coach_first_name,coach_team_name
60,389,owner,717.0,294305,Lachie,Whitfield,GWS,14,24,153,624300,2553,1,23,-5500,105300,20,4,107,2348,2024-08-25T11:36:28+10:00,29,459,13,252,9,168,3,62,1,19,-2,-28,0,0,0,0,0,1,128.2,3836,111.0,118.667,WBD,102.308,1,,0,,0,,0,Eureka Stadium,107.333,,,,0,0,95.0682,1.4299065420560748,1.0873083475298126,5624.324324324324,6,86078,717,Lester,Baby Got Trac
61,133,owner,715.0,990291,Darcy,Cameron,COL,26,24,92,639600,2418,1,23,16700,124400,26,114,133,2349,2024-08-25T11:36:29+10:00,7,230,6,129,5,106,3,65,2,44,-3,-33,16,673,2,11,0,2,124.2,3273,105.13,133.667,MEL,84.0,1,,0,,0,,0,Melbourne Cricket Ground,88.22,,,,0,0,81.1152,0.6917293233082706,1.029374201787995,6083.896128602682,0,10857,715,Anthony,Colonel Sanders
62,603,owner,714.0,294674,Nick,Vlastuin,RIC,67,24,111,454700,2009,1,22,13000,-60000,69,47,108,2404,2024-08-25T11:36:28+10:00,21,322,5,121,8,149,1,49,2,29,0,-29,0,0,0,0,0,0,95.2,3279,91.3182,95.6667,GCS,92.4545,0,,0,,0,,0,Melbourne Cricket Ground,85.958,,,,0,0,81.2639,1.0277777777777777,0.8356905158069884,4979.292189289758,2,21562,714,Mark,Need for Sheed
63,289,owner,716.0,1007881,Wil,Powell,GCS,153,24,70,428700,1594,1,18,-25900,-84800,152,204,99,1850,2024-08-25T11:36:29+10:00,6,220,9,112,2,97,4,42,1,14,-1,-9,0,0,0,2,0,3,76.8,3065,88.5556,69.6667,RIC,78.7143,1,,0,,0,,0,Melbourne Cricket Ground,70.75,,,,0,0,75.9604,0.7070707070707071,0.8616216216216216,4841.026428594013,-1,71052,716,James,The Gulden Girls
64,304,owner,714.0,296733,Mark,Blicavs,GEE,185,24,97,373700,1500,1,22,12800,-138100,202,91,124,2307,2024-08-25T11:36:28+10:00,8,146,13,171,6,68,2,83,1,12,0,-21,2,214,0,4,0,6,75.2,1770,68.1818,79.6667,WCE,94.6667,0,,0,,0,,0,Kardinia Park,86.6744,,,,0,0,43.8662,0.782258064516129,0.6501950585175552,5480.9347949159455,17,21562,714,Mark,Need for Sheed
65,363,owner,715.0,295344,Toby,Greene,GWS,118,24,76,395300,1741,1,22,-31700,-113300,121,183,113,2509,2024-08-25T11:36:29+10:00,10,239,1,103,3,98,5,53,2,22,-1,-39,0,0,2,41,3,30,77.6,3619,79.1364,60.0,WBD,104.857,1,,0,,0,,0,Eureka Stadium,86.6667,,,,0,0,89.6902,0.672566371681416,0.6939019529693105,4995.1728913622555,3,10857,715,Anthony,Colonel Sanders
66,415,owner,713.0,1006314,Dylan,Moore,HAW,42,24,107,536400,2248,1,23,18200,27800,41,58,123,2478,2024-08-25T11:36:28+10:00,8,258,4,196,4,120,8,89,2,44,-1,-12,0,0,4,35,3,16,106.4,3880,97.7391,114.333,NTH,95.625,0,,0,,0,,0,University of Tasmania Stadium,85.8824,,,,0,0,96.1586,0.8699186991869918,0.9071832122679581,5488.080000736655,-1,300791,713,Paul,Toby or Not To Be
67,200,owner,715.0,997078,Mason,Redman,ESS,95,24,93,482500,1854,1,21,11700,-25300,98,109,93,2075,2024-08-25T11:36:29+10:00,19,339,3,104,9,127,2,35,2,17,0,-6,0,0,0,2,0,4,95.6,3001,88.2857,100.333,BRL,81.4286,1,,0,,0,,0,Brisbane Cricket Ground,89.6,,,,0,0,74.3742,1,0.8934939759036145,5465.211240325443,3,10857,715,Anthony,Colonel Sanders
68,702,owner,713.0,996708,Bailey,Dale,WBD,41,24,126,464000,2254,1,23,-14500,-43600,42,20,105,2367,2024-08-25T11:36:28+10:00,18,405,9,171,3,143,2,34,2,10,0,-13,0,0,1,5,0,7,90.6,3565,98.0,82.6667,GWS,73.5385,0,,0,,0,,0,Eureka Stadium,107.273,,,,0,0,88.3519,1.2,0.9522602450359104,4734.693877551021,1,300791,713,Paul,Toby or Not To Be
69,315,owner,716.0,281065,Mitch,Duncan,GEE,162,24,40,338800,1571,1,20,-56000,-165900,148,339,116,1900,2024-08-25T11:36:30+10:00,9,267,5,122,1,118,2,37,2,7,0,-10,0,0,0,3,0,7,52.6,2600,78.55,36.0,WCE,87.25,0,,0,,0,,0,Kardinia Park,95.7551,,,,0,0,64.4362,0.3448275862068966,0.8268421052631579,4313.176320814768,-14,71052,716,James,The Gulden Girls
70,749,owner,715.0,298268,Liam,Duggan,WCE,102,24,42,370100,1808,1,21,-27600,-133400,97,330,92,2149,2024-08-25T11:36:30+10:00,7,347,1,105,0,139,2,56,0,13,-1,-19,0,0,0,2,0,3,58.0,2913,86.0952,57.3333,GEE,73.8,1,,0,,0,,0,Kardinia Park,64.1667,,,,0,0,72.1933,0.45652173913043476,0.8413215449046068,4298.729778199016,-5,10857,715,Anthony,Colonel Sanders
71,432,owner,716.0,1002222,James,Worpel,HAW,68,24,61,431400,2008,1,23,5500,-71300,64,240,107,2158,2024-08-25T11:36:29+10:00,12,258,8,249,2,47,4,99,0,14,-1,-28,0,0,0,6,0,9,76.0,2714,87.3043,87.0,NTH,87.8889,0,,0,,0,,0,University of Tasmania Stadium,82.7778,,,,0,0,67.2615,0.5700934579439252,0.9304911955514366,4941.337368262502,-4,71052,716,James,The Gulden Girls
72,124,owner,713.0,295461,Adam,Saad,CAR,190,24,114,470700,1477,1,17,7300,-30000,217,36,89,1635,2024-08-25T11:36:28+10:00,12,208,9,106,1,68,2,39,1,11,0,-3,0,0,0,1,0,1,93.6,2573,86.8824,95.6667,STK,82.0,0,,0,,0,,0,Docklands Stadium,80.3137,,,,0,0,63.767,1.2808988764044944,0.9033639143730887,5417.668020220435,27,300791,713,Paul,Toby or Not To Be
73,652,owner,716.0,1006028,Nick,Blakey,SYD,44,24,127,477500,2242,1,23,17200,-22100,44,18,112,2392,2024-08-25T11:36:28+10:00,25,376,7,115,14,138,1,28,0,15,-2,-16,0,0,2,5,0,4,94.6,3544,97.4783,102.333,ADE,77.0,0,,0,,0,,0,Sydney Cricket Ground,78.0196,,,,0,0,87.8315,1.1339285714285714,0.9372909698996655,4898.526133508688,0,71052,716,James,The Gulden Girls
74,136,owner,715.0,293871,Jack,Crisp,COL,69,24,70,434500,2005,1,23,600,-64100,65,204,93,2232,2024-08-25T11:36:29+10:00,9,240,11,227,3,65,0,124,0,17,0,-21,0,0,1,14,1,8,80.0,2884,87.1739,85.0,MEL,84.7647,1,,0,,0,,0,Melbourne Cricket Ground,88.7054,,,,0,0,71.4746,0.7526881720430108,0.8982974910394266,4984.290022587035,-4,10857,715,Anthony,Colonel Sanders
75,44,owner,714.0,996059,Harris,Andrews,BRL,98,24,82,386300,1835,1,22,-14800,-111600,101,156,114,2645,2024-08-25T11:36:29+10:00,7,214,8,81,6,168,1,31,1,18,0,-18,0,0,0,0,0,0,78.0,2697,83.4091,67.3333,ESS,88.1818,0,,0,,0,,0,Brisbane Cricket Ground,80.6042,,,,0,0,66.8401,0.7192982456140351,0.6937618147448015,4631.389140993009,3,21562,714,Mark,Need for Sheed
76,273,owner,720.0,1009260,Sam,Flanders,GCS,9,24,161,594200,2619,1,22,16400,100000,12,3,100,2257,2024-08-25T11:36:28+10:00,8,380,21,300,3,122,6,50,1,27,-1,-11,0,0,2,11,2,5,121.2,3968,119.045,124.667,RIC,80.4,1,,0,,0,,0,Melbourne Cricket Ground,105.0,,,,0,0,98.3395,1.61,1.1603898980948162,4991.389810575833,3,180650,720,Jordan,StupidSexyFlanders
77,193,owner,715.0,1012013,Nic,Martin,ESS,28,24,97,576400,2416,1,23,15400,83600,29,91,125,2691,2024-08-25T11:36:28+10:00,16,418,12,232,11,153,2,54,0,11,0,-13,0,0,1,15,1,11,112.2,3677,105.043,120.667,BRL,77.6667,1,,0,,0,,0,Brisbane Cricket Ground,77.6667,,,,0,0,91.1276,0.776,0.8978075065031587,5487.276639090658,1,10857,715,Anthony,Colonel Sanders
78,7,owner,719.0,297401,Matt,Crouch,ADE,157,24,86,524600,1583,1,15,-7300,33800,161,133,92,1337,2024-08-25T11:36:29+10:00,9,155,19,294,1,62,2,79,1,23,-1,-17,0,0,0,0,0,2,96.6,2928,105.533,98.3333,SYD,71.5,1,,0,,0,,0,Sydney Cricket Ground,68.6667,,,,0,0,72.5651,0.9347826086956522,1.1839940164547493,4970.956951853922,4,45168,719,Luke,He is HIMmelberg
79,312,owner,713.0,270917,Patrick,Dangerfield,GEE,275,24,100,434500,1180,1,14,16100,-55800,288,80,94,1250,2024-08-25T11:36:28+10:00,16,176,9,98,9,48,2,59,3,18,-1,-19,0,1,1,7,0,6,85.4,2315,84.2857,93.3333,WCE,110.176,0,,0,,0,,0,Kardinia Park,110.641,,,,0,0,57.373,1.0638297872340425,0.944,5155.085619506037,13,300791,713,Paul,Toby or Not To Be
80,530,owner,718.0,280711,Charlie,Dixon,PTA,267,24,0,411500,1208,0,16,0,-78600,257,415,0,1670,2024-08-25T11:36:30+10:00,0,95,0,77,0,60,0,25,0,17,0,-16,0,108,0,23,0,17,86.8,1820,75.5,88.6667,FRE,84.1538,1,,0,,0,,0,Perth Stadium,69.0,,,,0,0,45.1053,,0.7233532934131737,5450.3311258278145,-10,8258,718,Simon,Wilkie Wonka
81,87,owner,713.0,296294,Blake,Acres,CAR,65,24,110,460100,2044,1,22,4300,-28900,66,51,104,2377,2024-08-25T11:36:28+10:00,16,279,3,212,9,133,2,64,0,12,0,-21,0,0,2,12,2,12,84.6,2768,92.9091,92.0,STK,75.8333,0,,0,,0,,0,Docklands Stadium,79.5303,,,,0,0,68.5998,1.0576923076923077,0.8599074463609592,4952.152157323664,1,300791,713,Paul,Toby or Not To Be
82,594,owner,720.0,1000981,Daniel,Rioli,RIC,50,24,107,516400,2136,1,23,19300,30700,56,58,101,2376,2024-08-25T11:36:28+10:00,19,289,11,247,5,91,5,68,0,11,-1,-11,0,0,2,6,0,1,97.2,2979,92.8696,111.0,GCS,82.7778,0,,0,,0,,0,Melbourne Cricket Ground,72.5579,,,,0,0,73.829,1.0594059405940595,0.898989898989899,5560.484808807188,6,180650,720,Jordan,StupidSexyFlanders
83,194,owner,718.0,998102,Andrew,McGrath,ESS,46,24,129,491100,2194,1,23,28400,5600,51,15,102,2346,2024-08-25T11:36:28+10:00,19,311,15,214,3,108,0,62,0,19,0,-7,0,0,0,1,0,0,99.6,3193,95.3913,111.0,BRL,84.2,1,,0,,0,,0,Brisbane Cricket Ground,86.375,,,,0,0,79.1326,1.2647058823529411,0.9352088661551577,5148.268238298461,5,8258,718,Simon,Wilkie Wonka
84,666,owner,716.0,298539,Isaac,Heeney,SYD,23,24,0,524700,2452,0,21,0,41000,14,415,0,2139,2024-08-25T11:36:30+10:00,0,288,0,246,0,92,0,101,0,40,0,-18,0,0,0,28,0,19,98.0,3929,116.762,112.0,ADE,106.8,0,,0,,0,,0,Sydney Cricket Ground,91.3333,,,,0,0,97.373,,1.1463300607760636,4493.756530378034,-9,71052,716,James,The Gulden Girls
85,390,owner,718.0,297354,Karl,Amon,HAW,55,24,75,505100,2108,1,23,-200,21800,54,189,104,2290,2024-08-25T11:36:29+10:00,10,390,4,119,2,137,1,43,0,10,0,-9,0,0,0,4,0,2,100.2,2793,91.6522,98.3333,NTH,90.9,0,,0,,0,,0,University of Tasmania Stadium,99.0,,,,0,0,69.2193,0.7211538461538461,0.9205240174672489,5511.0515623192905,-1,8258,718,Simon,Wilkie Wonka
86,662,owner,719.0,293957,Brodie,Grundy,SYD,23,24,110,469400,2452,1,23,-7800,-12500,25,51,95,2194,2024-08-25T11:36:28+10:00,8,159,7,256,1,50,4,114,3,45,-1,-52,26,735,0,2,0,3,89.4,3753,106.609,87.3333,ADE,111.6,0,,0,,0,,0,Sydney Cricket Ground,121.062,,,,0,0,93.0112,1.1578947368421053,1.1175934366453966,4403.0053747807415,2,45168,719,Luke,He is HIMmelberg
87,725,owner,720.0,1008280,Ed,Richards,WBD,73,24,107,514300,1971,1,20,7600,32500,81,58,100,1972,2024-08-25T11:36:28+10:00,15,264,14,162,3,93,4,77,0,14,-2,-25,0,0,2,11,1,12,98.8,3199,98.55,104.333,GWS,83.7143,0,,0,,0,,0,Eureka Stadium,69.4444,,,,0,0,79.2813,1.07,0.9994929006085193,5218.670725520041,8,180650,720,Jordan,StupidSexyFlanders
88,403,owner,719.0,993794,Blake,Hardwick,HAW,120,24,77,431500,1735,1,23,-12000,-50100,124,178,123,2559,2024-08-25T11:36:29+10:00,7,225,3,112,1,102,4,58,1,17,-1,-16,0,0,0,13,0,5,86.0,2132,75.4348,77.6667,NTH,77.0,0,,0,,0,,0,University of Tasmania Stadium,76.0,,,,0,0,52.8377,0.6260162601626016,0.677999218444705,5720.171591891276,4,45168,719,Luke,He is HIMmelberg
89,86,owner,717.0,261224,Dayne,Zorko,BRL,16,24,108,574700,2540,1,23,-1800,94100,17,56,104,2393,2024-08-25T11:36:28+10:00,19,476,9,123,10,189,2,72,0,19,-1,-20,0,0,0,7,0,6,113.4,3899,110.435,111.0,ESS,100.0,0,,0,,0,,0,Brisbane Cricket Ground,103.962,,,,0,0,96.6295,1.0384615384615385,1.0614291684078563,5203.966133924933,1,86078,717,Lester,Baby Got Trac
90,417,owner,720.0,1007124,Conor,Nash,HAW,115,24,53,412100,1758,1,23,-14900,-68500,113,285,64,2082,2024-08-25T11:36:29+10:00,8,195,4,243,0,58,3,122,3,22,0,-32,0,31,0,1,1,4,75.6,1543,76.4348,72.3333,NTH,71.125,0,,0,,0,,0,University of Tasmania Stadium,80.7059,,,,0,0,38.2404,0.828125,0.8443804034582133,5391.523232872985,-2,180650,720,Jordan,StupidSexyFlanders
91,531,owner,716.0,1000972,Willem,Drew,PTA,61,24,52,482300,2082,1,23,-47200,5300,55,290,97,2266,2024-08-25T11:36:29+10:00,8,248,4,199,1,84,8,145,2,25,-1,-22,0,0,1,4,0,6,96.2,2721,90.5217,68.6667,FRE,72.1667,1,,0,,0,,0,Perth Stadium,77.4,,,,0,0,67.4349,0.5360824742268041,0.9187996469549867,5328.004224401442,-6,71052,716,James,The Gulden Girls
92,168,owner,714.0,280965,Steele,Sidebottom,COL,139,24,108,414200,1657,1,22,22900,-62500,143,56,128,2354,2024-08-25T11:36:28+10:00,16,270,6,133,4,90,5,69,1,15,-2,-21,0,0,1,4,0,8,78.4,1471,75.3182,93.0,MEL,97.5238,1,,0,,0,,0,Melbourne Cricket Ground,94.5691,,,,0,0,36.456,0.84375,0.7039082412914188,5499.334822127985,4,21562,714,Mark,Need for Sheed
93,643,owner,719.0,1015507,Nasiah,Wanganeen-Milera,STK,45,24,105,512900,2220,1,22,-6700,37100,44,66,104,2182,2024-08-25T11:36:28+10:00,17,436,8,129,6,146,1,38,0,14,0,-11,0,0,0,1,0,7,103.2,3514,100.909,96.3333,CAR,78.5,1,,0,,0,,0,Docklands Stadium,84.0,,,,0,0,87.088,1.0096153846153846,1.0174152153987168,5082.797371889524,-1,45168,719,Luke,He is HIMmelberg
94,16,owner,720.0,1004863,Mitchell,Hinge,ADE,64,24,59,432800,2056,1,22,-22400,-41500,61,258,110,2252,2024-08-25T11:36:29+10:00,10,317,7,168,2,107,2,55,0,16,-2,-13,0,0,0,2,0,3,73.8,2978,93.4545,72.3333,SYD,87.2,1,,0,,0,,0,Sydney Cricket Ground,56.5,,,,0,0,73.8042,0.5363636363636364,0.9129662522202486,4631.1306571647165,-3,180650,720,Jordan,StupidSexyFlanders
95,462,owner,714.0,1009378,Trent,Rivers,MEL,72,24,83,431500,1976,1,23,-19400,-42600,70,148,125,2221,2024-08-25T11:36:29+10:00,12,305,8,185,6,122,2,60,0,14,0,-11,0,0,0,2,0,2,80.2,2753,85.913,73.6667,COL,77.2,0,,0,,0,,0,Melbourne Cricket Ground,75.9583,,,,0,0,68.228,0.664,0.889689329131022,5022.522784677522,-2,21562,714,Mark,Need for Sheed
96,46,owner,717.0,1023517,Will,Ashcroft,BRL,399,24,115,454700,737,1,9,43500,-17600,423,33,90,857,2024-08-25T11:36:28+10:00,17,116,13,82,15,48,3,22,2,10,0,-3,0,0,0,2,0,5,92.0,1868,81.8889,112.0,ESS,106.0,0,,0,,0,,0,Brisbane Cricket Ground,98.0714,,,,0,0,46.2949,1.2777777777777777,0.8599766627771295,5552.645108189266,24,86078,717,Lester,Baby Got Trac
97,451,owner,715.0,281085,Steven,May,MEL,127,24,0,507600,1719,0,19,0,38700,109,415,0,2051,2024-08-25T11:36:30+10:00,0,295,0,52,0,132,0,18,0,10,0,-11,0,0,0,1,0,0,99.8,2536,90.4737,97.0,COL,85.0,0,,0,,0,,0,Melbourne Cricket Ground,86.2414,,,,0,0,62.8501,,0.8381277425646027,5610.470225048827,-18,10857,715,Anthony,Colonel Sanders
98,348,owner,714.0,1009253,Lachie,Ash,GWS,207,24,0,449000,1441,0,17,0,-19500,182,415,0,1647,2024-08-25T11:36:30+10:00,0,224,0,130,0,95,0,28,0,6,0,-7,0,0,0,0,0,1,89.0,1739,84.7647,99.3333,WBD,81.0,1,,0,,0,,0,Eureka Stadium,62.0,,,,0,0,43.0979,,0.8749241044323012,5297.016328731182,-25,21562,714,Mark,Need for Sheed
99,384,owner,715.0,1005247,Sam,Taylor,GWS,287,24,91,339300,1141,1,16,27600,-128700,297,118,124,1852,2024-08-25T11:36:29+10:00,5,95,10,99,5,76,5,31,3,16,-1,-9,0,0,0,0,0,0,65.2,1248,71.3125,81.0,WBD,88.7143,1,,0,,0,,0,Eureka Stadium,97.6667,,,,0,0,30.9294,0.7338709677419355,0.6160907127429806,4757.931638913234,10,10857,715,Anthony,Colonel Sanders
100,686,owner,719.0,1006126,James,Rowbottom,SYD,70,24,109,438400,1985,1,21,-1500,-29100,77,54,102,2073,2024-08-25T11:36:28+10:00,7,204,14,198,4,42,9,160,1,31,-2,-21,0,0,1,5,0,6,79.4,2858,94.5238,84.6667,ADE,83.4,0,,0,,0,,0,Sydney Cricket Ground,84.4348,,,,0,0,70.8302,1.0686274509803921,0.9575494452484322,4637.985353953184,7,45168,719,Luke,He is HIMmelberg
101,560,owner,719.0,294318,Ollie,Wines,PTA,47,24,116,548500,2186,1,22,7000,84900,50,30,90,1892,2024-08-25T11:36:28+10:00,17,220,14,305,3,91,2,101,1,20,0,-9,0,9,0,7,1,6,115.8,3005,99.3636,110.667,FRE,110.133,1,,0,,0,,0,Perth Stadium,103.286,,,,0,0,74.4734,1.288888888888889,1.1553911205073997,5520.130108007358,3,45168,719,Luke,He is HIMmelberg
102,307,owner,720.0,293845,Jeremy,Cameron,GEE,90,24,143,449000,1903,1,22,16500,-13700,99,6,138,2680,2024-08-25T11:36:28+10:00,12,252,2,104,9,136,1,39,1,11,-2,-25,0,1,9,58,1,35,99.4,3659,86.5,96.3333,WCE,74.1538,0,,0,,0,,0,Kardinia Park,80.8824,,,,0,0,90.6815,1.036231884057971,0.7100746268656717,5190.751445086706,9,180650,720,Jordan,StupidSexyFlanders
103,52,owner,714.0,294518,Joe,Daniher,BRL,82,24,66,390000,1930,1,23,-7500,-71900,81,220,125,2805,2024-08-25T11:36:29+10:00,10,285,4,83,5,150,1,26,0,24,-1,-27,1,46,1,50,2,44,72.8,3296,83.913,72.0,ESS,91.8,0,,0,,0,,0,Brisbane Cricket Ground,81.9545,,,,0,0,81.6853,0.528,0.6880570409982175,4647.67080190197,-1,21562,714,Mark,Need for Sheed
104,218,owner,719.0,1006152,Jordan,Clark,FRE,29,24,83,539500,2406,1,23,-21400,78500,28,148,110,2432,2024-08-25T11:36:29+10:00,13,382,5,186,2,156,7,62,1,25,-1,-17,0,0,0,3,0,2,99.6,3577,104.609,93.6667,PTA,83.4,0,,0,,0,,0,Perth Stadium,86.3947,,,,0,0,88.6493,0.7545454545454545,0.9893092105263158,5157.30004110545,-1,45168,719,Luke,He is HIMmelberg
105,592,owner,717.0,290627,Dion,Prestia,RIC,315,24,103,433100,1028,1,13,4800,-21000,335,71,100,1194,2024-08-25T11:36:28+10:00,13,134,20,152,8,41,0,25,1,11,-1,-7,0,0,0,3,0,4,88.0,1303,79.0769,87.0,GCS,98.8,0,,0,,0,,0,Melbourne Cricket Ground,88.7533,,,,0,0,32.2924,1.03,0.8609715242881072,5476.947123622702,20,86078,717,Lester,Baby Got Trac
106,369,owner,718.0,1008083,Connor,Idun,GWS,79,24,77,451500,1955,1,23,-12500,-2400,76,178,108,2650,2024-08-25T11:36:29+10:00,8,212,11,233,3,157,0,29,1,6,0,-9,0,0,0,0,0,1,82.6,2075,85.0,81.3333,WBD,78.3333,1,,0,,0,,0,Eureka Stadium,65.6667,,,,0,0,51.425,0.7129629629629629,0.7377358490566037,5311.764705882353,-3,8258,718,Simon,Wilkie Wonka
107,331,owner,715.0,1004938,Gryan,Miers,GEE,93,24,80,382300,1884,1,23,12700,-69200,91,162,116,2512,2024-08-25T11:36:29+10:00,9,286,13,178,2,91,6,95,0,14,0,-10,0,0,1,16,0,12,75.4,3276,81.913,81.3333,WCE,71.8571,0,,0,,0,,0,Kardinia Park,75.25,,,,0,0,81.1896,0.6896551724137931,0.75,4667.146850927204,-2,10857,715,Anthony,Colonel Sanders
108,19,owner,714.0,993946,Ben,Keays,ADE,94,24,97,510500,1864,1,23,-10300,60000,95,91,110,2494,2024-08-25T11:36:28+10:00,11,225,10,148,2,88,2,83,2,23,-2,-17,0,0,1,34,3,20,92.8,3249,81.0435,94.0,SYD,75.2857,1,,0,,0,,0,Sydney Cricket Ground,94.0,,,,0,0,80.5204,0.8818181818181818,0.7473937449879712,6299.086293163548,1,21562,714,Mark,Need for Sheed
109,367,owner,719.0,993107,Harry,Himmelberg,GWS,57,24,101,479800,2099,1,23,1500,29400,60,78,104,2381,2024-08-25T11:36:28+10:00,17,306,5,175,8,146,1,44,3,16,-1,-17,0,0,0,0,0,2,93.8,2790,91.2609,94.3333,WBD,77.8182,1,,0,,0,,0,Eureka Stadium,86.6667,,,,0,0,69.145,0.9711538461538461,0.881562368752625,5257.454178076262,3,45168,719,Luke,He is HIMmelberg
110,739,owner,716.0,990290,Tom,Barrass,WCE,182,24,0,437900,1510,0,18,0,-9600,155,415,0,2089,2024-08-25T11:36:30+10:00,0,169,0,72,0,123,0,14,0,13,0,-12,0,3,0,0,0,0,84.0,1662,83.8889,93.3333,GEE,64.5714,1,,0,,0,,0,Kardinia Park,71.0,,,,0,0,41.1896,,0.7228338918142652,5219.999308609363,-27,71052,716,James,The Gulden Girls
111,779,owner,720.0,292128,Elliot,Yeo,WCE,58,24,77,525300,2096,1,20,-14900,78200,57,178,94,1773,2024-08-25T11:36:29+10:00,10,245,11,205,3,39,4,129,0,33,-3,-23,0,0,0,11,0,10,101.2,3572,104.8,94.3333,GEE,74.3636,1,,0,,0,,0,Kardinia Park,79.5,,,,0,0,88.5254,0.8191489361702128,1.1821771009588269,5012.404580152672,-1,180650,720,Jordan,StupidSexyFlanders
112,325,owner,718.0,1015889,Max,Holmes,GEE,38,24,121,466600,2279,1,23,15600,20600,39,25,110,2339,2024-08-25T11:36:28+10:00,16,341,10,216,8,128,0,69,0,15,0,-13,0,0,1,13,0,4,89.4,3400,99.087,99.3333,WCE,105.667,0,,0,,0,,0,Kardinia Park,84.25,,,,0,0,84.2627,1.1,0.9743480119709278,4708.993107067527,1,8258,718,Simon,Wilkie Wonka
113,562,owner,717.0,1000223,Liam,Baker,RIC,187,24,88,429400,1482,1,18,11700,-16200,205,129,101,1799,2024-08-25T11:36:29+10:00,10,207,6,151,7,60,2,69,0,18,-3,-27,0,0,1,14,0,13,85.0,2820,82.3333,90.0,GCS,67.8333,0,,0,,0,,0,Melbourne Cricket Ground,76.2615,,,,0,0,69.8885,0.8712871287128713,0.8237909949972206,5215.386726877217,18,86078,717,Lester,Baby Got Trac
114,511,owner,717.0,993998,Jy,Simpkin,NTH,211,24,114,444600,1434,1,18,14300,1200,233,36,117,1916,2024-08-25T11:36:28+10:00,12,218,13,160,2,56,9,56,4,24,-2,-30,0,0,3,11,1,5,91.6,2684,79.6667,94.3333,HAW,78.4,1,,0,,0,,0,University of Tasmania Stadium,104.667,,,,0,0,66.518,0.9743589743589743,0.7484342379958246,5580.750803033136,22,86078,717,Lester,Baby Got Trac
115,106,owner,719.0,294036,George,Hewett,CAR,81,24,122,504700,1935,1,21,7900,64700,90,23,100,1931,2024-08-25T11:36:28+10:00,16,218,16,263,6,57,6,98,1,24,-2,-20,0,0,1,6,0,1,110.2,2473,92.1429,102.667,STK,84.3636,0,,0,,0,,0,Docklands Stadium,87.1081,,,,0,0,61.2887,1.22,1.002071465561885,5477.361793475135,9,45168,719,Luke,He is HIMmelberg
116,581,owner,717.0,993903,Jacob,Hopper,RIC,334,24,89,394400,970,1,12,5200,-45000,350,126,96,1099,2024-08-25T11:36:29+10:00,12,132,12,153,3,44,5,41,3,15,-4,-15,0,0,0,3,1,4,71.4,1737,80.8333,79.6667,GCS,100.889,0,,0,,0,,0,Melbourne Cricket Ground,80.1304,,,,0,0,43.0483,0.9270833333333334,0.8826205641492265,4879.177269763823,16,86078,717,Lester,Baby Got Trac
117,173,owner,720.0,1006103,Jye,Caldwell,ESS,49,24,53,465600,2161,1,23,-38600,28600,46,285,90,2138,2024-08-25T11:36:29+10:00,7,252,14,270,5,95,4,149,0,32,-3,-32,0,0,0,8,0,9,82.6,3604,93.9565,70.0,BRL,79.0,1,,0,,0,,0,Brisbane Cricket Ground,78.6667,,,,0,0,89.3185,0.5888888888888889,1.010757717492984,4955.484718992299,-3,180650,720,Jordan,StupidSexyFlanders
118,405,owner,713.0,296254,Jarman,Impey,HAW,85,24,85,428700,1921,1,23,-1100,-6000,84,141,117,2328,2024-08-25T11:36:29+10:00,12,295,11,143,3,134,1,55,0,18,-1,-13,0,0,0,2,0,4,83.6,1818,83.5217,83.0,NTH,72.4545,0,,0,,0,,0,University of Tasmania Stadium,70.9048,,,,0,0,45.0558,0.7264957264957265,0.8251718213058419,5132.797823799085,-1,300791,713,Paul,Toby or Not To Be
119,536,owner,716.0,1011640,Jason,Horne-Francis,PTA,60,24,94,537000,2093,1,21,8000,103100,59,105,99,2047,2024-08-25T11:36:29+10:00,13,331,7,131,2,95,2,66,0,37,-3,-43,0,0,2,25,1,18,109.8,3163,99.6667,109.0,FRE,80.0,1,,0,,0,,0,Perth Stadium,75.6667,,,,0,0,78.3891,0.9494949494949495,1.0224719101123596,5387.958064228072,-1,71052,716,James,The Gulden Girls
120,533,owner,716.0,1002253,Kane,Farrell,PTA,100,24,50,418400,1817,1,22,-35800,-13100,95,297,41,2156,2024-08-25T11:36:29+10:00,8,322,5,102,4,109,2,56,0,13,-1,-17,0,0,0,6,0,5,74.0,1955,82.5909,62.3333,FRE,73.5,1,,0,,0,,0,Perth Stadium,64.5,,,,0,0,48.4511,1.2195121951219512,0.8427643784786641,5065.933413971757,-5,71052,716,James,The Gulden Girls
