,player_id,trade_status,user_team_id,feed_id,first_name,last_name,team,position,round,points,price,total_points,games,total_games,price_change,total_price_change,last_position,round_position,minutes_played,total_minutes_played,updated_at,kicks,total_kicks,handballs,total_handballs,marks,total_marks,tackles,total_tackles,freekicks_for,total_freekicks_for,freekicks_against,total_freekicks_against,hitouts,total_hitouts,goals,total_goals,behinds,total_behinds,avg5,own_raw,avg,avg3,opp,oppavg,opph,opp1,opp1h,opp2,opp2h,opp3,opp3h,ven,venavg,ven1,ven2,ven3,livepts,livegames,owned,points_per_min,total_points_per_min,mvp_value,position_change
757,76,free_agent,,1009317,Bruce,Reville,BRL,431,24,0,195500,614,0,12,0,93100,424,415,0,853,2024-08-25T11:36:30+10:00,0,95,0,34,0,42,0,19,0,5,0,-4,0,0,0,4,0,2,34.8,121,51.1667,14.3333,ESS,0.0,0,,0,,0,,0,Brisbane Cricket Ground,54.8333,,,,0,0,2.99876,,0.7198124267291911,3820.8444163880026,-7
758,92,free_agent,,1027964,Matthew,Carroll,CAR,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48,0.0,0.0,STK,0.0,0,,0,,0,,0,Docklands Stadium,0.0,,,,0,0,1.18959,,,,-2
759,118,free_agent,,1035129,Rob,Monahan,CAR,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,59,0.0,0.0,STK,0.0,0,,0,,0,,0,Docklands Stadium,0.0,,,,0,0,1.46221,,,,-2
760,208,free_agent,,1027966,Vigo,Visentini,ESS,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50,0.0,0.0,BRL,0.0,1,,0,,0,,0,Brisbane Cricket Ground,0.0,,,,0,0,1.23916,,,,-2
761,232,free_agent,,1028371,Odin,Jones,FRE,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50,0.0,0.0,PTA,0.0,0,,0,,0,,0,Perth Stadium,0.0,,,,0,0,1.23916,,,,-2
762,265,free_agent,,1013257,Sam,Clohesy,GCS,227,24,66,337300,1394,1,20,25300,234900,231,220,107,2050,2024-08-25T11:36:29+10:00,12,204,4,119,4,83,2,47,2,12,0,-7,0,0,0,6,1,1,64.4,836,69.7,79.3333,RIC,66.0,1,,0,,0,,0,Melbourne Cricket Ground,66.0,,,,0,0,20.7187,0.616822429906542,0.68,4839.311334289813,4
763,294,free_agent,,1019939,William,Rowlands,GCS,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,59,0.0,0.0,RIC,0.0,1,,0,,0,,0,Melbourne Cricket Ground,0.0,,,,0,0,1.46221,,,,-2
764,318,free_agent,,1011944,Joe,Furphy,GEE,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,49,0.0,0.0,WCE,0.0,0,,0,,0,,0,Kardinia Park,0.0,,,,0,0,1.21437,,,,-2
765,387,free_agent,,1034066,Nathan,Wardius,GWS,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:32+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,55,0.0,0.0,WBD,0.0,1,,0,,0,,0,Eureka Stadium,0.0,,,,0,0,1.36307,,,,-2
766,438,free_agent,,1027949,Kynan,Brown,MEL,637,24,0,102400,36,0,2,0,0,633,415,0,25,2024-08-25T11:36:31+10:00,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,18.0,70,18.0,18.0,COL,0.0,0,,0,,0,,0,Melbourne Cricket Ground,21.0,,,,0,0,1.73482,,1.44,5688.888888888889,-4
767,501,free_agent,,1031792,Finnbar,Maley,NTH,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:32+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,63,0.0,0.0,HAW,0.0,1,,0,,0,,0,University of Tasmania Stadium,0.0,,,,0,0,1.56134,,,,-2
768,558,free_agent,,1029158,Xavier,Walsh,PTA,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:32+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69,0.0,0.0,FRE,0.0,1,,0,,0,,0,Perth Stadium,0.0,,,,0,0,1.71004,,,,-2
769,580,free_agent,,1035199,Oliver,Hayes-Brown,RIC,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:32+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,76,0.0,0.0,GCS,0.0,0,,0,,0,,0,Melbourne Cricket Ground,0.0,,,,0,0,1.88352,,,,-2
770,632,free_agent,,1035198,Liam,O'Connell,STK,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:32+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,82,0.0,0.0,CAR,0.0,1,,0,,0,,0,Docklands Stadium,0.0,,,,0,0,2.03222,,,,-2
771,668,free_agent,,1027058,Indhi,Kirk,SYD,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:32+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85,0.0,0.0,ADE,0.0,0,,0,,0,,0,Sydney Cricket Ground,0.0,,,,0,0,2.10657,,,,-2
772,763,free_agent,,1028291,Coen,Livingstone,WCE,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:32+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,153,0.0,0.0,GEE,0.0,1,,0,,0,,0,Kardinia Park,0.0,,,,0,0,3.79182,,,,-2
773,768,free_agent,,1020032,Loch,Rawlinson,WCE,655,24,0,102400,11,0,1,0,0,653,415,0,65,2024-08-25T11:36:31+10:00,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,11.0,106,11.0,11.0,GEE,0.0,1,,0,,0,,0,Kardinia Park,0.0,,,,0,0,2.62701,,0.16923076923076924,9309.09090909091,-2
774,780,free_agent,,1035372,Karl,Gallagher,ADE,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:32+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90,0.0,0.0,SYD,0.0,1,,0,,0,,0,Sydney Cricket Ground,0.0,,,,0,0,2.23048,,,,-2
775,782,free_agent,,1015712,Josh,Eyre,COL,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:32+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91,0.0,0.0,MEL,0.0,1,,0,,0,,0,Melbourne Cricket Ground,0.0,,,,0,0,2.25527,,,,-2
776,785,free_agent,,1005052,Ethan,Phillips,HAW,623,24,0,102400,64,0,1,0,0,620,415,0,112,2024-08-25T11:36:31+10:00,0,6,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,64.0,57,64.0,64.0,NTH,0.0,0,,0,,0,,0,University of Tasmania Stadium,0.0,,,,0,0,1.41264,,0.5714285714285714,1600,-3
777,786,free_agent,,1008747,Mykelti,Lefau,RIC,451,24,0,270200,543,0,10,0,167800,442,415,0,966,2024-08-25T11:36:30+10:00,0,45,0,27,0,31,0,19,0,6,0,-7,0,15,0,14,0,5,51.6,112,54.3,55.6667,GCS,0.0,0,,0,,0,,0,Melbourne Cricket Ground,45.6667,,,,0,0,2.77571,,0.562111801242236,4976.058931860037,-9
778,787,free_agent,,1031819,Tyler,Sellers,NTH,656,24,0,102400,9,0,2,0,0,654,415,0,160,2024-08-25T11:36:31+10:00,0,1,0,2,0,1,0,1,0,0,0,-3,0,0,0,0,0,0,4.5,57,4.5,4.5,HAW,6.0,1,,0,,0,,0,University of Tasmania Stadium,0.0,,,,0,0,1.41264,,0.05625,22755.555555555555,-2
779,788,free_agent,,1012873,Wil,Parker,COL,555,24,100,165200,210,1,5,46200,62800,593,80,131,371,2024-08-25T11:36:28+10:00,9,24,8,18,4,6,5,12,1,2,0,0,0,0,1,1,0,0,42.0,72,42.0,57.0,MEL,100.0,1,,0,,0,,0,Melbourne Cricket Ground,57.0,,,,0,0,1.78439,0.7633587786259542,0.5660377358490566,3933.3333333333335,38
780,789,free_agent,,1020950,Toby,Murray,ADE,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,23,0.0,0.0,SYD,0.0,1,,,,,,,Sydney Cricket Ground,0.0,,,,0,0,0.570012,,,,-2
781,790,free_agent,,1029405,Will,McLachlan,BRL,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12,0.0,0.0,ESS,0.0,0,,,,,,,Brisbane Cricket Ground,0.0,,,,0,0,0.297398,,,,-2
782,791,free_agent,,1008805,Luke,Beecken,BRL,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10,0.0,0.0,ESS,0.0,0,,,,,,,Brisbane Cricket Ground,0.0,,,,0,0,0.247831,,,,-2
783,792,free_agent,,1024193,Darcy,Craven,BRL,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21,0.0,0.0,ESS,0.0,0,,,,,,,Brisbane Cricket Ground,0.0,,,,0,0,0.520446,,,,-2
784,793,free_agent,,1032108,Cooper,Lord,CAR,578,24,88,102400,157,1,2,0,0,618,129,75,159,2024-08-25T11:36:29+10:00,7,10,12,24,5,8,7,9,0,0,0,0,0,0,0,0,0,1,78.5,26,78.5,78.5,STK,88.0,0,,,,,,,Docklands Stadium,88.0,,,,0,0,0.644362,1.1733333333333333,0.9874213836477987,1304.4585987261146,40
785,794,free_agent,,1027834,Iliro,Smit,COL,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28,0.0,0.0,MEL,0.0,1,,,,,,,Melbourne Cricket Ground,0.0,,,,0,0,0.693928,,,,-2
786,795,free_agent,,1015919,Saad,El-Hawli,ESS,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75,0.0,0.0,BRL,0.0,1,,,,,,,Brisbane Cricket Ground,0.0,,,,0,0,1.85874,,,,-2
787,796,free_agent,,1018122,Jasper,Scaife,HAW,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,33,0.0,0.0,NTH,0.0,0,,,,,,,University of Tasmania Stadium,0.0,,,,0,0,0.817844,,,,-2
788,797,free_agent,,1024337,Luker,Kentfield,MEL,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,17,0.0,0.0,COL,0.0,0,,,,,,,Melbourne Cricket Ground,0.0,,,,0,0,0.421313,,,,-2
789,798,free_agent,,1027726,Geordie,Payne,NTH,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,55,0.0,0.0,HAW,0.0,1,,,,,,,University of Tasmania Stadium,0.0,,,,0,0,1.36307,,,,-2
790,799,free_agent,,1019938,Logan,Evans,PTA,410,24,104,308700,689,1,10,17000,206300,431,69,106,948,2024-08-25T11:36:28+10:00,23,122,0,38,6,61,2,17,1,5,-1,-5,0,0,0,2,0,1,60.4,201,68.9,69.3333,FRE,104.0,1,,,,,,,Perth Stadium,104.0,,,,0,0,4.98141,0.9811320754716981,0.7267932489451476,4480.406386066763,21
791,800,free_agent,,1013229,Jacob,Blight,RIC,561,24,0,164500,196,0,3,0,62100,556,415,0,292,2024-08-25T11:36:31+10:00,0,23,0,13,0,15,0,6,0,1,0,-3,0,0,0,0,0,0,65.3333,25,65.3333,65.3333,GCS,0.0,0,,,,,,,Melbourne Cricket Ground,55.0,,,,0,0,0.619579,,0.6712328767123288,2517.85842747879,-5
792,801,free_agent,,1036103,Campbell,Gray,RIC,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60,0.0,0.0,GCS,0.0,0,,,,,,,Melbourne Cricket Ground,0.0,,,,0,0,1.48699,,,,-2
793,802,free_agent,,1020855,Max,Hall,STK,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,83,0.0,0.0,CAR,0.0,1,,,,,,,Docklands Stadium,0.0,,,,0,0,2.057,,,,-2
794,803,free_agent,,1027687,Tom,Hanily,SYD,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,25,0.0,0.0,ADE,0.0,0,,,,,,,Sydney Cricket Ground,0.0,,,,0,0,0.619579,,,,-2
795,804,free_agent,,1036098,Jack,Hutchinson,WCE,513,24,102,216400,337,1,7,33800,114000,539,73,113,587,2024-08-25T11:36:28+10:00,6,22,18,40,2,12,3,23,1,6,-2,-2,0,0,1,2,0,3,58.2,14,48.1429,60.3333,GEE,102.0,1,,,,,,,Kardinia Park,102.0,,,,0,0,0.346964,0.9026548672566371,0.5741056218057922,4494.95148817375,26
796,805,free_agent,,1019922,Kelsey,Rypstra,WBD,658,24,0,102400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,83,0.0,0.0,GWS,0.0,0,,,,,,,Eureka Stadium,0.0,,,,0,0,2.057,,,,-2
797,781,free_agent,,998480,Lachlan,Sullivan,COL,456,24,0,210100,526,0,10,0,107700,448,415,0,737,2024-08-25T11:36:30+10:00,0,49,0,80,0,16,0,25,0,5,0,-4,0,0,0,2,0,5,35.2,154,52.6,24.6667,MEL,48.0,1,,0,,0,,0,Melbourne Cricket Ground,45.2,,,,0,0,3.8166,,0.7137042062415196,3994.296577946768,-8
798,585,free_agent,,290847,Dustin,*** Martin,RIC,371,24,0,299900,825,0,13,0,-227400,367,415,0,1279,2024-08-25T11:36:30+10:00,0,128,0,98,0,50,0,17,0,2,0,-11,0,1,0,10,0,8,56.0,1868,63.4615,44.6667,GCS,105.091,0,,0,,0,,0,Melbourne Cricket Ground,97.179,,,,0,0,46.2949,,0.6450351837372947,4725.699833757475,-4
799,515,free_agent,,1005729,Tarryn,*** Thomas,NTH,658,24,0,504400,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:32+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,206,0.0,0.0,HAW,62.1667,1,,0,,0,,0,University of Tasmania Stadium,94.0,,,,0,0,5.10533,,,,-2
800,436,free_agent,,298279,Angus,*** Brayshaw,MEL,658,24,0,502000,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:32+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,252,0.0,0.0,COL,89.8333,0,,0,,0,,0,Melbourne Cricket Ground,84.0732,,,,0,0,6.24535,,,,-2
801,269,free_agent,,293713,Brandon,*** Ellis,GCS,575,24,0,340000,165,0,4,0,-100100,570,415,0,313,2024-08-25T11:36:31+10:00,0,28,0,14,0,9,0,5,0,1,0,-1,0,0,0,1,0,2,39.0,323,41.25,39.0,RIC,93.4,1,,0,,0,,0,Melbourne Cricket Ground,85.82,,,,0,0,8.00496,,0.5271565495207667,8242.424242424242,-5
802,35,free_agent,,270963,Rory,*** Sloane,ADE,658,24,0,430300,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,250,0.0,0.0,SYD,106.364,1,,0,,0,,0,Sydney Cricket Ground,100.5,,,,0,0,6.19579,,,,-2
803,161,free_agent,,1005107,Nathan,*** Murphy,COL,658,24,0,340600,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50,0.0,0.0,MEL,41.75,1,,0,,0,,0,Melbourne Cricket Ground,54.6552,,,,0,0,1.23916,,,,-2
804,684,free_agent,,290188,Sam,*** Reid,SYD,658,24,0,286800,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:32+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,30,0.0,0.0,ADE,65.7143,0,,0,,0,,0,Sydney Cricket Ground,75.8657,,,,0,0,0.743494,,,,-2
805,134,free_agent,,1027021,Josh,*** Carmichael,COL,658,24,0,123900,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0.0,0.0,MEL,25.0,1,,,,,,,Melbourne Cricket Ground,34.8,,,,0,0,0.0991326,,,,-2
806,723,free_agent,,1024064,Aiden,*** O'Driscoll,WBD,658,24,0,117300,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:32+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20,0.0,0.0,GWS,0.0,0,,0,,0,,0,Eureka Stadium,0.0,,,,0,0,0.495663,,,,-2
807,808,free_agent,,999888,Stevie,*** Gerarrd,HAW,658,24,0,111900,0,0,0,0,0,656,415,0,0,2024-08-25T11:36:31+10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,NTH,0.0,0,,,,,,,University of Tasmania Stadium,0.0,,,,0,0,0.0247831,,,,-2
